AB_Order,speaker_X,file_X,onset_X,offset_X,item_X,word_X,interval_X,sex_X,phone_X,language_X,triplet_id,distance_OTH,file_OTH,interval_OTH,item_OTH,language_OTH,offset_OTH,onset_OTH,phone_OTH,sex_OTH,speaker_OTH,word_OTH,distance_TGT,file_TGT,interval_TGT,item_TGT,language_TGT,offset_TGT,onset_TGT,phone_TGT,sex_TGT,speaker_TGT,word_TGT
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,430.66,431.05113,Fbhavya1_66,ABA,66,F,b,ENG,t_0064527,0.348307199024789,stimuli_raw/wav/Mnirbhay2.wav,107,Mnirbhay2_107,HIN,433.81,433.42,ɳ,M,Mnirbhay,ANRA,0.20163585288269,stimuli_raw/wav/Mrajesh1.wav,62,Mrajesh1_62,ENG,224.25,223.87,b,M,Mrajesh,ABA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,172.52456,172.87,Mrajesh2_63,ABA,63,M,b,ENG,t_0374993,0.351479298028669,stimuli_raw/wav/FNiralee1.wav,110,FNiralee1_110,HIN,925.04307,924.61698,ɳ,F,FNiralee,ANRA,0.189796658162959,stimuli_raw/wav/Fsakshi2.wav,63,Fsakshi2_63,ENG,264.37,264,b,F,Fsakshi,ABA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,200.47,200.86,Mrajesh1_53,ANA,53,M,n,ENG,t_0366777,0.320655703484842,stimuli_raw/wav/FNiralee2.wav,12,FNiralee2_12,HIN,48.88396,48.25,ɡʱ,F,FNiralee,AGHA,0.2304714708824,stimuli_raw/wav/Fsakshi2.wav,53,Fsakshi2_53,ENG,227.19,226.8,n,F,Fsakshi,ANA
OthTgt,Fsakshi,stimuli_raw/wav/Fsakshi2.wav,224.58,224.96,Fsakshi2_52,ANA,52,F,n,ENG,t_1098253,0.346539302029385,stimuli_raw/wav/Mrajesh1.wav,11,Mrajesh1_11,HIN,72.34,71.9268,ɡʱ,M,Mrajesh,AGHA,0.205033447003415,stimuli_raw/wav/Mnirbhay1.wav,52,Mnirbhay1_52,ENG,359.1,358.67,n,M,Mnirbhay,ANA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,165.04,165.39,Fbhavya2_54,ANA,54,F,n,ENG,t_0059751,0.31400185676997,stimuli_raw/wav/Mnirbhay2.wav,25,Mnirbhay2_25,HIN,97.87,97.37,d͡ʒʱ,M,Mnirbhay,ADXHA,0.24131340907385,stimuli_raw/wav/Mrajesh1.wav,53,Mrajesh1_53,ENG,200.86,200.47,n,M,Mrajesh,ANA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,200.47,200.86,Mrajesh1_53,ANA,53,M,n,ENG,t_1413933,0.312363186822695,stimuli_raw/wav/FNiralee2.wav,25,FNiralee2_25,HIN,94.09103,93.5,d͡ʒʱ,F,FNiralee,ADXHA,0.261090115104922,stimuli_raw/wav/Fsakshi1.wav,54,Fsakshi1_54,ENG,195.1,194.7,n,F,Fsakshi,ANA
TgtOth,Fsakshi,stimuli_raw/wav/Fsakshi1.wav,194.7,195.1,Fsakshi1_54,ANA,54,F,n,ENG,t_0805767,0.335811863731741,stimuli_raw/wav/Mnirbhay2.wav,33,Mnirbhay2_33,HIN,126.8,126.29,ʈʰ,M,Mnirbhay,ATRHA,0.227037477873792,stimuli_raw/wav/Mrajesh2.wav,53,Mrajesh2_53,ENG,147.64,147.2,n,M,Mrajesh,ANA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,421.11981,421.58,FNiralee1_54,ANA,54,F,n,ENG,t_0516285,0.349776371956595,stimuli_raw/wav/Mrajesh2.wav,32,Mrajesh2_32,HIN,91.36,90.98209,ʈʰ,M,Mrajesh,ATRHA,0.252245778570794,stimuli_raw/wav/Mnirbhay2.wav,54,Mnirbhay2_54,ENG,212.32936,211.92,n,M,Mnirbhay,ANA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,145.54474,145.88,Mrajesh2_52,ANA,52,M,n,ENG,t_0204258,0.223907256873206,stimuli_raw/wav/Fsakshi2.wav,34,Fsakshi2_34,HIN,154.25,153.93255,ɖ,F,Fsakshi,ADRA,0.242437103787122,stimuli_raw/wav/FNiralee2.wav,54,FNiralee2_54,ENG,187.65,187.14128,n,F,FNiralee,ANA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,211.92,212.32936,Mnirbhay2_54,ANA,54,M,n,ENG,t_0203102,0.300174250359327,stimuli_raw/wav/Fbhavya2.wav,34,Fbhavya2_34,HIN,106.73194,106.32,ɖ,F,Fbhavya,ADRA,0.222558974656113,stimuli_raw/wav/FNiralee2.wav,53,FNiralee2_53,ENG,185.38,184.88,n,F,FNiralee,ANA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,200.47,200.86,Mrajesh1_53,ANA,53,M,n,ENG,t_0655893,0.28485293726576,stimuli_raw/wav/Fsakshi1.wav,39,Fsakshi1_39,HIN,145.76,145.33,ɖʱ,F,Fsakshi,ADRHA,0.246725969391649,stimuli_raw/wav/Fbhavya2.wav,52,Fbhavya2_52,ENG,161.54,161.16,n,F,Fbhavya,ANA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,211.92,212.32936,Mnirbhay2_54,ANA,54,M,n,ENG,t_1412078,0.321350332909839,stimuli_raw/wav/Fbhavya1.wav,38,Fbhavya1_38,HIN,263.24319,262.8669,ɖʱ,F,Fbhavya,ADRHA,0.251985471976211,stimuli_raw/wav/Fsakshi1.wav,52,Fsakshi1_52,ENG,190.52,190.13,n,F,Fsakshi,ANA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,355.67,356.0774,Fbhavya1_52,ANA,52,F,n,ENG,t_0061267,0.362004492492763,stimuli_raw/wav/Mnirbhay2.wav,49,Mnirbhay2_49,HIN,192.9594,192.53074,dʱ,M,Mnirbhay,ADHA,0.276255153504401,stimuli_raw/wav/Mrajesh1.wav,54,Mrajesh1_54,ENG,202.71,202.37083,n,M,Mrajesh,ANA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,208.33,208.79,Mnirbhay2_53,ANA,53,M,n,ENG,t_1412902,0.324508174204723,stimuli_raw/wav/Fbhavya2.wav,51,Fbhavya2_51,HIN,157.52,157.20509,dʱ,F,Fbhavya,ADHA,0.279017534117692,stimuli_raw/wav/Fsakshi1.wav,53,Fsakshi1_53,ENG,192.74,192.37,n,F,Fsakshi,ANA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,364.11,364.63,Mnirbhay1_54,ANA,54,M,n,ENG,t_0368162,0.35015108458232,stimuli_raw/wav/Fbhavya1.wav,69,Fbhavya1_69,HIN,445.47325,445.09,bʱ,F,Fbhavya,ABHA,0.252937591418672,stimuli_raw/wav/Fsakshi2.wav,53,Fsakshi2_53,ENG,227.19,226.8,n,F,Fsakshi,ANA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,355.67,356.0774,Fbhavya1_52,ANA,52,F,n,ENG,t_1099864,0.397699754894806,stimuli_raw/wav/Mrajesh1.wav,66,Mrajesh1_66,HIN,234.52,234.08174,bʱ,M,Mrajesh,ABHA,0.265299520867588,stimuli_raw/wav/Mnirbhay1.wav,53,Mnirbhay1_53,ENG,361.78,361.27,n,M,Mnirbhay,ANA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,163.06,163.43,Fbhavya2_53,ANA,53,F,n,ENG,t_0807935,0.343503649570733,stimuli_raw/wav/Mnirbhay1.wav,94,Mnirbhay1_94,HIN,673.19558,672.69836,ɣ,M,Mnirbhay,ARRA,0.26397109448214,stimuli_raw/wav/Mrajesh2.wav,54,Mrajesh2_54,ENG,149.41,149.07837,n,M,Mrajesh,ANA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,145.54474,145.88,Mrajesh2_52,ANA,52,M,n,ENG,t_0201299,0.287100417419959,stimuli_raw/wav/Fsakshi2.wav,95,Fsakshi2_95,HIN,390.55,390.17,ɣ,F,Fsakshi,ARRA,0.236437508654543,stimuli_raw/wav/FNiralee2.wav,52,FNiralee2_52,ENG,183.07,182.63703,n,F,FNiralee,ANA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,361.27,361.78,Mnirbhay1_53,ANA,53,M,n,ENG,t_1413392,0.410197275197012,stimuli_raw/wav/FNiralee1.wav,101,FNiralee1_101,HIN,840.14947,839.62392,x,F,FNiralee,ARHA,0.287340970134831,stimuli_raw/wav/Fsakshi1.wav,53,Fsakshi1_53,ENG,192.74,192.37,n,F,Fsakshi,ANA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,211.92,212.32936,Mnirbhay2_54,ANA,54,M,n,ENG,t_0202112,0.377861728889181,stimuli_raw/wav/Fbhavya1.wav,100,Fbhavya1_100,HIN,632.9127,632.49827,x,F,Fbhavya,ARHA,0.256027851414823,stimuli_raw/wav/FNiralee2.wav,52,FNiralee2_52,ENG,183.07,182.63703,n,F,FNiralee,ANA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,357.86,358.27,Fbhavya1_53,ANA,53,F,n,ENG,t_0060224,0.382356175591995,stimuli_raw/wav/Mnirbhay2.wav,102,Mnirbhay2_102,HIN,409.58684,409.16561,ɽʱ,M,Mnirbhay,ARTHA,0.230593299295363,stimuli_raw/wav/Mrajesh1.wav,53,Mrajesh1_53,ENG,200.86,200.47,n,M,Mrajesh,ANA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,211.92,212.32936,Mnirbhay2_54,ANA,54,M,n,ENG,t_0366671,0.26515101190947,stimuli_raw/wav/Fbhavya1.wav,104,Fbhavya1_104,HIN,653.14842,652.78583,ɽʱ,F,Fbhavya,ARTHA,0.221476022876511,stimuli_raw/wav/Fsakshi2.wav,52,Fsakshi2_52,ENG,224.96,224.58,n,F,Fsakshi,ANA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,145.54474,145.88,Mrajesh2_52,ANA,52,M,n,ENG,t_0366705,0.240653802453855,stimuli_raw/wav/Fbhavya1.wav,107,Fbhavya1_107,HIN,670.06589,669.71425,ɽ,F,Fbhavya,ARTA,0.246341546768407,stimuli_raw/wav/Fsakshi2.wav,52,Fsakshi2_52,ENG,224.96,224.58,n,F,Fsakshi,ANA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,361.27,361.78,Mnirbhay1_53,ANA,53,M,n,ENG,t_0203745,0.324611854351289,stimuli_raw/wav/Fbhavya1.wav,107,Fbhavya1_107,HIN,670.06589,669.71425,ɽ,F,Fbhavya,ARTA,0.225832895891082,stimuli_raw/wav/FNiralee2.wav,53,FNiralee2_53,ENG,185.38,184.88,n,F,FNiralee,ANA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,147.2,147.64,Mrajesh2_53,ANA,53,M,n,ENG,t_0368708,0.259908679340166,stimuli_raw/wav/FNiralee2.wav,108,FNiralee2_108,HIN,409.81446999999997,409.34166,ɳ,F,FNiralee,ANRA,0.22990265466805,stimuli_raw/wav/Fsakshi2.wav,54,Fsakshi2_54,ENG,229.46,229.07,n,F,Fsakshi,ANA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,361.27,361.78,Mnirbhay1_53,ANA,53,M,n,ENG,t_0949210,0.281532766067181,stimuli_raw/wav/Fsakshi1.wav,97,Fsakshi1_97,HIN,365.78,365.43939,ɳ,F,Fsakshi,ANRA,0.240417279838459,stimuli_raw/wav/FNiralee1.wav,53,FNiralee1_53,ENG,419.42,418.97076,n,F,FNiralee,ANA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,255.96,256.42,Mnirbhay2_65,ABHA,65,M,bʱ,HIN,t_0379706,0.265330588701302,stimuli_raw/wav/Fbhavya1.wav,5,Fbhavya1_5,ENG,41.29,40.87,kʰ,F,Fbhavya,AKHA,0.277627108564754,stimuli_raw/wav/Fsakshi2.wav,65,Fsakshi2_65,HIN,272.59,272.14,bʱ,F,Fsakshi,ABHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,231.85597,232.33,FNiralee2_65,ABHA,65,F,bʱ,HIN,t_0069506,0.270339342059236,stimuli_raw/wav/Mnirbhay2.wav,4,Mnirbhay2_4,ENG,18.58,18.06,kʰ,M,Mnirbhay,AKHA,0.210658930684839,stimuli_raw/wav/Mrajesh1.wav,66,Mrajesh1_66,HIN,234.52,234.08174,bʱ,M,Mrajesh,ABHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,448.35,448.85,Mnirbhay1_65,ABHA,65,M,bʱ,HIN,t_0378512,0.321058215625991,stimuli_raw/wav/Fbhavya2.wav,7,Fbhavya2_7,ENG,29.4414,29.04,g,F,Fbhavya,AGA,0.273006909323919,stimuli_raw/wav/Fsakshi2.wav,65,Fsakshi2_65,HIN,272.59,272.14,bʱ,F,Fsakshi,ABHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,196.17,196.56,Fbhavya2_66,ABHA,66,F,bʱ,HIN,t_0069554,0.337492808711311,stimuli_raw/wav/Mnirbhay2.wav,7,Mnirbhay2_7,ENG,28.97,28.49,g,M,Mnirbhay,AGA,0.19554183897602,stimuli_raw/wav/Mrajesh1.wav,66,Mrajesh1_66,HIN,234.52,234.08174,bʱ,M,Mrajesh,ABHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,192.06,192.4733,Fbhavya2_64,ABHA,64,F,bʱ,HIN,t_0068950,0.350239506327421,stimuli_raw/wav/Mnirbhay1.wav,18,Mnirbhay1_18,ENG,107.97,107.51,t͡ʃʰ,M,Mnirbhay,ATXHA,0.206231490950496,stimuli_raw/wav/Mrajesh1.wav,65,Mrajesh1_65,HIN,232.68,232.25019,bʱ,M,Mrajesh,ABHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,178.37131000000005,178.72,Mrajesh2_65,ABHA,65,M,bʱ,HIN,t_0379181,0.348431453719303,stimuli_raw/wav/FNiralee1.wav,18,FNiralee1_18,ENG,146.63,146.14092,t͡ʃʰ,F,FNiralee,ATXHA,0.221567863633367,stimuli_raw/wav/Fsakshi2.wav,65,Fsakshi2_65,HIN,272.59,272.14,bʱ,F,Fsakshi,ABHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,192.06,192.4733,Fbhavya2_64,ABHA,64,F,bʱ,HIN,t_0812879,0.393254810453982,stimuli_raw/wav/Mnirbhay2.wav,20,Mnirbhay2_20,ENG,74.32,73.9,d͡ʒ,M,Mnirbhay,ADXA,0.225652780160446,stimuli_raw/wav/Mrajesh2.wav,64,Mrajesh2_64,HIN,176.98,176.5892,bʱ,M,Mrajesh,ABHA
OthTgt,Fsakshi,stimuli_raw/wav/Fsakshi2.wav,272.14,272.59,Fsakshi2_65,ABHA,65,F,bʱ,HIN,t_0816223,0.347172507749103,stimuli_raw/wav/Mnirbhay1.wav,19,Mnirbhay1_19,ENG,125.29,124.84,d͡ʒ,M,Mnirbhay,ADXA,0.23374696249165,stimuli_raw/wav/Mrajesh2.wav,66,Mrajesh2_66,HIN,180.53,180.16218,bʱ,M,Mrajesh,ABHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,259.73,260.19,Mnirbhay2_66,ABHA,66,M,bʱ,HIN,t_0379863,0.335041839022487,stimuli_raw/wav/Fbhavya1.wav,24,Fbhavya1_24,ENG,175.15,174.79101,z,F,Fbhavya,AZA,0.284594966814083,stimuli_raw/wav/Fsakshi2.wav,65,Fsakshi2_65,HIN,272.59,272.14,bʱ,F,Fsakshi,ABHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,178.37131000000005,178.72,Mrajesh2_65,ABHA,65,M,bʱ,HIN,t_0378641,0.365495541109764,stimuli_raw/wav/Fbhavya2.wav,24,Fbhavya2_24,ENG,76.75982,76.34,z,F,Fbhavya,AZA,0.221567863633367,stimuli_raw/wav/Fsakshi2.wav,65,Fsakshi2_65,HIN,272.59,272.14,bʱ,F,Fsakshi,ABHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,180.16218,180.53,Mrajesh2_66,ABHA,66,M,bʱ,HIN,t_0376254,0.270908868094628,stimuli_raw/wav/Fbhavya2.wav,44,Fbhavya2_44,ENG,139.7,139.31,tʰ,F,Fbhavya,ATHA,0.221878312874551,stimuli_raw/wav/Fsakshi2.wav,64,Fsakshi2_64,HIN,270.46,270.07,bʱ,F,Fsakshi,ABHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,194.15,194.56529,Fbhavya2_65,ABHA,65,F,bʱ,HIN,t_0068405,0.275580912426446,stimuli_raw/wav/Mnirbhay2.wav,45,Mnirbhay2_45,ENG,172.35,171.88,tʰ,M,Mnirbhay,ATHA,0.208470447171649,stimuli_raw/wav/Mrajesh1.wav,65,Mrajesh1_65,HIN,232.68,232.25019,bʱ,M,Mrajesh,ABHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,231.85597,232.33,FNiralee2_65,ABHA,65,F,bʱ,HIN,t_1109536,0.264063919989584,stimuli_raw/wav/Mrajesh1.wav,47,Mrajesh1_47,ENG,181.88,181.49373,d,M,Mrajesh,ADA,0.219827383650094,stimuli_raw/wav/Mnirbhay1.wav,66,Mnirbhay1_66,HIN,451.5,450.96,bʱ,M,Mnirbhay,ABHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,448.35,448.85,Mnirbhay1_65,ABHA,65,M,bʱ,HIN,t_0379916,0.329659242876569,stimuli_raw/wav/Fbhavya1.wav,46,Fbhavya1_46,ENG,318.97445,318.58988,d,F,Fbhavya,ADA,0.273006909323919,stimuli_raw/wav/Fsakshi2.wav,65,Fsakshi2_65,HIN,272.59,272.14,bʱ,F,Fsakshi,ABHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,448.35,448.85,Mnirbhay1_65,ABHA,65,M,bʱ,HIN,t_0382364,0.380185923880981,stimuli_raw/wav/Fbhavya1.wav,52,Fbhavya1_52,ENG,356.0774,355.67,n,F,Fbhavya,ANA,0.275935414851051,stimuli_raw/wav/Fsakshi2.wav,66,Fsakshi2_66,HIN,274.86,274.39,bʱ,F,Fsakshi,ABHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,445.96835,446.47,Mnirbhay1_64,ABHA,64,M,bʱ,HIN,t_0212041,0.347410009900616,stimuli_raw/wav/Fbhavya2.wav,52,Fbhavya2_52,ENG,161.54,161.16,n,F,Fbhavya,ANA,0.2387522593453,stimuli_raw/wav/FNiralee2.wav,64,FNiralee2_64,HIN,230.12498,229.61735,bʱ,F,FNiralee,ABHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,442.94,443.32962000000003,Fbhavya1_68,ABHA,68,F,bʱ,HIN,t_0814440,0.280804307856742,stimuli_raw/wav/Mnirbhay2.wav,62,Mnirbhay2_62,ENG,245.42,245,b,M,Mnirbhay,ABA,0.23599931156074,stimuli_raw/wav/Mrajesh2.wav,65,Mrajesh2_65,HIN,178.72,178.37131,bʱ,M,Mrajesh,ABHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,252.56,253.04,Mnirbhay2_64,ABHA,64,M,bʱ,HIN,t_0377581,0.2796438350819,stimuli_raw/wav/Fbhavya1.wav,62,Fbhavya1_62,ENG,412.01642,411.59,b,F,Fbhavya,ABA,0.274547349958725,stimuli_raw/wav/Fsakshi2.wav,64,Fsakshi2_64,HIN,270.46,270.07,bʱ,F,Fsakshi,ABHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,255.96,256.42,Mnirbhay2_65,ABHA,65,M,bʱ,HIN,t_0381242,0.308953241804023,stimuli_raw/wav/Fbhavya2.wav,67,Fbhavya2_67,ENG,200.08042,199.7,m,F,Fbhavya,AMA,0.275112310751533,stimuli_raw/wav/Fsakshi2.wav,66,Fsakshi2_66,HIN,274.86,274.39,bʱ,F,Fsakshi,ABHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,196.17,196.56,Fbhavya2_66,ABHA,66,F,bʱ,HIN,t_0816479,0.31897303165686,stimuli_raw/wav/Mnirbhay1.wav,67,Mnirbhay1_67,ENG,469.36,468.9,m,M,Mnirbhay,AMA,0.190921845741406,stimuli_raw/wav/Mrajesh2.wav,66,Mrajesh2_66,HIN,180.53,180.16218,bʱ,M,Mrajesh,ABHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,445.09,445.47325,Fbhavya1_69,ABHA,69,F,bʱ,HIN,t_0068594,0.348554246644069,stimuli_raw/wav/Mnirbhay2.wav,70,Mnirbhay2_70,ENG,277.43,277.02,j,M,Mnirbhay,AJA,0.242072458711993,stimuli_raw/wav/Mrajesh1.wav,65,Mrajesh1_65,HIN,232.68,232.25019,bʱ,M,Mrajesh,ABHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,445.96835,446.47,Mnirbhay1_64,ABHA,64,M,bʱ,HIN,t_0381283,0.399486021735196,stimuli_raw/wav/Fbhavya2.wav,70,Fbhavya2_70,ENG,208.62927,208.24,j,F,Fbhavya,AJA,0.270330142324461,stimuli_raw/wav/Fsakshi2.wav,66,Fsakshi2_66,HIN,274.86,274.39,bʱ,F,Fsakshi,ABHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,440.97,441.37087,Fbhavya1_67,ABHA,67,F,bʱ,HIN,t_0068648,0.328192253052673,stimuli_raw/wav/Mnirbhay2.wav,74,Mnirbhay2_74,ENG,292.64,292.25,ɾ,M,Mnirbhay,ARA,0.212580613704948,stimuli_raw/wav/Mrajesh1.wav,65,Mrajesh1_65,HIN,232.68,232.25019,bʱ,M,Mrajesh,ABHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,252.56,253.04,Mnirbhay2_64,ABHA,64,M,bʱ,HIN,t_0378901,0.339547927820209,stimuli_raw/wav/Fbhavya2.wav,73,Fbhavya2_73,ENG,217.0911,216.72,ɾ,F,Fbhavya,ARA,0.294358208618622,stimuli_raw/wav/Fsakshi2.wav,65,Fsakshi2_65,HIN,272.59,272.14,bʱ,F,Fsakshi,ABHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,448.35,448.85,Mnirbhay1_65,ABHA,65,M,bʱ,HIN,t_1255838,0.326432890128624,stimuli_raw/wav/FNiralee2.wav,78,FNiralee2_78,ENG,316.62899,316.15774,l,F,FNiralee,ALA,0.228958396581901,stimuli_raw/wav/Fbhavya1.wav,67,Fbhavya1_67,HIN,441.37087,440.97,bʱ,F,Fbhavya,ABHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,450.96,451.5,Mnirbhay1_66,ABHA,66,M,bʱ,HIN,t_0380193,0.363651051569192,stimuli_raw/wav/Fbhavya1.wav,81,Fbhavya1_81,ENG,519.19947,518.86482,l,F,Fbhavya,ALA,0.269671844521781,stimuli_raw/wav/Fsakshi2.wav,65,Fsakshi2_65,HIN,272.59,272.14,bʱ,F,Fsakshi,ABHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,252.56,253.04,Mnirbhay2_64,ABHA,64,M,bʱ,HIN,t_0382633,0.361514240580493,stimuli_raw/wav/Fbhavya1.wav,87,Fbhavya1_87,ENG,553.85928,553.49274,ʃ,F,Fbhavya,AXA,0.286458664210131,stimuli_raw/wav/Fsakshi2.wav,66,Fsakshi2_66,HIN,274.86,274.39,bʱ,F,Fsakshi,ABHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,192.06,192.4733,Fbhavya2_64,ABHA,64,F,bʱ,HIN,t_0815987,0.364694660583994,stimuli_raw/wav/Mnirbhay2.wav,83,Mnirbhay2_83,ENG,331.11,330.72,ʃ,M,Mnirbhay,AXA,0.197118951162499,stimuli_raw/wav/Mrajesh2.wav,66,Mrajesh2_66,HIN,180.53,180.16218,bʱ,M,Mrajesh,ABHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,445.09,445.47325,Fbhavya1_69,ABHA,69,F,bʱ,HIN,t_0068090,0.357198879492496,stimuli_raw/wav/Mnirbhay1.wav,88,Mnirbhay1_88,ENG,629.98,629.52981,s,M,Mnirbhay,ASA,0.247207714550637,stimuli_raw/wav/Mrajesh1.wav,64,Mrajesh1_64,HIN,230.76,230.39151,bʱ,M,Mrajesh,ABHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,259.73,260.19,Mnirbhay2_66,ABHA,66,M,bʱ,HIN,t_0377823,0.379767595180309,stimuli_raw/wav/Fbhavya1.wav,91,Fbhavya1_91,ENG,582.00153,581.61604,s,F,Fbhavya,ASA,0.257700574286724,stimuli_raw/wav/Fsakshi2.wav,64,Fsakshi2_64,HIN,270.46,270.07,bʱ,F,Fsakshi,ABHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,494.7005,495.21627,FNiralee1_64,ABHA,64,F,bʱ,HIN,t_0070843,0.304078460180075,stimuli_raw/wav/Mnirbhay1.wav,93,Mnirbhay1_93,ENG,656.31934,655.8037,ɦ,M,Mnirbhay,AHHA,0.227207416460082,stimuli_raw/wav/Mrajesh1.wav,66,Mrajesh1_66,HIN,234.52,234.08174,bʱ,M,Mrajesh,ABHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,448.35,448.85,Mnirbhay1_65,ABHA,65,M,bʱ,HIN,t_0377876,0.304222332089898,stimuli_raw/wav/Fbhavya1.wav,95,Fbhavya1_95,ENG,599.75428,599.37,ɦ,F,Fbhavya,AHHA,0.264685867155049,stimuli_raw/wav/Fsakshi2.wav,64,Fsakshi2_64,HIN,270.46,270.07,bʱ,F,Fsakshi,ABHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,460.75,461.12842,Fbhavya1_71,AMA,71,F,m,ENG,t_0818969,0.342555452392783,stimuli_raw/wav/Mnirbhay2.wav,12,Mnirbhay2_12,HIN,46.81,46.33,ɡʱ,M,Mnirbhay,AGHA,0.234870794697576,stimuli_raw/wav/Mrajesh2.wav,69,Mrajesh2_69,ENG,187.88,187.55426,m,M,Mrajesh,AMA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,268.38,268.81,Mnirbhay2_68,AMA,68,M,m,ENG,t_0383162,0.353739807701827,stimuli_raw/wav/Fbhavya2.wav,12,Fbhavya2_12,HIN,41.97,41.59,ɡʱ,F,Fbhavya,AGHA,0.245372641009621,stimuli_raw/wav/Fsakshi2.wav,67,Fsakshi2_67,ENG,282.46,282.11385,m,F,Fsakshi,AMA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,199.7,200.08042,Fbhavya2_67,AMA,67,F,m,ENG,t_0817372,0.401213088599115,stimuli_raw/wav/Mnirbhay1.wav,26,Mnirbhay1_26,HIN,169.23984,168.79,d͡ʒʱ,M,Mnirbhay,ADXHA,0.258273353584761,stimuli_raw/wav/Mrajesh2.wav,67,Mrajesh2_67,ENG,184.38,183.93,m,M,Mrajesh,AMA
