AB_Order,phone_TGT,phone_OTH,speaker_TGT,speaker_OTH,speaker_X,file_TGT,onset_TGT,offset_TGT,item_TGT,word_TGT,interval_TGT,sex_TGT,language_TGT,file_OTH,onset_OTH,offset_OTH,item_OTH,word_OTH,interval_OTH,sex_OTH,language_OTH,file_X,onset_X,offset_X,item_X,word_X,interval_X,sex_X,phone_X,language_X,triplet_id
OthTgt,n,d͡ʒʱ,Fsakshi,FNiralee,Mrajesh,stimuli_raw/wav/Fsakshi1.wav,194.7,195.1,Fsakshi1_54,ANA,54,F,ENG,stimuli_raw/wav/FNiralee2.wav,93.5,94.09103,FNiralee2_25,ADXHA,25,F,HIN,stimuli_raw/wav/Mrajesh1.wav,200.47,200.86,Mrajesh1_53,ANA,53,M,n,ENG,t_1413933
TgtOth,n,ʈʰ,Mrajesh,Mnirbhay,Fsakshi,stimuli_raw/wav/Mrajesh2.wav,147.2,147.64,Mrajesh2_53,ANA,53,M,ENG,stimuli_raw/wav/Mnirbhay2.wav,126.29,126.8,Mnirbhay2_33,ATRHA,33,M,HIN,stimuli_raw/wav/Fsakshi1.wav,194.7,195.1,Fsakshi1_54,ANA,54,F,n,ENG,t_0805767
OthTgt,n,ʈʰ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,211.92,212.32936,Mnirbhay2_54,ANA,54,M,ENG,stimuli_raw/wav/Mrajesh2.wav,90.98209,91.36,Mrajesh2_32,ATRHA,32,M,HIN,stimuli_raw/wav/FNiralee1.wav,421.11981,421.58,FNiralee1_54,ANA,54,F,n,ENG,t_0516285
TgtOth,n,ɖ,FNiralee,Fsakshi,Mrajesh,stimuli_raw/wav/FNiralee2.wav,187.14128,187.65,FNiralee2_54,ANA,54,F,ENG,stimuli_raw/wav/Fsakshi2.wav,153.93255,154.25,Fsakshi2_34,ADRA,34,F,HIN,stimuli_raw/wav/Mrajesh2.wav,145.54474,145.88,Mrajesh2_52,ANA,52,M,n,ENG,t_0204258
OthTgt,n,ɖ,FNiralee,Fbhavya,Mnirbhay,stimuli_raw/wav/FNiralee2.wav,184.88,185.38,FNiralee2_53,ANA,53,F,ENG,stimuli_raw/wav/Fbhavya2.wav,106.32,106.73194,Fbhavya2_34,ADRA,34,F,HIN,stimuli_raw/wav/Mnirbhay2.wav,211.92,212.32936,Mnirbhay2_54,ANA,54,M,n,ENG,t_0203102
TgtOth,n,ɖʱ,Fbhavya,Fsakshi,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,161.16,161.54,Fbhavya2_52,ANA,52,F,ENG,stimuli_raw/wav/Fsakshi1.wav,145.33,145.76,Fsakshi1_39,ADRHA,39,F,HIN,stimuli_raw/wav/Mrajesh1.wav,200.47,200.86,Mrajesh1_53,ANA,53,M,n,ENG,t_0655893
OthTgt,n,ɖʱ,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi1.wav,190.13,190.52,Fsakshi1_52,ANA,52,F,ENG,stimuli_raw/wav/Fbhavya1.wav,262.8669,263.24319,Fbhavya1_38,ADRHA,38,F,HIN,stimuli_raw/wav/Mnirbhay2.wav,211.92,212.32936,Mnirbhay2_54,ANA,54,M,n,ENG,t_1412078
TgtOth,n,dʱ,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh1.wav,202.37083,202.71,Mrajesh1_54,ANA,54,M,ENG,stimuli_raw/wav/Mnirbhay2.wav,192.53074,192.9594,Mnirbhay2_49,ADHA,49,M,HIN,stimuli_raw/wav/Fbhavya1.wav,355.67,356.0774,Fbhavya1_52,ANA,52,F,n,ENG,t_0061267
OthTgt,n,dʱ,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi1.wav,192.37,192.74,Fsakshi1_53,ANA,53,F,ENG,stimuli_raw/wav/Fbhavya2.wav,157.20508999999996,157.52,Fbhavya2_51,ADHA,51,F,HIN,stimuli_raw/wav/Mnirbhay2.wav,208.33,208.79,Mnirbhay2_53,ANA,53,M,n,ENG,t_1412902
TgtOth,n,bʱ,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,226.8,227.19,Fsakshi2_53,ANA,53,F,ENG,stimuli_raw/wav/Fbhavya1.wav,445.09,445.47325,Fbhavya1_69,ABHA,69,F,HIN,stimuli_raw/wav/Mnirbhay1.wav,364.11,364.63,Mnirbhay1_54,ANA,54,M,n,ENG,t_0368162
OthTgt,n,bʱ,Mnirbhay,Mrajesh,Fbhavya,stimuli_raw/wav/Mnirbhay1.wav,361.27,361.78,Mnirbhay1_53,ANA,53,M,ENG,stimuli_raw/wav/Mrajesh1.wav,234.08174,234.52,Mrajesh1_66,ABHA,66,M,HIN,stimuli_raw/wav/Fbhavya1.wav,355.67,356.0774,Fbhavya1_52,ANA,52,F,n,ENG,t_1099864
TgtOth,n,ɣ,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh2.wav,149.07837,149.41,Mrajesh2_54,ANA,54,M,ENG,stimuli_raw/wav/Mnirbhay1.wav,672.69836,673.19558,Mnirbhay1_94,ARRA,94,M,HIN,stimuli_raw/wav/Fbhavya2.wav,163.06,163.43,Fbhavya2_53,ANA,53,F,n,ENG,t_0807935
OthTgt,n,ɣ,FNiralee,Fsakshi,Mrajesh,stimuli_raw/wav/FNiralee2.wav,182.63703,183.07,FNiralee2_52,ANA,52,F,ENG,stimuli_raw/wav/Fsakshi2.wav,390.17,390.55,Fsakshi2_95,ARRA,95,F,HIN,stimuli_raw/wav/Mrajesh2.wav,145.54474,145.88,Mrajesh2_52,ANA,52,M,n,ENG,t_0201299
TgtOth,n,x,Fsakshi,FNiralee,Mnirbhay,stimuli_raw/wav/Fsakshi1.wav,192.37,192.74,Fsakshi1_53,ANA,53,F,ENG,stimuli_raw/wav/FNiralee1.wav,839.6239199999999,840.14947,FNiralee1_101,ARHA,101,F,HIN,stimuli_raw/wav/Mnirbhay1.wav,361.27,361.78,Mnirbhay1_53,ANA,53,M,n,ENG,t_1413392
OthTgt,n,x,FNiralee,Fbhavya,Mnirbhay,stimuli_raw/wav/FNiralee2.wav,182.63703,183.07,FNiralee2_52,ANA,52,F,ENG,stimuli_raw/wav/Fbhavya1.wav,632.49827,632.9127,Fbhavya1_100,ARHA,100,F,HIN,stimuli_raw/wav/Mnirbhay2.wav,211.92,212.32936,Mnirbhay2_54,ANA,54,M,n,ENG,t_0202112
TgtOth,n,ɽʱ,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh1.wav,200.47,200.86,Mrajesh1_53,ANA,53,M,ENG,stimuli_raw/wav/Mnirbhay2.wav,409.16561,409.58684,Mnirbhay2_102,ARTHA,102,M,HIN,stimuli_raw/wav/Fbhavya1.wav,357.86,358.27,Fbhavya1_53,ANA,53,F,n,ENG,t_0060224
OthTgt,n,ɽʱ,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,224.58,224.96,Fsakshi2_52,ANA,52,F,ENG,stimuli_raw/wav/Fbhavya1.wav,652.78583,653.14842,Fbhavya1_104,ARTHA,104,F,HIN,stimuli_raw/wav/Mnirbhay2.wav,211.92,212.32936,Mnirbhay2_54,ANA,54,M,n,ENG,t_0366671
TgtOth,n,ɽ,Fsakshi,Fbhavya,Mrajesh,stimuli_raw/wav/Fsakshi2.wav,224.58,224.96,Fsakshi2_52,ANA,52,F,ENG,stimuli_raw/wav/Fbhavya1.wav,669.71425,670.0658900000002,Fbhavya1_107,ARTA,107,F,HIN,stimuli_raw/wav/Mrajesh2.wav,145.54474,145.88,Mrajesh2_52,ANA,52,M,n,ENG,t_0366705
OthTgt,n,ɽ,FNiralee,Fbhavya,Mnirbhay,stimuli_raw/wav/FNiralee2.wav,184.88,185.38,FNiralee2_53,ANA,53,F,ENG,stimuli_raw/wav/Fbhavya1.wav,669.71425,670.0658900000002,Fbhavya1_107,ARTA,107,F,HIN,stimuli_raw/wav/Mnirbhay1.wav,361.27,361.78,Mnirbhay1_53,ANA,53,M,n,ENG,t_0203745
TgtOth,n,ɳ,Fsakshi,FNiralee,Mrajesh,stimuli_raw/wav/Fsakshi2.wav,229.07,229.46,Fsakshi2_54,ANA,54,F,ENG,stimuli_raw/wav/FNiralee2.wav,409.34166,409.81447,FNiralee2_108,ANRA,108,F,HIN,stimuli_raw/wav/Mrajesh2.wav,147.2,147.64,Mrajesh2_53,ANA,53,M,n,ENG,t_0368708
OthTgt,n,ɳ,FNiralee,Fsakshi,Mnirbhay,stimuli_raw/wav/FNiralee1.wav,418.97076,419.42,FNiralee1_53,ANA,53,F,ENG,stimuli_raw/wav/Fsakshi1.wav,365.43939,365.78,Fsakshi1_97,ANRA,97,F,HIN,stimuli_raw/wav/Mnirbhay1.wav,361.27,361.78,Mnirbhay1_53,ANA,53,M,n,ENG,t_0949210
TgtOth,bʱ,kʰ,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,272.14,272.59,Fsakshi2_65,ABHA,65,F,HIN,stimuli_raw/wav/Fbhavya1.wav,40.87,41.29,Fbhavya1_5,AKHA,5,F,ENG,stimuli_raw/wav/Mnirbhay2.wav,255.96,256.42,Mnirbhay2_65,ABHA,65,M,bʱ,HIN,t_0379706
OthTgt,bʱ,kʰ,Mrajesh,Mnirbhay,FNiralee,stimuli_raw/wav/Mrajesh1.wav,234.08174,234.52,Mrajesh1_66,ABHA,66,M,HIN,stimuli_raw/wav/Mnirbhay2.wav,18.06,18.58,Mnirbhay2_4,AKHA,4,M,ENG,stimuli_raw/wav/FNiralee2.wav,231.85597,232.33,FNiralee2_65,ABHA,65,F,bʱ,HIN,t_0069506
TgtOth,bʱ,g,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,272.14,272.59,Fsakshi2_65,ABHA,65,F,HIN,stimuli_raw/wav/Fbhavya2.wav,29.04,29.4414,Fbhavya2_7,AGA,7,F,ENG,stimuli_raw/wav/Mnirbhay1.wav,448.35,448.85,Mnirbhay1_65,ABHA,65,M,bʱ,HIN,t_0378512
OthTgt,bʱ,g,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh1.wav,234.08174,234.52,Mrajesh1_66,ABHA,66,M,HIN,stimuli_raw/wav/Mnirbhay2.wav,28.49,28.97,Mnirbhay2_7,AGA,7,M,ENG,stimuli_raw/wav/Fbhavya2.wav,196.17,196.56,Fbhavya2_66,ABHA,66,F,bʱ,HIN,t_0069554
TgtOth,bʱ,t͡ʃʰ,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh1.wav,232.25019,232.68,Mrajesh1_65,ABHA,65,M,HIN,stimuli_raw/wav/Mnirbhay1.wav,107.51,107.97,Mnirbhay1_18,ATXHA,18,M,ENG,stimuli_raw/wav/Fbhavya2.wav,192.06,192.4733,Fbhavya2_64,ABHA,64,F,bʱ,HIN,t_0068950
OthTgt,bʱ,t͡ʃʰ,Fsakshi,FNiralee,Mrajesh,stimuli_raw/wav/Fsakshi2.wav,272.14,272.59,Fsakshi2_65,ABHA,65,F,HIN,stimuli_raw/wav/FNiralee1.wav,146.14092,146.63,FNiralee1_18,ATXHA,18,F,ENG,stimuli_raw/wav/Mrajesh2.wav,178.37131000000005,178.72,Mrajesh2_65,ABHA,65,M,bʱ,HIN,t_0379181
TgtOth,bʱ,d͡ʒ,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh2.wav,176.5892,176.98,Mrajesh2_64,ABHA,64,M,HIN,stimuli_raw/wav/Mnirbhay2.wav,73.9,74.32,Mnirbhay2_20,ADXA,20,M,ENG,stimuli_raw/wav/Fbhavya2.wav,192.06,192.4733,Fbhavya2_64,ABHA,64,F,bʱ,HIN,t_0812879
OthTgt,bʱ,d͡ʒ,Mrajesh,Mnirbhay,Fsakshi,stimuli_raw/wav/Mrajesh2.wav,180.16218,180.53,Mrajesh2_66,ABHA,66,M,HIN,stimuli_raw/wav/Mnirbhay1.wav,124.84,125.29,Mnirbhay1_19,ADXA,19,M,ENG,stimuli_raw/wav/Fsakshi2.wav,272.14,272.59,Fsakshi2_65,ABHA,65,F,bʱ,HIN,t_0816223
TgtOth,bʱ,z,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,272.14,272.59,Fsakshi2_65,ABHA,65,F,HIN,stimuli_raw/wav/Fbhavya1.wav,174.79101,175.15,Fbhavya1_24,AZA,24,F,ENG,stimuli_raw/wav/Mnirbhay2.wav,259.73,260.19,Mnirbhay2_66,ABHA,66,M,bʱ,HIN,t_0379863
OthTgt,bʱ,z,Fsakshi,Fbhavya,Mrajesh,stimuli_raw/wav/Fsakshi2.wav,272.14,272.59,Fsakshi2_65,ABHA,65,F,HIN,stimuli_raw/wav/Fbhavya2.wav,76.34,76.75981999999998,Fbhavya2_24,AZA,24,F,ENG,stimuli_raw/wav/Mrajesh2.wav,178.37131000000005,178.72,Mrajesh2_65,ABHA,65,M,bʱ,HIN,t_0378641
TgtOth,bʱ,tʰ,Fsakshi,Fbhavya,Mrajesh,stimuli_raw/wav/Fsakshi2.wav,270.07,270.46,Fsakshi2_64,ABHA,64,F,HIN,stimuli_raw/wav/Fbhavya2.wav,139.31,139.7,Fbhavya2_44,ATHA,44,F,ENG,stimuli_raw/wav/Mrajesh2.wav,180.16218,180.53,Mrajesh2_66,ABHA,66,M,bʱ,HIN,t_0376254
OthTgt,bʱ,tʰ,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh1.wav,232.25019,232.68,Mrajesh1_65,ABHA,65,M,HIN,stimuli_raw/wav/Mnirbhay2.wav,171.88,172.35,Mnirbhay2_45,ATHA,45,M,ENG,stimuli_raw/wav/Fbhavya2.wav,194.15,194.56529,Fbhavya2_65,ABHA,65,F,bʱ,HIN,t_0068405
TgtOth,bʱ,d,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,450.96,451.5,Mnirbhay1_66,ABHA,66,M,HIN,stimuli_raw/wav/Mrajesh1.wav,181.49373,181.88,Mrajesh1_47,ADA,47,M,ENG,stimuli_raw/wav/FNiralee2.wav,231.85597,232.33,FNiralee2_65,ABHA,65,F,bʱ,HIN,t_1109536
OthTgt,bʱ,d,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,272.14,272.59,Fsakshi2_65,ABHA,65,F,HIN,stimuli_raw/wav/Fbhavya1.wav,318.58988,318.97445,Fbhavya1_46,ADA,46,F,ENG,stimuli_raw/wav/Mnirbhay1.wav,448.35,448.85,Mnirbhay1_65,ABHA,65,M,bʱ,HIN,t_0379916
TgtOth,bʱ,n,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,274.39,274.86,Fsakshi2_66,ABHA,66,F,HIN,stimuli_raw/wav/Fbhavya1.wav,355.67,356.0774,Fbhavya1_52,ANA,52,F,ENG,stimuli_raw/wav/Mnirbhay1.wav,448.35,448.85,Mnirbhay1_65,ABHA,65,M,bʱ,HIN,t_0382364
OthTgt,bʱ,n,FNiralee,Fbhavya,Mnirbhay,stimuli_raw/wav/FNiralee2.wav,229.61735,230.12498,FNiralee2_64,ABHA,64,F,HIN,stimuli_raw/wav/Fbhavya2.wav,161.16,161.54,Fbhavya2_52,ANA,52,F,ENG,stimuli_raw/wav/Mnirbhay1.wav,445.96835,446.47,Mnirbhay1_64,ABHA,64,M,bʱ,HIN,t_0212041
TgtOth,bʱ,b,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh2.wav,178.37131000000005,178.72,Mrajesh2_65,ABHA,65,M,HIN,stimuli_raw/wav/Mnirbhay2.wav,245.0,245.42,Mnirbhay2_62,ABA,62,M,ENG,stimuli_raw/wav/Fbhavya1.wav,442.94,443.32962,Fbhavya1_68,ABHA,68,F,bʱ,HIN,t_0814440
OthTgt,bʱ,b,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,270.07,270.46,Fsakshi2_64,ABHA,64,F,HIN,stimuli_raw/wav/Fbhavya1.wav,411.59,412.01642,Fbhavya1_62,ABA,62,F,ENG,stimuli_raw/wav/Mnirbhay2.wav,252.56,253.04,Mnirbhay2_64,ABHA,64,M,bʱ,HIN,t_0377581
TgtOth,bʱ,m,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,274.39,274.86,Fsakshi2_66,ABHA,66,F,HIN,stimuli_raw/wav/Fbhavya2.wav,199.7,200.08042,Fbhavya2_67,AMA,67,F,ENG,stimuli_raw/wav/Mnirbhay2.wav,255.96,256.42,Mnirbhay2_65,ABHA,65,M,bʱ,HIN,t_0381242
OthTgt,bʱ,m,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh2.wav,180.16218,180.53,Mrajesh2_66,ABHA,66,M,HIN,stimuli_raw/wav/Mnirbhay1.wav,468.9,469.36,Mnirbhay1_67,AMA,67,M,ENG,stimuli_raw/wav/Fbhavya2.wav,196.17,196.56,Fbhavya2_66,ABHA,66,F,bʱ,HIN,t_0816479
TgtOth,bʱ,j,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh1.wav,232.25019,232.68,Mrajesh1_65,ABHA,65,M,HIN,stimuli_raw/wav/Mnirbhay2.wav,277.02,277.43,Mnirbhay2_70,AJA,70,M,ENG,stimuli_raw/wav/Fbhavya1.wav,445.09,445.47325,Fbhavya1_69,ABHA,69,F,bʱ,HIN,t_0068594
OthTgt,bʱ,j,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,274.39,274.86,Fsakshi2_66,ABHA,66,F,HIN,stimuli_raw/wav/Fbhavya2.wav,208.24,208.62927,Fbhavya2_70,AJA,70,F,ENG,stimuli_raw/wav/Mnirbhay1.wav,445.96835,446.47,Mnirbhay1_64,ABHA,64,M,bʱ,HIN,t_0381283
TgtOth,bʱ,ɾ,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh1.wav,232.25019,232.68,Mrajesh1_65,ABHA,65,M,HIN,stimuli_raw/wav/Mnirbhay2.wav,292.25,292.64,Mnirbhay2_74,ARA,74,M,ENG,stimuli_raw/wav/Fbhavya1.wav,440.97,441.37087,Fbhavya1_67,ABHA,67,F,bʱ,HIN,t_0068648
OthTgt,bʱ,ɾ,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,272.14,272.59,Fsakshi2_65,ABHA,65,F,HIN,stimuli_raw/wav/Fbhavya2.wav,216.72,217.0911,Fbhavya2_73,ARA,73,F,ENG,stimuli_raw/wav/Mnirbhay2.wav,252.56,253.04,Mnirbhay2_64,ABHA,64,M,bʱ,HIN,t_0378901
TgtOth,bʱ,l,Fbhavya,FNiralee,Mnirbhay,stimuli_raw/wav/Fbhavya1.wav,440.97,441.37087,Fbhavya1_67,ABHA,67,F,HIN,stimuli_raw/wav/FNiralee2.wav,316.15774,316.62899,FNiralee2_78,ALA,78,F,ENG,stimuli_raw/wav/Mnirbhay1.wav,448.35,448.85,Mnirbhay1_65,ABHA,65,M,bʱ,HIN,t_1255838
OthTgt,bʱ,l,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,272.14,272.59,Fsakshi2_65,ABHA,65,F,HIN,stimuli_raw/wav/Fbhavya1.wav,518.86482,519.19947,Fbhavya1_81,ALA,81,F,ENG,stimuli_raw/wav/Mnirbhay1.wav,450.96,451.5,Mnirbhay1_66,ABHA,66,M,bʱ,HIN,t_0380193
TgtOth,bʱ,ʃ,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,274.39,274.86,Fsakshi2_66,ABHA,66,F,HIN,stimuli_raw/wav/Fbhavya1.wav,553.49274,553.85928,Fbhavya1_87,AXA,87,F,ENG,stimuli_raw/wav/Mnirbhay2.wav,252.56,253.04,Mnirbhay2_64,ABHA,64,M,bʱ,HIN,t_0382633
OthTgt,bʱ,ʃ,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh2.wav,180.16218,180.53,Mrajesh2_66,ABHA,66,M,HIN,stimuli_raw/wav/Mnirbhay2.wav,330.72,331.11,Mnirbhay2_83,AXA,83,M,ENG,stimuli_raw/wav/Fbhavya2.wav,192.06,192.4733,Fbhavya2_64,ABHA,64,F,bʱ,HIN,t_0815987
TgtOth,bʱ,s,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh1.wav,230.39151,230.76,Mrajesh1_64,ABHA,64,M,HIN,stimuli_raw/wav/Mnirbhay1.wav,629.52981,629.98,Mnirbhay1_88,ASA,88,M,ENG,stimuli_raw/wav/Fbhavya1.wav,445.09,445.47325,Fbhavya1_69,ABHA,69,F,bʱ,HIN,t_0068090
OthTgt,bʱ,s,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,270.07,270.46,Fsakshi2_64,ABHA,64,F,HIN,stimuli_raw/wav/Fbhavya1.wav,581.61604,582.00153,Fbhavya1_91,ASA,91,F,ENG,stimuli_raw/wav/Mnirbhay2.wav,259.73,260.19,Mnirbhay2_66,ABHA,66,M,bʱ,HIN,t_0377823
TgtOth,bʱ,ɦ,Mrajesh,Mnirbhay,FNiralee,stimuli_raw/wav/Mrajesh1.wav,234.08174,234.52,Mrajesh1_66,ABHA,66,M,HIN,stimuli_raw/wav/Mnirbhay1.wav,655.8037,656.31934,Mnirbhay1_93,AHHA,93,M,ENG,stimuli_raw/wav/FNiralee1.wav,494.7005,495.21627,FNiralee1_64,ABHA,64,F,bʱ,HIN,t_0070843
OthTgt,bʱ,ɦ,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,270.07,270.46,Fsakshi2_64,ABHA,64,F,HIN,stimuli_raw/wav/Fbhavya1.wav,599.37,599.75428,Fbhavya1_95,AHHA,95,F,ENG,stimuli_raw/wav/Mnirbhay1.wav,448.35,448.85,Mnirbhay1_65,ABHA,65,M,bʱ,HIN,t_0377876
TgtOth,m,ɡʱ,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh2.wav,187.55426,187.88,Mrajesh2_69,AMA,69,M,ENG,stimuli_raw/wav/Mnirbhay2.wav,46.33,46.81,Mnirbhay2_12,AGHA,12,M,HIN,stimuli_raw/wav/Fbhavya1.wav,460.75,461.12842,Fbhavya1_71,AMA,71,F,m,ENG,t_0818969
OthTgt,m,ɡʱ,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,282.11385,282.46,Fsakshi2_67,AMA,67,F,ENG,stimuli_raw/wav/Fbhavya2.wav,41.59,41.97,Fbhavya2_12,AGHA,12,F,HIN,stimuli_raw/wav/Mnirbhay2.wav,268.38,268.81,Mnirbhay2_68,AMA,68,M,m,ENG,t_0383162
TgtOth,m,d͡ʒʱ,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh2.wav,183.93,184.38,Mrajesh2_67,AMA,67,M,ENG,stimuli_raw/wav/Mnirbhay1.wav,168.79,169.23984,Mnirbhay1_26,ADXHA,26,M,HIN,stimuli_raw/wav/Fbhavya2.wav,199.7,200.08042,Fbhavya2_67,AMA,67,F,m,ENG,t_0817372
OthTgt,m,d͡ʒʱ,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,282.11385,282.46,Fsakshi2_67,AMA,67,F,ENG,stimuli_raw/wav/Fbhavya2.wav,85.85,86.24671,Fbhavya2_27,ADXHA,27,F,HIN,stimuli_raw/wav/Mnirbhay1.wav,468.9,469.36,Mnirbhay1_67,AMA,67,M,m,ENG,t_0383203
TgtOth,m,ʈʰ,Fsakshi,FNiralee,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,286.672,287.06,Fsakshi2_69,AMA,69,F,ENG,stimuli_raw/wav/FNiralee2.wav,117.36769,117.9,FNiralee2_32,ATRHA,32,F,HIN,stimuli_raw/wav/Mnirbhay1.wav,468.9,469.36,Mnirbhay1_67,AMA,67,M,m,ENG,t_0386239
OthTgt,m,ʈʰ,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,286.672,287.06,Fsakshi2_69,AMA,69,F,ENG,stimuli_raw/wav/Fbhavya1.wav,230.94251,231.31,Fbhavya1_32,ATRHA,32,F,HIN,stimuli_raw/wav/Mnirbhay2.wav,268.38,268.81,Mnirbhay2_68,AMA,68,M,m,ENG,t_0387518
TgtOth,m,ɖ,Mnirbhay,Mrajesh,Fbhavya,stimuli_raw/wav/Mnirbhay1.wav,468.9,469.36,Mnirbhay1_67,AMA,67,M,ENG,stimuli_raw/wav/Mrajesh2.wav,98.4695,98.85,Mrajesh2_35,ADRA,35,M,HIN,stimuli_raw/wav/Fbhavya1.wav,460.75,461.12842,Fbhavya1_71,AMA,71,F,m,ENG,t_1111301
OthTgt,m,ɖ,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh2.wav,187.55426,187.88,Mrajesh2_69,AMA,69,M,ENG,stimuli_raw/wav/Mnirbhay2.wav,138.54,139.1,Mnirbhay2_36,ADRA,36,M,HIN,stimuli_raw/wav/Fbhavya1.wav,460.75,461.12842,Fbhavya1_71,AMA,71,F,m,ENG,t_0819104
TgtOth,m,ɖʱ,Fsakshi,Fbhavya,Mnirbhay,stimuli_raw/wav/Fsakshi2.wav,284.3,284.72,Fsakshi2_68,AMA,68,F,ENG,stimuli_raw/wav/Fbhavya2.wav,118.76,119.14443,Fbhavya2_39,ADRHA,39,F,HIN,stimuli_raw/wav/Mnirbhay1.wav,471.5,471.89,Mnirbhay1_68,AMA,68,M,m,ENG,t_0385028
OthTgt,m,ɖʱ,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh1.wav,238.8,239.16,Mrajesh1_67,AMA,67,M,ENG,stimuli_raw/wav/Mnirbhay1.wav,256.08874,256.6,Mnirbhay1_39,ADRHA,39,M,HIN,stimuli_raw/wav/Fbhavya1.wav,458.79,459.16,Fbhavya1_70,AMA,70,F,m,ENG,t_0071611
TgtOth,m,dʱ,Mrajesh,Mnirbhay,Fsakshi,stimuli_raw/wav/Mrajesh2.wav,187.55426,187.88,Mrajesh2_69,AMA,69,M,ENG,stimuli_raw/wav/Mnirbhay2.wav,192.53074,192.9594,Mnirbhay2_49,ADHA,49,M,HIN,stimuli_raw/wav/Fsakshi2.wav,284.3,284.72,Fsakshi2_68,AMA,68,F,m,ENG,t_0819155
OthTgt,m,dʱ,Mrajesh,Mnirbhay,Fsakshi,stimuli_raw/wav/Mrajesh2.wav,187.55426,187.88,Mrajesh2_69,AMA,69,M,ENG,stimuli_raw/wav/Mnirbhay2.wav,192.53074,192.9594,Mnirbhay2_49,ADHA,49,M,HIN,stimuli_raw/wav/Fsakshi2.wav,284.3,284.72,Fsakshi2_68,AMA,68,F,m,ENG,t_0819155
TgtOth,m,bʱ,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh2.wav,183.93,184.38,Mrajesh2_67,AMA,67,M,ENG,stimuli_raw/wav/Mnirbhay2.wav,252.56,253.04,Mnirbhay2_64,ABHA,64,M,HIN,stimuli_raw/wav/Fbhavya2.wav,201.88,202.29306,Fbhavya2_68,AMA,68,F,m,ENG,t_0817043
