AB_Order,speaker_1,file_1,onset_1,offset_1,item_1,word_1,interval_1,sex_1,phone_1,language_1,triplet_id,target_other,file_2,interval_2,item_2,language_2,offset_2,onset_2,phone_2,sex_2,speaker_2,word_2,distance
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,185.70588,186.08,Mrajesh2_68,AMA,68,M,m,ENG,t_0679325,OTH,stimuli_raw/wav/Fsakshi2.wav,99,Fsakshi2_99,HIN,403.85,403.44645,x,False,Fsakshi,ARHA,0.3440647813697854
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,471.5,471.89,Mnirbhay1_68,AMA,68,M,m,ENG,t_0385208,OTH,stimuli_raw/wav/Fbhavya2.wav,102,Fbhavya2_102,HIN,291.49,291.18,ɽʱ,False,Fbhavya,ARTHA,0.3312383872274362
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,242.61,242.91,Mrajesh1_69,AMA,69,M,m,ENG,t_1263750,OTH,stimuli_raw/wav/Fsakshi1.wav,91,Fsakshi1_91,HIN,347.25,346.82911,ɽʱ,False,Fsakshi,ARTHA,0.45818463458759406
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,265.02,265.44,Mnirbhay2_67,AMA,67,M,m,ENG,t_0386089,OTH,stimuli_raw/wav/Fbhavya1.wav,107,Fbhavya1_107,HIN,670.0658900000001,669.71425,ɽ,False,Fbhavya,ARTA,0.33204683143490954
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,183.93,184.38,Mrajesh2_67,AMA,67,M,m,ENG,t_0678544,OTH,stimuli_raw/wav/Fsakshi1.wav,96,Fsakshi1_96,HIN,361.47,361.09001,ɽ,False,Fsakshi,ARTA,0.337086497682939
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,185.70588,186.08,Mrajesh2_68,AMA,68,M,m,ENG,t_0678569,OTH,stimuli_raw/wav/Fsakshi1.wav,98,Fsakshi1_98,HIN,367.73,367.37279,ɳ,False,Fsakshi,ANRA,0.3398447286795902
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,268.38,268.81,Mnirbhay2_68,AMA,68,M,m,ENG,t_0386114,OTH,stimuli_raw/wav/Fbhavya1.wav,109,Fbhavya1_109,HIN,685.68661,685.35135,ɳ,False,Fbhavya,ANRA,0.3224336741517289
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,280.58,281.01,Mnirbhay2_71,AJA,71,M,j,ENG,t_0392594,OTH,stimuli_raw/wav/Fbhavya1.wav,11,Fbhavya1_11,HIN,76.92138,76.48,ɡʱ,False,Fbhavya,AGHA,0.3915429452457167
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,250.59,250.91,Mrajesh1_72,AJA,72,M,j,ENG,t_1268502,OTH,stimuli_raw/wav/Fsakshi1.wav,10,Fsakshi1_10,HIN,51.93,51.37,ɡʱ,False,Fsakshi,AGHA,0.3907459189155898
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,246.88,247.27077000000003,Mrajesh1_70,AJA,70,M,j,ENG,t_0682414,OTH,stimuli_raw/wav/Fsakshi2.wav,26,Fsakshi2_26,HIN,119.21,118.94,d͡ʒʱ,False,Fsakshi,ADXHA,0.3544128808159575
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,277.02,277.43,Mnirbhay2_70,AJA,70,M,j,ENG,t_0392641,OTH,stimuli_raw/wav/Fbhavya1.wav,27,Fbhavya1_27,HIN,197.66,197.23,d͡ʒʱ,False,Fbhavya,ADXHA,0.373153783150067
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,495.76,496.28,Mnirbhay1_72,AJA,72,M,j,ENG,t_1419408,OTH,stimuli_raw/wav/Fbhavya2.wav,31,Fbhavya2_31,HIN,98.07542,97.68,ʈʰ,False,Fbhavya,ATRHA,0.36518024720394027
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,191.09,191.54,Mrajesh2_70,AJA,70,M,j,ENG,t_0685804,OTH,stimuli_raw/wav/Fsakshi2.wav,31,Fsakshi2_31,HIN,141.86,141.42,ʈʰ,False,Fsakshi,ATRHA,0.3539587556335362
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,277.02,277.43,Mnirbhay2_70,AJA,70,M,j,ENG,t_1416868,OTH,stimuli_raw/wav/Fbhavya1.wav,34,Fbhavya1_34,HIN,244.21963,243.83139,ɖ,False,Fbhavya,ADRA,0.3314604185009933
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,194.70338999999998,195.05,Mrajesh2_72,AJA,72,M,j,ENG,t_0685890,OTH,stimuli_raw/wav/Fsakshi2.wav,38,Fsakshi2_38,HIN,167.59,167.24135,ɖ,False,Fsakshi,ADRA,0.37369201973483385
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,493.5,493.93,Mnirbhay1_71,AJA,71,M,j,ENG,t_1417763,OTH,stimuli_raw/wav/Fbhavya2.wav,37,Fbhavya2_37,HIN,114.96725,114.55256000000001,ɖʱ,False,Fbhavya,ADRHA,0.336868083752845
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,250.59,250.91,Mrajesh1_72,AJA,72,M,j,ENG,t_1272018,OTH,stimuli_raw/wav/Fsakshi1.wav,38,Fsakshi1_38,HIN,143.51,143.10779,ɖʱ,False,Fsakshi,ADRHA,0.3318593293382211
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,493.5,493.93,Mnirbhay1_71,AJA,71,M,j,ENG,t_0391076,OTH,stimuli_raw/wav/Fbhavya1.wav,51,Fbhavya1_51,HIN,343.81776,343.41385,dʱ,False,Fbhavya,ADHA,0.37815681470739987
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,191.09,191.54,Mrajesh2_70,AJA,70,M,j,ENG,t_1271194,OTH,stimuli_raw/wav/Fsakshi2.wav,50,Fsakshi2_50,HIN,214.73746,214.45847999999998,dʱ,False,Fsakshi,ADHA,0.32689924632356165
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,192.95967,193.32,Mrajesh2_71,AJA,71,M,j,ENG,t_1269563,OTH,stimuli_raw/wav/Fsakshi2.wav,66,Fsakshi2_66,HIN,274.86,274.39,bʱ,False,Fsakshi,ABHA,0.3562806232276192
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,495.76,496.28,Mnirbhay1_72,AJA,72,M,j,ENG,t_0392805,OTH,stimuli_raw/wav/Fbhavya1.wav,67,Fbhavya1_67,HIN,441.37087,440.97,bʱ,False,Fbhavya,ABHA,0.3594191358235327
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,246.88,247.27077000000003,Mrajesh1_70,AJA,70,M,j,ENG,t_1272100,OTH,stimuli_raw/wav/Fsakshi1.wav,87,Fsakshi1_87,HIN,330.64,330.29,ɣ,False,Fsakshi,ARRA,0.3147384300970908
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,280.58,281.01,Mnirbhay2_71,AJA,71,M,j,ENG,t_1420457,OTH,stimuli_raw/wav/Fbhavya1.wav,98,Fbhavya1_98,HIN,617.52317,617.15313,ɣ,False,Fbhavya,ARRA,0.35548375637262386
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,280.58,281.01,Mnirbhay2_71,AJA,71,M,j,ENG,t_1419641,OTH,stimuli_raw/wav/Fbhavya2.wav,99,Fbhavya2_99,HIN,284.18613,283.81891,x,False,Fbhavya,ARHA,0.35712715273306556
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,248.7164,249.08499,Mrajesh1_71,AJA,71,M,j,ENG,t_1269629,OTH,stimuli_raw/wav/Fsakshi2.wav,99,Fsakshi2_99,HIN,403.85,403.44645,x,False,Fsakshi,ARHA,0.4405400401972629
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,280.58,281.01,Mnirbhay2_71,AJA,71,M,j,ENG,t_1418801,OTH,stimuli_raw/wav/Fbhavya1.wav,103,Fbhavya1_103,HIN,651.15414,650.79154,ɽʱ,False,Fbhavya,ARTHA,0.2693781633981356
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,192.95967,193.32,Mrajesh2_71,AJA,71,M,j,ENG,t_0684401,OTH,stimuli_raw/wav/Fsakshi2.wav,102,Fsakshi2_102,HIN,415.57,415.23001,ɽʱ,False,Fsakshi,ARTHA,0.28384826848969946
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,246.88,247.27077000000003,Mrajesh1_70,AJA,70,M,j,ENG,t_0686914,OTH,stimuli_raw/wav/Fsakshi1.wav,94,Fsakshi1_94,HIN,357.34,357.02342999999996,ɽ,False,Fsakshi,ARTA,0.2985252531625768
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,277.02,277.43,Mnirbhay2_70,AJA,70,M,j,ENG,t_1418860,OTH,stimuli_raw/wav/Fbhavya1.wav,108,Fbhavya1_108,HIN,671.87432,671.53524,ɽ,False,Fbhavya,ARTA,0.31023078551397076
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,191.09,191.54,Mrajesh2_70,AJA,70,M,j,ENG,t_0686980,OTH,stimuli_raw/wav/Fsakshi1.wav,99,Fsakshi1_99,HIN,369.60616,369.16834,ɳ,False,Fsakshi,ANRA,0.35634191264417464
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,491.13545,491.56,Mnirbhay1_70,AJA,70,M,j,ENG,t_0389563,OTH,stimuli_raw/wav/Fbhavya1.wav,110,Fbhavya1_110,HIN,687.63319,687.26899,ɳ,False,Fbhavya,ANRA,0.30170954669504574
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,256.26,256.69,Mrajesh1_74,ARA,74,M,ɾ,ENG,t_0690779,OTH,stimuli_raw/wav/Fsakshi2.wav,11,Fsakshi2_11,HIN,61.46,61.02,ɡʱ,False,Fsakshi,AGHA,0.35619568557116177
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,516.58,516.96,Mnirbhay1_74,ARA,74,M,ɾ,ENG,t_0394316,OTH,stimuli_raw/wav/Fbhavya1.wav,11,Fbhavya1_11,HIN,76.92138,76.48,ɡʱ,False,Fbhavya,AGHA,0.3891676739420635
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,292.25,292.64,Mnirbhay2_74,ARA,74,M,ɾ,ENG,t_0394358,OTH,stimuli_raw/wav/Fbhavya1.wav,27,Fbhavya1_27,HIN,197.66,197.23,d͡ʒʱ,False,Fbhavya,ADXHA,0.38954989020835845
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,201.97492,202.32,Mrajesh2_75,ARA,75,M,ɾ,ENG,t_1272732,OTH,stimuli_raw/wav/Fsakshi2.wav,26,Fsakshi2_26,HIN,119.21,118.94,d͡ʒʱ,False,Fsakshi,ADXHA,0.41508044391450405
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,258.25719,258.6,Mrajesh1_75,ARA,75,M,ɾ,ENG,t_1276986,OTH,stimuli_raw/wav/Fsakshi1.wav,32,Fsakshi1_32,HIN,122.98,122.57,ʈʰ,False,Fsakshi,ATRHA,0.33867645792371903
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,516.58,516.96,Mnirbhay1_74,ARA,74,M,ɾ,ENG,t_0393512,OTH,stimuli_raw/wav/Fbhavya2.wav,31,Fbhavya2_31,HIN,98.07542,97.68,ʈʰ,False,Fbhavya,ATRHA,0.3732705715157035
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,256.26,256.69,Mrajesh1_74,ARA,74,M,ɾ,ENG,t_0691763,OTH,stimuli_raw/wav/Fsakshi1.wav,36,Fsakshi1_36,HIN,136.42,136.02507,ɖ,False,Fsakshi,ADRA,0.3332647273580098
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,519.87,520.25,Mnirbhay1_75,ARA,75,M,ɾ,ENG,t_0393561,OTH,stimuli_raw/wav/Fbhavya2.wav,35,Fbhavya2_35,HIN,108.66723,108.32,ɖ,False,Fbhavya,ADRA,0.34954804869230127
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,256.26,256.69,Mrajesh1_74,ARA,74,M,ɾ,ENG,t_1273709,OTH,stimuli_raw/wav/Fsakshi1.wav,39,Fsakshi1_39,HIN,145.76,145.33,ɖʱ,False,Fsakshi,ADRHA,0.33857377061994903
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,519.87,520.25,Mnirbhay1_75,ARA,75,M,ɾ,ENG,t_1423800,OTH,stimuli_raw/wav/Fbhavya1.wav,39,Fbhavya1_39,HIN,265.54397,265.13,ɖʱ,False,Fbhavya,ADRHA,0.383617275550488
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,258.25719,258.6,Mrajesh1_75,ARA,75,M,ɾ,ENG,t_1275402,OTH,stimuli_raw/wav/Fsakshi1.wav,49,Fsakshi1_49,HIN,180.63,180.38,dʱ,False,Fsakshi,ADHA,0.3755876229265356
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,513.82299,514.22613,Mnirbhay1_73,ARA,73,M,ɾ,ENG,t_0393631,OTH,stimuli_raw/wav/Fbhavya2.wav,50,Fbhavya2_50,HIN,155.68289,155.32071000000002,dʱ,False,Fbhavya,ADHA,0.36555035830270904
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,292.25,292.64,Mnirbhay2_74,ARA,74,M,ɾ,ENG,t_1422977,OTH,stimuli_raw/wav/Fbhavya2.wav,64,Fbhavya2_64,HIN,192.4733,192.06,bʱ,False,Fbhavya,ABHA,0.36113943941241794
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,256.26,256.69,Mrajesh1_74,ARA,74,M,ɾ,ENG,t_0689315,OTH,stimuli_raw/wav/Fsakshi2.wav,65,Fsakshi2_65,HIN,272.59,272.14,bʱ,False,Fsakshi,ABHA,0.32765104321740285
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,288.87,289.3,Mnirbhay2_73,ARA,73,M,ɾ,ENG,t_0396289,OTH,stimuli_raw/wav/Fbhavya1.wav,99,Fbhavya1_99,HIN,619.4103700000001,619.0403299999999,ɣ,False,Fbhavya,ARRA,0.3589507321695404
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,200.12353000000002,200.53,Mrajesh2_74,ARA,74,M,ɾ,ENG,t_1272959,OTH,stimuli_raw/wav/Fsakshi2.wav,96,Fsakshi2_96,HIN,392.86,392.45,ɣ,False,Fsakshi,ARRA,0.34333772842117355
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,513.82299,514.22613,Mnirbhay1_73,ARA,73,M,ɾ,ENG,t_1421362,OTH,stimuli_raw/wav/Fbhavya2.wav,99,Fbhavya2_99,HIN,284.18613,283.81891,x,False,Fbhavya,ARHA,0.4061630133758
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,201.97492,202.32,Mrajesh2_75,ARA,75,M,ɾ,ENG,t_1275480,OTH,stimuli_raw/wav/Fsakshi1.wav,88,Fsakshi1_88,HIN,336.84,336.37,x,False,Fsakshi,ARHA,0.36561070275128627
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,201.97492,202.32,Mrajesh2_75,ARA,75,M,ɾ,ENG,t_0687762,OTH,stimuli_raw/wav/Fsakshi2.wav,102,Fsakshi2_102,HIN,415.57,415.23001,ɽʱ,False,Fsakshi,ARTHA,0.32742325763514013
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,288.87,289.3,Mnirbhay2_73,ARA,73,M,ɾ,ENG,t_1425676,OTH,stimuli_raw/wav/Fbhavya1.wav,104,Fbhavya1_104,HIN,653.14842,652.78583,ɽʱ,False,Fbhavya,ARTHA,0.3440562967125284
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,256.26,256.69,Mrajesh1_74,ARA,74,M,ɾ,ENG,t_1273061,OTH,stimuli_raw/wav/Fsakshi2.wav,105,Fsakshi2_105,HIN,426.27,425.91506,ɽ,False,Fsakshi,ARTA,0.360831231158365
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,292.25,292.64,Mnirbhay2_74,ARA,74,M,ɾ,ENG,t_1422293,OTH,stimuli_raw/wav/Fbhavya1.wav,108,Fbhavya1_108,HIN,671.87432,671.53524,ɽ,False,Fbhavya,ARTA,0.3382012934854099
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,256.26,256.69,Mrajesh1_74,ARA,74,M,ɾ,ENG,t_0689507,OTH,stimuli_raw/wav/Fsakshi2.wav,108,Fsakshi2_108,HIN,438.15,437.80022,ɳ,False,Fsakshi,ANRA,0.3872219294059339
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,292.25,292.64,Mnirbhay2_74,ARA,74,M,ɾ,ENG,t_1425761,OTH,stimuli_raw/wav/Fbhavya1.wav,111,Fbhavya1_111,HIN,689.76814,689.4165,ɳ,False,Fbhavya,ANRA,0.3105071465055004
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,542.56,542.98,Mnirbhay1_78,ALA,78,M,l,ENG,t_0398601,OTH,stimuli_raw/wav/Fbhavya2.wav,11,Fbhavya2_11,HIN,39.98945,39.61802,ɡʱ,False,Fbhavya,AGHA,0.3614811453837098
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,263.88766,264.25548,Mrajesh1_76,ALA,76,M,l,ENG,t_1280260,OTH,stimuli_raw/wav/Fsakshi1.wav,10,Fsakshi1_10,HIN,51.93,51.37,ɡʱ,False,Fsakshi,AGHA,0.35107938220956275
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,263.88766,264.25548,Mrajesh1_76,ALA,76,M,l,ENG,t_0695026,OTH,stimuli_raw/wav/Fsakshi1.wav,25,Fsakshi1_25,HIN,99.94,99.57696,d͡ʒʱ,False,Fsakshi,ADXHA,0.3199930299896563
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,300.06,300.47,Mnirbhay2_76,ALA,76,M,l,ENG,t_1426240,OTH,stimuli_raw/wav/Fbhavya2.wav,26,Fbhavya2_26,HIN,84.27825,83.87,d͡ʒʱ,False,Fbhavya,ADXHA,0.38427520063219683
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,265.6,266.02283,Mrajesh1_77,ALA,77,M,l,ENG,t_0694199,OTH,stimuli_raw/wav/Fsakshi2.wav,31,Fsakshi2_31,HIN,141.86,141.42,ʈʰ,False,Fsakshi,ATRHA,0.3574898629109765
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,539.62,540.04,Mnirbhay1_77,ALA,77,M,l,ENG,t_0402092,OTH,stimuli_raw/wav/Fbhavya2.wav,31,Fbhavya2_31,HIN,98.07542,97.68,ʈʰ,False,Fbhavya,ATRHA,0.34952436021574196
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,300.06,300.47,Mnirbhay2_76,ALA,76,M,l,ENG,t_1426312,OTH,stimuli_raw/wav/Fbhavya2.wav,35,Fbhavya2_35,HIN,108.66723,108.32,ɖ,False,Fbhavya,ADRA,0.34993733015371553
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,265.6,266.02283,Mrajesh1_77,ALA,77,M,l,ENG,t_0695951,OTH,stimuli_raw/wav/Fsakshi2.wav,37,Fsakshi2_37,HIN,165.41,165.06857,ɖ,False,Fsakshi,ADRA,0.37609134000434274
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,267.46272,267.83,Mrajesh1_78,ALA,78,M,l,ENG,t_0693480,OTH,stimuli_raw/wav/Fsakshi1.wav,39,Fsakshi1_39,HIN,145.76,145.33,ɖʱ,False,Fsakshi,ADRHA,0.34963904652407823
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,300.06,300.47,Mnirbhay2_76,ALA,76,M,l,ENG,t_1428916,OTH,stimuli_raw/wav/Fbhavya1.wav,37,Fbhavya1_37,HIN,260.99617,260.60912,ɖʱ,False,Fbhavya,ADRHA,0.3914315432553209
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,205.54043000000001,205.92,Mrajesh2_76,ALA,76,M,l,ENG,t_1282138,OTH,stimuli_raw/wav/Fsakshi1.wav,50,Fsakshi1_50,HIN,182.82,182.56,dʱ,False,Fsakshi,ADHA,0.3897917065742514
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,542.56,542.98,Mnirbhay1_78,ALA,78,M,l,ENG,t_1427244,OTH,stimuli_raw/wav/Fbhavya1.wav,49,Fbhavya1_49,HIN,339.63549,339.23157000000003,dʱ,False,Fbhavya,ADHA,0.3687120745344272
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,300.06,300.47,Mnirbhay2_76,ALA,76,M,l,ENG,t_0399673,OTH,stimuli_raw/wav/Fbhavya1.wav,68,Fbhavya1_68,HIN,443.32962000000003,442.94,bʱ,False,Fbhavya,ABHA,0.3234007816020144
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,267.46272,267.83,Mrajesh1_78,ALA,78,M,l,ENG,t_0692676,OTH,stimuli_raw/wav/Fsakshi2.wav,65,Fsakshi2_65,HIN,272.59,272.14,bʱ,False,Fsakshi,ABHA,0.335842126306881
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,267.46272,267.83,Mrajesh1_78,ALA,78,M,l,ENG,t_0696888,OTH,stimuli_raw/wav/Fsakshi1.wav,85,Fsakshi1_85,HIN,326.66,326.25,ɣ,False,Fsakshi,ARRA,0.3200654511554266
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,542.56,542.98,Mnirbhay1_78,ALA,78,M,l,ENG,t_1429044,OTH,stimuli_raw/wav/Fbhavya1.wav,98,Fbhavya1_98,HIN,617.52317,617.15313,ɣ,False,Fbhavya,ARRA,0.33977051258674806
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,263.88766,264.25548,Mrajesh1_76,ALA,76,M,l,ENG,t_1280536,OTH,stimuli_raw/wav/Fsakshi1.wav,90,Fsakshi1_90,HIN,340.93,340.53772000000004,x,False,Fsakshi,ARHA,0.3221379703478812
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,542.56,542.98,Mnirbhay1_78,ALA,78,M,l,ENG,t_1429920,OTH,stimuli_raw/wav/Fbhavya2.wav,97,Fbhavya2_97,HIN,280.27596,279.87,x,False,Fbhavya,ARHA,0.33859987053910434
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,209.22802,209.53,Mrajesh2_78,ALA,78,M,l,ENG,t_1279752,OTH,stimuli_raw/wav/Fsakshi2.wav,102,Fsakshi2_102,HIN,415.57,415.23001,ɽʱ,False,Fsakshi,ARTHA,0.29593463325904434
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,303.83,304.23,Mnirbhay2_77,ALA,77,M,l,ENG,t_1429961,OTH,stimuli_raw/wav/Fbhavya2.wav,101,Fbhavya2_101,HIN,289.79762,289.45027000000005,ɽʱ,False,Fbhavya,ARTHA,0.3651344200672007
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,300.06,300.47,Mnirbhay2_76,ALA,76,M,l,ENG,t_0403261,OTH,stimuli_raw/wav/Fbhavya1.wav,108,Fbhavya1_108,HIN,671.87432,671.53524,ɽ,False,Fbhavya,ARTA,0.32479233844450506
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,263.88766,264.25548,Mrajesh1_76,ALA,76,M,l,ENG,t_1278904,OTH,stimuli_raw/wav/Fsakshi1.wav,94,Fsakshi1_94,HIN,357.34,357.02342999999996,ɽ,False,Fsakshi,ARTA,0.31760292918182503
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,537.03,537.47,Mnirbhay1_76,ALA,76,M,l,ENG,t_0398995,OTH,stimuli_raw/wav/Fbhavya2.wav,107,Fbhavya2_107,HIN,306.76687999999996,306.41,ɳ,False,Fbhavya,ANRA,0.3529124486019754
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,265.6,266.02283,Mrajesh1_77,ALA,77,M,l,ENG,t_0694547,OTH,stimuli_raw/wav/Fsakshi2.wav,108,Fsakshi2_108,HIN,438.15,437.80022,ɳ,False,Fsakshi,ANRA,0.3763277515572807
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,580.21326,580.7,Mnirbhay1_82,AXA,82,M,ʃ,ENG,t_0408055,OTH,stimuli_raw/wav/Fbhavya1.wav,12,Fbhavya1_12,HIN,78.8573,78.43,ɡʱ,False,Fbhavya,AGHA,0.4441166435679351
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,285.24807999999996,285.64,Mrajesh1_84,AXA,84,M,ʃ,ENG,t_1286130,OTH,stimuli_raw/wav/Fsakshi2.wav,11,Fsakshi2_11,HIN,61.46,61.02,ɡʱ,False,Fsakshi,AGHA,0.36576964232564324
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,580.21326,580.7,Mnirbhay1_82,AXA,82,M,ʃ,ENG,t_0405499,OTH,stimuli_raw/wav/Fbhavya2.wav,26,Fbhavya2_26,HIN,84.27825,83.87,d͡ʒʱ,False,Fbhavya,ADXHA,0.41548281026644085
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,285.24807999999996,285.64,Mrajesh1_84,AXA,84,M,ʃ,ENG,t_0701772,OTH,stimuli_raw/wav/Fsakshi1.wav,27,Fsakshi1_27,HIN,104.19,103.81796,d͡ʒʱ,False,Fsakshi,ADXHA,0.3372962295634206
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,580.21326,580.7,Mnirbhay1_82,AXA,82,M,ʃ,ENG,t_1431430,OTH,stimuli_raw/wav/Fbhavya2.wav,32,Fbhavya2_32,HIN,100.32351,99.89,ʈʰ,False,Fbhavya,ATRHA,0.39768860965615177
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,223.32119,223.75349,Mrajesh2_82,AXA,82,M,ʃ,ENG,t_1282846,OTH,stimuli_raw/wav/Fsakshi2.wav,32,Fsakshi2_32,HIN,143.98,143.61,ʈʰ,False,Fsakshi,ATRHA,0.3192789825435648
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,283.33177,283.76,Mrajesh1_83,AXA,83,M,ʃ,ENG,t_0699335,OTH,stimuli_raw/wav/Fsakshi2.wav,39,Fsakshi2_39,HIN,170.32,169.91,ɖ,False,Fsakshi,ADRA,0.33827239506432916
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,580.21326,580.7,Mnirbhay1_82,AXA,82,M,ʃ,ENG,t_0407287,OTH,stimuli_raw/wav/Fbhavya2.wav,35,Fbhavya2_35,HIN,108.66723,108.32,ɖ,False,Fbhavya,ADRA,0.39197875513562097
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,583.11,583.55602,Mnirbhay1_83,AXA,83,M,ʃ,ENG,t_1434923,OTH,stimuli_raw/wav/Fbhavya2.wav,37,Fbhavya2_37,HIN,114.96725,114.55256000000001,ɖʱ,False,Fbhavya,ADRHA,0.37698841645596165
