#file onset offset #item word interval
stimuli_raw/wav/Mrajesh2.wav 81.94627 82.35000 Mrajesh2_28 ATRA 28
stimuli_raw/wav/Mrajesh2.wav 83.63506 84.02000 Mrajesh2_29 ATRA 29
stimuli_raw/wav/Mrajesh2.wav 85.42235 85.80000 Mrajesh2_30 ATRA 30
stimuli_raw/wav/Mrajesh2.wav 89.14985 89.57000 Mrajesh2_31 ATRHA 31
stimuli_raw/wav/Mrajesh2.wav 90.98209 91.36000 Mrajesh2_32 ATRHA 32
stimuli_raw/wav/Mrajesh2.wav 92.80223 93.20000 Mrajesh2_33 ATRHA 33
stimuli_raw/wav/Mrajesh2.wav 96.70170 97.08000 Mrajesh2_34 ADRA 34
stimuli_raw/wav/Mrajesh2.wav 98.46950 98.85000 Mrajesh2_35 ADRA 35
stimuli_raw/wav/Mrajesh2.wav 100.21526 100.55000 Mrajesh2_36 ADRA 36
stimuli_raw/wav/Mrajesh2.wav 103.75913 104.12000 Mrajesh2_37 ADRHA 37
stimuli_raw/wav/Mrajesh2.wav 105.49903 105.91000 Mrajesh2_38 ADRHA 38
stimuli_raw/wav/Mrajesh2.wav 107.24923 107.66000 Mrajesh2_39 ADRHA 39
stimuli_raw/wav/Mrajesh2.wav 111.13000 111.63000 Mrajesh2_40 ATA 40
stimuli_raw/wav/Mrajesh2.wav 112.97000 113.45000 Mrajesh2_41 ATA 41
stimuli_raw/wav/Mrajesh2.wav 114.78000 115.20000 Mrajesh2_42 ATA 42
stimuli_raw/wav/Mrajesh2.wav 119.15133 119.59000 Mrajesh2_43 ATHA 43
stimuli_raw/wav/Mrajesh2.wav 120.94246 121.36000 Mrajesh2_44 ATHA 44
stimuli_raw/wav/Mrajesh2.wav 122.74730 123.14000 Mrajesh2_45 ATHA 45
stimuli_raw/wav/Mrajesh2.wav 126.92789 127.29000 Mrajesh2_46 ADA 46
stimuli_raw/wav/Mrajesh2.wav 128.74060 129.07000 Mrajesh2_47 ADA 47
stimuli_raw/wav/Mrajesh2.wav 130.48874 130.82000 Mrajesh2_48 ADA 48
stimuli_raw/wav/Mrajesh2.wav 137.93788 138.28000 Mrajesh2_49 ADHA 49
stimuli_raw/wav/Mrajesh2.wav 139.80311 140.11000 Mrajesh2_50 ADHA 50
stimuli_raw/wav/Mrajesh2.wav 141.48882 141.88000 Mrajesh2_51 ADHA 51
stimuli_raw/wav/Mrajesh2.wav 145.54474 145.88000 Mrajesh2_52 ANA 52
stimuli_raw/wav/Mrajesh2.wav 147.20000 147.64000 Mrajesh2_53 ANA 53
stimuli_raw/wav/Mrajesh2.wav 149.07837 149.41000 Mrajesh2_54 ANA 54
stimuli_raw/wav/Mrajesh2.wav 153.07000 153.55000 Mrajesh2_55 APA 55
stimuli_raw/wav/Mrajesh2.wav 154.85000 155.33000 Mrajesh2_56 APA 56
stimuli_raw/wav/Mrajesh2.wav 156.69000 157.05000 Mrajesh2_57 APA 57
stimuli_raw/wav/Mrajesh2.wav 161.48000 161.87000 Mrajesh2_58 APHA 58
stimuli_raw/wav/Mrajesh2.wav 163.26000 163.69000 Mrajesh2_59 APHA 59
stimuli_raw/wav/Mrajesh2.wav 165.04566 165.43000 Mrajesh2_60 APHA 60
stimuli_raw/wav/Mrajesh2.wav 168.97163 169.35000 Mrajesh2_61 ABA 61
stimuli_raw/wav/Mrajesh2.wav 170.72062 171.12000 Mrajesh2_62 ABA 62
stimuli_raw/wav/Mrajesh2.wav 172.52456 172.87000 Mrajesh2_63 ABA 63
stimuli_raw/wav/Mrajesh2.wav 176.58920 176.98000 Mrajesh2_64 ABHA 64
stimuli_raw/wav/Mrajesh2.wav 178.37131 178.72000 Mrajesh2_65 ABHA 65
stimuli_raw/wav/Mrajesh2.wav 180.16218 180.53000 Mrajesh2_66 ABHA 66
stimuli_raw/wav/Mrajesh2.wav 183.93000 184.38000 Mrajesh2_67 AMA 67
stimuli_raw/wav/Mrajesh2.wav 185.70588 186.08000 Mrajesh2_68 AMA 68
stimuli_raw/wav/Mrajesh2.wav 187.55426 187.88000 Mrajesh2_69 AMA 69
stimuli_raw/wav/Mrajesh2.wav 191.09000 191.54000 Mrajesh2_70 AJA 70
stimuli_raw/wav/Mrajesh2.wav 192.95967 193.32000 Mrajesh2_71 AJA 71
stimuli_raw/wav/Mrajesh2.wav 194.70339 195.05000 Mrajesh2_72 AJA 72
stimuli_raw/wav/Mrajesh2.wav 198.38288 198.75000 Mrajesh2_73 ARA 73
stimuli_raw/wav/Mrajesh2.wav 200.12353 200.53000 Mrajesh2_74 ARA 74
stimuli_raw/wav/Mrajesh2.wav 201.97492 202.32000 Mrajesh2_75 ARA 75
stimuli_raw/wav/Mrajesh2.wav 205.54043 205.92000 Mrajesh2_76 ALA 76
stimuli_raw/wav/Mrajesh2.wav 207.35909 207.72000 Mrajesh2_77 ALA 77
stimuli_raw/wav/Mrajesh2.wav 209.22802 209.53000 Mrajesh2_78 ALA 78
stimuli_raw/wav/Mrajesh2.wav 213.13955 213.50000 Mrajesh2_79 AVLA 79
stimuli_raw/wav/Mrajesh2.wav 214.93804 215.29000 Mrajesh2_80 AVLA 80
stimuli_raw/wav/Mrajesh2.wav 216.75000 217.07603 Mrajesh2_81 AVLA 81
stimuli_raw/wav/Mrajesh2.wav 223.32119 223.75349 Mrajesh2_82 AXA 82
stimuli_raw/wav/Mrajesh2.wav 225.14000 225.51000 Mrajesh2_83 AXA 83
stimuli_raw/wav/Mrajesh2.wav 226.96000 227.29000 Mrajesh2_84 AXA 84
stimuli_raw/wav/Mrajesh2.wav 231.20000 231.55000 Mrajesh2_85 AXRA 85
stimuli_raw/wav/Mrajesh2.wav 232.95103 233.34217 Mrajesh2_86 AXRA 86
stimuli_raw/wav/Mrajesh2.wav 234.66015 235.03000 Mrajesh2_87 AXRA 87
stimuli_raw/wav/Mrajesh2.wav 238.46441 238.87000 Mrajesh2_88 ASA 88
stimuli_raw/wav/Mrajesh2.wav 240.12000 240.59000 Mrajesh2_89 ASA 89
stimuli_raw/wav/Mrajesh2.wav 241.92585 242.28000 Mrajesh2_90 ASA 90
stimuli_raw/wav/Mrajesh2.wav 245.02169 245.38223 Mrajesh2_91 AHHA 91
stimuli_raw/wav/Mrajesh2.wav 246.80321 247.21041 Mrajesh2_92 AHHA 92
stimuli_raw/wav/Mrajesh2.wav 248.47020 248.84000 Mrajesh2_93 AHHA 93
stimuli_raw/wav/Mrajesh2.wav 252.21382 252.62000 Mrajesh2_94 ARRA 94
stimuli_raw/wav/Mrajesh2.wav 253.98066 254.41000 Mrajesh2_95 ARRA 95
stimuli_raw/wav/Mrajesh2.wav 255.80610 256.21000 Mrajesh2_96 ARRA 96
stimuli_raw/wav/Mrajesh2.wav 260.36671 260.86112 Mrajesh2_97 ARHA 97
stimuli_raw/wav/Mrajesh2.wav 262.13946 262.59000 Mrajesh2_98 ARHA 98
stimuli_raw/wav/Mrajesh2.wav 263.99239 264.42000 Mrajesh2_99 ARHA 99
stimuli_raw/wav/Mrajesh2.wav 269.92046 270.37000 Mrajesh2_100 ARTHA 100
stimuli_raw/wav/Mrajesh2.wav 271.72983 272.17000 Mrajesh2_101 ARTHA 101
stimuli_raw/wav/Mrajesh2.wav 273.52161 273.93000 Mrajesh2_102 ARTHA 102
stimuli_raw/wav/Mrajesh2.wav 277.64776 278.03000 Mrajesh2_103 ARTA 103
stimuli_raw/wav/Mrajesh2.wav 279.43250 279.82000 Mrajesh2_104 ARTA 104
stimuli_raw/wav/Mrajesh2.wav 281.28485 281.60484 Mrajesh2_105 ARTA 105
stimuli_raw/wav/Mrajesh2.wav 284.16595 284.58224 Mrajesh2_106 ANRA 106
stimuli_raw/wav/Mrajesh2.wav 285.91694 286.28000 Mrajesh2_107 ANRA 107
stimuli_raw/wav/Mrajesh2.wav 287.62501 288.00268 Mrajesh2_108 ANRA 108
stimuli_raw/wav/FNiralee1.wav 39.86051 40.34000 FNiralee1_1 AKA 1
stimuli_raw/wav/FNiralee1.wav 41.96000 42.43000 FNiralee1_2 AKA 2
stimuli_raw/wav/FNiralee1.wav 44.03693 44.56612 FNiralee1_3 AKA 3
stimuli_raw/wav/FNiralee1.wav 63.85806 64.39471 FNiralee1_4 AKHA 4
stimuli_raw/wav/FNiralee1.wav 65.94037 66.46534 FNiralee1_5 AKHA 5
stimuli_raw/wav/FNiralee1.wav 68.05502 68.55116 FNiralee1_6 AKHA 6
stimuli_raw/wav/FNiralee1.wav 86.82000 87.28907 FNiralee1_7 AGA 7
stimuli_raw/wav/FNiralee1.wav 88.84195 89.31360 FNiralee1_8 AGA 8
stimuli_raw/wav/FNiralee1.wav 90.87186 91.33874 FNiralee1_9 AGA 9
stimuli_raw/wav/FNiralee1.wav 103.95576 104.46157 FNiralee1_10 AGHA 10
stimuli_raw/wav/FNiralee1.wav 106.02601 106.55178 FNiralee1_11 AGHA 11
stimuli_raw/wav/FNiralee1.wav 108.19187 108.69767 FNiralee1_12 AGHA 12
stimuli_raw/wav/FNiralee1.wav 123.74137 124.21639 FNiralee1_13 ATXA 13
stimuli_raw/wav/FNiralee1.wav 125.83000 126.36250 FNiralee1_14 ATXA 14
stimuli_raw/wav/FNiralee1.wav 127.92101 128.40000 FNiralee1_15 ATXA 15
stimuli_raw/wav/FNiralee1.wav 141.90668 142.41555 FNiralee1_16 ATXHA 16
stimuli_raw/wav/FNiralee1.wav 144.06573 144.56335 FNiralee1_17 ATXHA 17
stimuli_raw/wav/FNiralee1.wav 146.14092 146.63000 FNiralee1_18 ATXHA 18
stimuli_raw/wav/FNiralee1.wav 160.07458 160.54616 FNiralee1_19 ADXA 19
stimuli_raw/wav/FNiralee1.wav 162.05628 162.51196 FNiralee1_20 ADXA 20
stimuli_raw/wav/FNiralee1.wav 164.24000 164.80000 FNiralee1_21 ADXA 21
stimuli_raw/wav/FNiralee1.wav 186.71964 187.22420 FNiralee1_22 AZA 22
stimuli_raw/wav/FNiralee1.wav 188.88816 189.40346 FNiralee1_23 AZA 23
stimuli_raw/wav/FNiralee1.wav 191.04058 191.49146 FNiralee1_24 AZA 24
stimuli_raw/wav/FNiralee1.wav 215.87200 216.32702 FNiralee1_25 ADXA 25
stimuli_raw/wav/FNiralee1.wav 217.85708 218.32710 FNiralee1_26 ADXA 26
stimuli_raw/wav/FNiralee1.wav 219.92717 220.37719 FNiralee1_27 ADXA 27
stimuli_raw/wav/FNiralee1.wav 236.46690 236.91000 FNiralee1_28 ATRA 28
stimuli_raw/wav/FNiralee1.wav 238.65638 239.08452 FNiralee1_29 ATRA 29
stimuli_raw/wav/FNiralee1.wav 240.73205 241.16000 FNiralee1_30 ATRA 30
stimuli_raw/wav/FNiralee1.wav 256.32772 256.82063 FNiralee1_31 ATRHA 31
stimuli_raw/wav/FNiralee1.wav 258.39535 258.87049 FNiralee1_32 ATRHA 32
stimuli_raw/wav/FNiralee1.wav 260.56219 261.06865 FNiralee1_33 ATRHA 33
stimuli_raw/wav/FNiralee1.wav 276.27178 276.72030 FNiralee1_34 ADRA 34
stimuli_raw/wav/FNiralee1.wav 278.36311 278.81684 FNiralee1_35 ADRA 35
stimuli_raw/wav/FNiralee1.wav 280.49094 280.92381 FNiralee1_36 ADRA 36
stimuli_raw/wav/FNiralee1.wav 295.78499 296.32082 FNiralee1_37 ADRHA 37
stimuli_raw/wav/FNiralee1.wav 297.88000 298.35000 FNiralee1_38 ADRHA 38
stimuli_raw/wav/FNiralee1.wav 300.04459 300.50023 FNiralee1_39 ADRHA 39
stimuli_raw/wav/FNiralee1.wav 334.40520 334.87117 FNiralee1_40 ATA 40
stimuli_raw/wav/FNiralee1.wav 336.53384 337.01041 FNiralee1_41 ATA 41
stimuli_raw/wav/FNiralee1.wav 338.68367 339.25554 FNiralee1_42 ATA 42
stimuli_raw/wav/FNiralee1.wav 354.51901 355.01848 FNiralee1_43 ATHA 43
stimuli_raw/wav/FNiralee1.wav 356.64808 357.12738 FNiralee1_44 ATHA 44
stimuli_raw/wav/FNiralee1.wav 358.71157 359.24000 FNiralee1_45 ATHA 45
stimuli_raw/wav/FNiralee1.wav 372.64645 373.15218 FNiralee1_46 ADA 46
stimuli_raw/wav/FNiralee1.wav 374.75278 375.22000 FNiralee1_47 ADA 47
stimuli_raw/wav/FNiralee1.wav 376.87997 377.41000 FNiralee1_48 ADA 48
stimuli_raw/wav/FNiralee1.wav 397.21643 397.74569 FNiralee1_49 ADHA 49
stimuli_raw/wav/FNiralee1.wav 399.40680 399.89415 FNiralee1_50 ADHA 50
stimuli_raw/wav/FNiralee1.wav 401.58646 402.09008 FNiralee1_51 ADHA 51
stimuli_raw/wav/FNiralee1.wav 416.87951 417.29986 FNiralee1_52 ANA 52
stimuli_raw/wav/FNiralee1.wav 418.97076 419.42000 FNiralee1_53 ANA 53
stimuli_raw/wav/FNiralee1.wav 421.11981 421.58000 FNiralee1_54 ANA 54
stimuli_raw/wav/FNiralee1.wav 437.95000 438.38000 FNiralee1_55 APA 55
stimuli_raw/wav/FNiralee1.wav 440.03662 440.50000 FNiralee1_56 APA 56
stimuli_raw/wav/FNiralee1.wav 442.49329 442.93438 FNiralee1_57 APA 57
stimuli_raw/wav/FNiralee1.wav 456.75664 457.24000 FNiralee1_58 APHA 58
stimuli_raw/wav/FNiralee1.wav 458.98193 459.51362 FNiralee1_59 APHA 59
stimuli_raw/wav/FNiralee1.wav 461.20382 461.67953 FNiralee1_60 APHA 60
stimuli_raw/wav/FNiralee1.wav 475.01444 475.43082 FNiralee1_61 ABA 61
stimuli_raw/wav/FNiralee1.wav 476.94868 477.40014 FNiralee1_62 ABA 62
stimuli_raw/wav/FNiralee1.wav 479.04454 479.54849 FNiralee1_63 ABA 63
stimuli_raw/wav/FNiralee1.wav 494.70050 495.21627 FNiralee1_64 ABHA 64
stimuli_raw/wav/FNiralee1.wav 496.92613 497.37098 FNiralee1_65 ABHA 65
stimuli_raw/wav/FNiralee1.wav 499.12528 499.52161 FNiralee1_66 ABHA 66
stimuli_raw/wav/FNiralee1.wav 523.48494 523.88923 FNiralee1_67 AMA 67
stimuli_raw/wav/FNiralee1.wav 525.72241 526.14886 FNiralee1_68 AMA 68
stimuli_raw/wav/FNiralee1.wav 527.96823 528.44725 FNiralee1_69 AMA 69
stimuli_raw/wav/FNiralee1.wav 541.04764 541.47252 FNiralee1_70 AJA 70
stimuli_raw/wav/FNiralee1.wav 543.11246 543.54403 FNiralee1_71 AJA 71
stimuli_raw/wav/FNiralee1.wav 545.20555 545.63786 FNiralee1_72 AJA 72
stimuli_raw/wav/FNiralee1.wav 587.54402 588.01231 FNiralee1_73 ARA 73
stimuli_raw/wav/FNiralee1.wav 589.61860 590.04704 FNiralee1_74 ARA 74
stimuli_raw/wav/FNiralee1.wav 591.67062 592.14416 FNiralee1_75 ARA 75
stimuli_raw/wav/FNiralee1.wav 605.33987 605.76817 FNiralee1_76 ALA 76
stimuli_raw/wav/FNiralee1.wav 607.44483 607.87318 FNiralee1_77 ALA 77
stimuli_raw/wav/FNiralee1.wav 609.55502 610.01540 FNiralee1_78 ALA 78
stimuli_raw/wav/FNiralee1.wav 630.65411 631.11226 FNiralee1_79 AVLA 79
stimuli_raw/wav/FNiralee1.wav 632.95786 633.46145 FNiralee1_80 AVLA 80
stimuli_raw/wav/FNiralee1.wav 635.29710 635.76642 FNiralee1_81 AVLA 81
stimuli_raw/wav/FNiralee1.wav 647.29597 647.79427 FNiralee1_82 AXA 82
stimuli_raw/wav/FNiralee1.wav 649.41610 649.87823 FNiralee1_83 AXA 83
stimuli_raw/wav/FNiralee1.wav 651.74198 652.41868 FNiralee1_84 AXA 84
stimuli_raw/wav/FNiralee1.wav 666.42464 666.94931 FNiralee1_85 AXRA 85
stimuli_raw/wav/FNiralee1.wav 668.56602 669.04799 FNiralee1_86 AXRA 86
stimuli_raw/wav/FNiralee1.wav 670.78191 671.24207 FNiralee1_87 AXRA 87
stimuli_raw/wav/FNiralee1.wav 693.89130 694.39174 FNiralee1_88 ASA 88
stimuli_raw/wav/FNiralee1.wav 696.10340 696.60946 FNiralee1_89 ASA 89
stimuli_raw/wav/FNiralee1.wav 698.36577 698.81229 FNiralee1_90 ASA 90
stimuli_raw/wav/FNiralee1.wav 710.88793 711.37069 FNiralee1_91 AHHA 91
stimuli_raw/wav/FNiralee1.wav 713.12009 713.63019 FNiralee1_92 AHHA 92
stimuli_raw/wav/FNiralee1.wav 715.26062 715.74846 FNiralee1_93 AHHA 93
stimuli_raw/wav/FNiralee1.wav 767.99258 768.53831 FNiralee1_94 ARRA 94
stimuli_raw/wav/FNiralee1.wav 770.20962 770.77979 FNiralee1_95 ARRA 95
stimuli_raw/wav/FNiralee1.wav 772.46145 773.09970 FNiralee1_96 ARRA 96
stimuli_raw/wav/FNiralee1.wav 786.51315 787.04294 FNiralee1_97 ARTHA 97
stimuli_raw/wav/FNiralee1.wav 788.70799 789.26481 FNiralee1_98 ARTHA 98
stimuli_raw/wav/FNiralee1.wav 791.00555 791.53534 FNiralee1_99 ARTHA 99
stimuli_raw/wav/FNiralee1.wav 837.45387 837.96248 FNiralee1_100 ARHA 100
stimuli_raw/wav/FNiralee1.wav 839.62392 840.14947 FNiralee1_101 ARHA 101
stimuli_raw/wav/FNiralee1.wav 841.82787 842.33647 FNiralee1_102 ARHA 102
stimuli_raw/wav/FNiralee1.wav 887.90466 888.38248 FNiralee1_103 ARTHA 103
stimuli_raw/wav/FNiralee1.wav 889.96685 890.44296 FNiralee1_104 ARTHA 104
stimuli_raw/wav/FNiralee1.wav 892.54440 892.97769 FNiralee1_105 ARTHA 105
stimuli_raw/wav/FNiralee1.wav 904.87257 905.29323 FNiralee1_106 ARTA 106
stimuli_raw/wav/FNiralee1.wav 906.99719 907.41752 FNiralee1_107 ARTA 107
stimuli_raw/wav/FNiralee1.wav 909.12643 909.54182 FNiralee1_108 ARTA 108
stimuli_raw/wav/FNiralee1.wav 922.56447 923.00095 FNiralee1_109 ANRA 109
stimuli_raw/wav/FNiralee1.wav 924.61698 925.04307 FNiralee1_110 ANRA 110
stimuli_raw/wav/FNiralee1.wav 926.78900 927.23068 FNiralee1_111 ANRA 111
stimuli_raw/wav/Mnirbhay1.wav 9.43000 9.85000 Mnirbhay1_1 AKA 1
stimuli_raw/wav/Mnirbhay1.wav 11.18000 11.67000 Mnirbhay1_2 AKA 2
stimuli_raw/wav/Mnirbhay1.wav 13.12000 13.58000 Mnirbhay1_3 AKA 3
stimuli_raw/wav/Mnirbhay1.wav 25.88000 26.38762 Mnirbhay1_4 AKHA 4
stimuli_raw/wav/Mnirbhay1.wav 27.76000 28.24000 Mnirbhay1_5 AKHA 5
stimuli_raw/wav/Mnirbhay1.wav 29.65000 30.12000 Mnirbhay1_6 AKHA 6
stimuli_raw/wav/Mnirbhay1.wav 44.81000 45.27000 Mnirbhay1_7 AGA 7
stimuli_raw/wav/Mnirbhay1.wav 46.70000 47.11000 Mnirbhay1_8 AGA 8
stimuli_raw/wav/Mnirbhay1.wav 48.62000 49.04000 Mnirbhay1_9 AGA 9
stimuli_raw/wav/Mnirbhay1.wav 62.66857 63.11956 Mnirbhay1_10 AGHA 10
stimuli_raw/wav/Mnirbhay1.wav 64.51549 65.00944 Mnirbhay1_11 AGHA 11
stimuli_raw/wav/Mnirbhay1.wav 66.42000 66.86000 Mnirbhay1_12 AGHA 12
stimuli_raw/wav/Mnirbhay1.wav 82.38248 82.85495 Mnirbhay1_13 ATXA 13
stimuli_raw/wav/Mnirbhay1.wav 84.37000 84.88000 Mnirbhay1_14 ATXA 14
stimuli_raw/wav/Mnirbhay1.wav 86.52732 87.02126 Mnirbhay1_15 ATXA 15
stimuli_raw/wav/Mnirbhay1.wav 103.61000 104.07000 Mnirbhay1_16 ATXHA 16
stimuli_raw/wav/Mnirbhay1.wav 105.58000 106.04000 Mnirbhay1_17 ATXHA 17
stimuli_raw/wav/Mnirbhay1.wav 107.51000 107.97000 Mnirbhay1_18 ATXHA 18
stimuli_raw/wav/Mnirbhay1.wav 124.84000 125.29000 Mnirbhay1_19 ADXA 19
stimuli_raw/wav/Mnirbhay1.wav 126.89000 127.32000 Mnirbhay1_20 ADXA 20
stimuli_raw/wav/Mnirbhay1.wav 129.03132 129.51000 Mnirbhay1_21 ADXA 21
stimuli_raw/wav/Mnirbhay1.wav 145.45592 145.54000 Mnirbhay1_22 AZA 22
stimuli_raw/wav/Mnirbhay1.wav 147.14869 147.63000 Mnirbhay1_23 AZA 23
stimuli_raw/wav/Mnirbhay1.wav 149.46000 149.99000 Mnirbhay1_24 AZA 24
stimuli_raw/wav/Mnirbhay1.wav 166.78000 167.27000 Mnirbhay1_25 ADXHA 25
stimuli_raw/wav/Mnirbhay1.wav 168.79000 169.23984 Mnirbhay1_26 ADXHA 26
stimuli_raw/wav/Mnirbhay1.wav 170.71660 171.28000 Mnirbhay1_27 ADXHA 27
stimuli_raw/wav/Mnirbhay1.wav 189.61112 190.00786 Mnirbhay1_28 ATRA 28
stimuli_raw/wav/Mnirbhay1.wav 191.55000 191.97104 Mnirbhay1_29 ATRA 29
stimuli_raw/wav/Mnirbhay1.wav 193.69000 194.09835 Mnirbhay1_30 ATRA 30
stimuli_raw/wav/Mnirbhay1.wav 210.15000 210.61000 Mnirbhay1_31 ATRHA 31
stimuli_raw/wav/Mnirbhay1.wav 212.14000 212.59000 Mnirbhay1_32 ATRHA 32
stimuli_raw/wav/Mnirbhay1.wav 214.24000 214.68000 Mnirbhay1_33 ATRHA 33
stimuli_raw/wav/Mnirbhay1.wav 231.25000 231.66000 Mnirbhay1_34 ADRA 34
stimuli_raw/wav/Mnirbhay1.wav 233.08000 233.54000 Mnirbhay1_35 ADRA 35
stimuli_raw/wav/Mnirbhay1.wav 234.99684 235.42000 Mnirbhay1_36 ADRA 36
stimuli_raw/wav/Mnirbhay1.wav 252.07889 252.58000 Mnirbhay1_37 ADRHA 37
stimuli_raw/wav/Mnirbhay1.wav 254.09000 254.56000 Mnirbhay1_38 ADRHA 38
stimuli_raw/wav/Mnirbhay1.wav 256.08874 256.60000 Mnirbhay1_39 ADRHA 39
stimuli_raw/wav/Mnirbhay1.wav 273.25014 273.69000 Mnirbhay1_40 ATA 40
stimuli_raw/wav/Mnirbhay1.wav 275.22682 275.68000 Mnirbhay1_41 ATA 41
stimuli_raw/wav/Mnirbhay1.wav 277.22000 277.69000 Mnirbhay1_42 ATA 42
stimuli_raw/wav/Mnirbhay1.wav 294.29000 294.78000 Mnirbhay1_43 ATHA 43
stimuli_raw/wav/Mnirbhay1.wav 296.39000 296.97403 Mnirbhay1_44 ATHA 44
stimuli_raw/wav/Mnirbhay1.wav 298.86000 299.31000 Mnirbhay1_45 ATHA 45
stimuli_raw/wav/Mnirbhay1.wav 314.52000 314.98000 Mnirbhay1_46 ADA 46
stimuli_raw/wav/Mnirbhay1.wav 316.69000 317.12000 Mnirbhay1_47 ADA 47
stimuli_raw/wav/Mnirbhay1.wav 318.83000 319.32000 Mnirbhay1_48 ADA 48
stimuli_raw/wav/Mnirbhay1.wav 335.74000 336.18000 Mnirbhay1_49 ADHA 49
stimuli_raw/wav/Mnirbhay1.wav 337.76000 338.25000 Mnirbhay1_50 ADHA 50
stimuli_raw/wav/Mnirbhay1.wav 339.93000 340.45000 Mnirbhay1_51 ADHA 51
stimuli_raw/wav/Mnirbhay1.wav 358.67000 359.10000 Mnirbhay1_52 ANA 52
stimuli_raw/wav/Mnirbhay1.wav 361.27000 361.78000 Mnirbhay1_53 ANA 53
stimuli_raw/wav/Mnirbhay1.wav 364.11000 364.63000 Mnirbhay1_54 ANA 54
stimuli_raw/wav/Mnirbhay1.wav 378.95000 379.38000 Mnirbhay1_55 APA 55
stimuli_raw/wav/Mnirbhay1.wav 381.20000 381.70000 Mnirbhay1_56 APA 56
stimuli_raw/wav/Mnirbhay1.wav 383.65000 384.12000 Mnirbhay1_57 APA 57
stimuli_raw/wav/Mnirbhay1.wav 402.09000 402.52000 Mnirbhay1_58 APHA 58
stimuli_raw/wav/Mnirbhay1.wav 404.26000 404.76150 Mnirbhay1_59 APHA 59
stimuli_raw/wav/Mnirbhay1.wav 406.49000 406.99992 Mnirbhay1_60 APHA 60
stimuli_raw/wav/Mnirbhay1.wav 425.99905 426.44000 Mnirbhay1_61 ABA 61
stimuli_raw/wav/Mnirbhay1.wav 428.28000 428.74000 Mnirbhay1_62 ABA 62
stimuli_raw/wav/Mnirbhay1.wav 430.66000 431.24591 Mnirbhay1_63 ABA 63
stimuli_raw/wav/Mnirbhay1.wav 445.96835 446.47000 Mnirbhay1_64 ABHA 64
stimuli_raw/wav/Mnirbhay1.wav 448.35000 448.85000 Mnirbhay1_65 ABHA 65
stimuli_raw/wav/Mnirbhay1.wav 450.96000 451.50000 Mnirbhay1_66 ABHA 66
stimuli_raw/wav/Mnirbhay1.wav 468.90000 469.36000 Mnirbhay1_67 AMA 67
stimuli_raw/wav/Mnirbhay1.wav 471.50000 471.89000 Mnirbhay1_68 AMA 68
stimuli_raw/wav/Mnirbhay1.wav 474.39000 474.84000 Mnirbhay1_69 AMA 69
stimuli_raw/wav/Mnirbhay1.wav 491.13545 491.56000 Mnirbhay1_70 AJA 70
stimuli_raw/wav/Mnirbhay1.wav 493.50000 493.93000 Mnirbhay1_71 AJA 71
stimuli_raw/wav/Mnirbhay1.wav 495.76000 496.28000 Mnirbhay1_72 AJA 72
stimuli_raw/wav/Mnirbhay1.wav 513.82299 514.22613 Mnirbhay1_73 ARA 73
stimuli_raw/wav/Mnirbhay1.wav 516.58000 516.96000 Mnirbhay1_74 ARA 74
stimuli_raw/wav/Mnirbhay1.wav 519.87000 520.25000 Mnirbhay1_75 ARA 75
stimuli_raw/wav/Mnirbhay1.wav 537.03000 537.47000 Mnirbhay1_76 ALA 76
stimuli_raw/wav/Mnirbhay1.wav 539.62000 540.04000 Mnirbhay1_77 ALA 77
stimuli_raw/wav/Mnirbhay1.wav 542.56000 542.98000 Mnirbhay1_78 ALA 78
stimuli_raw/wav/Mnirbhay1.wav 559.51000 559.97000 Mnirbhay1_79 AVLA 79
stimuli_raw/wav/Mnirbhay1.wav 562.11000 562.54000 Mnirbhay1_80 AVLA 80
stimuli_raw/wav/Mnirbhay1.wav 564.81000 565.22000 Mnirbhay1_81 AVLA 81
stimuli_raw/wav/Mnirbhay1.wav 580.21326 580.70000 Mnirbhay1_82 AXA 82
stimuli_raw/wav/Mnirbhay1.wav 583.11000 583.55602 Mnirbhay1_83 AXA 83
stimuli_raw/wav/Mnirbhay1.wav 585.95000 586.39000 Mnirbhay1_84 AXA 84
stimuli_raw/wav/Mnirbhay1.wav 606.88000 607.33091 Mnirbhay1_85 AXRA 85
stimuli_raw/wav/Mnirbhay1.wav 609.07788 609.57000 Mnirbhay1_86 AXRA 86
stimuli_raw/wav/Mnirbhay1.wav 611.51356 612.01000 Mnirbhay1_87 AXRA 87
stimuli_raw/wav/Mnirbhay1.wav 629.52981 629.98000 Mnirbhay1_88 ASA 88
stimuli_raw/wav/Mnirbhay1.wav 631.92526 632.41296 Mnirbhay1_89 ASA 89
stimuli_raw/wav/Mnirbhay1.wav 634.49285 635.03792 Mnirbhay1_90 ASA 90
stimuli_raw/wav/Mnirbhay1.wav 650.38952 650.86833 Mnirbhay1_91 AHHA 91
stimuli_raw/wav/Mnirbhay1.wav 652.91246 653.42809 Mnirbhay1_92 AHHA 92
stimuli_raw/wav/Mnirbhay1.wav 655.80370 656.31934 Mnirbhay1_93 AHHA 93
stimuli_raw/wav/Mnirbhay1.wav 672.69836 673.19558 Mnirbhay1_94 ARRA 94
stimuli_raw/wav/Mnirbhay1.wav 675.09238 675.62643 Mnirbhay1_95 ARRA 95
stimuli_raw/wav/Mnirbhay1.wav 677.57849 678.29669 Mnirbhay1_96 ARRA 96
