#file,onset,offset,#item,word,interval,speaker,sex,phone,language
stimuli_raw/wav/Mnirbhay2.wav,396.950000,397.410000,Mnirbhay2_99,ARHA,99,Mnirbhay,M,x,HIN
stimuli_raw/wav/Mnirbhay2.wav,402.065920,402.500000,Mnirbhay2_100,ARTHA,100,Mnirbhay,M,ɽʱ,HIN
stimuli_raw/wav/Mnirbhay2.wav,405.450000,405.970000,Mnirbhay2_101,ARTHA,101,Mnirbhay,M,ɽʱ,HIN
stimuli_raw/wav/Mnirbhay2.wav,409.165610,409.586840,Mnirbhay2_102,ARTHA,102,Mnirbhay,M,ɽʱ,HIN
stimuli_raw/wav/Mnirbhay2.wav,417.440000,417.870000,Mnirbhay2_103,ARTA,103,Mnirbhay,M,ɽ,HIN
stimuli_raw/wav/Mnirbhay2.wav,420.830000,421.300000,Mnirbhay2_104,ARTA,104,Mnirbhay,M,ɽ,HIN
stimuli_raw/wav/Mnirbhay2.wav,424.600000,425.010000,Mnirbhay2_105,ARTA,105,Mnirbhay,M,ɽ,HIN
stimuli_raw/wav/Mnirbhay2.wav,429.850000,430.270000,Mnirbhay2_106,ANRA,106,Mnirbhay,M,ɳ,HIN
stimuli_raw/wav/Mnirbhay2.wav,433.420000,433.810000,Mnirbhay2_107,ANRA,107,Mnirbhay,M,ɳ,HIN
stimuli_raw/wav/Mnirbhay2.wav,436.760000,437.170000,Mnirbhay2_108,ANRA,108,Mnirbhay,M,ɳ,HIN
stimuli_raw/wav/Fbhavya2.wav,12.095810,12.442460,Fbhavya2_1,AKA,1,Fbhavya,F,k,NA
stimuli_raw/wav/Fbhavya2.wav,14.060000,14.430000,Fbhavya2_2,AKA,2,Fbhavya,F,k,NA
stimuli_raw/wav/Fbhavya2.wav,16.190000,16.570000,Fbhavya2_3,AKA,3,Fbhavya,F,k,NA
stimuli_raw/wav/Fbhavya2.wav,20.360000,20.782120,Fbhavya2_4,AKHA,4,Fbhavya,F,kʰ,ENG
stimuli_raw/wav/Fbhavya2.wav,22.680000,23.060000,Fbhavya2_5,AKHA,5,Fbhavya,F,kʰ,ENG
stimuli_raw/wav/Fbhavya2.wav,25.030000,25.481530,Fbhavya2_6,AKHA,6,Fbhavya,F,kʰ,ENG
stimuli_raw/wav/Fbhavya2.wav,29.040000,29.441400,Fbhavya2_7,AGA,7,Fbhavya,F,g,ENG
stimuli_raw/wav/Fbhavya2.wav,31.390000,31.770000,Fbhavya2_8,AGA,8,Fbhavya,F,g,ENG
stimuli_raw/wav/Fbhavya2.wav,33.500000,33.890000,Fbhavya2_9,AGA,9,Fbhavya,F,g,ENG
stimuli_raw/wav/Fbhavya2.wav,37.605260,38.001780,Fbhavya2_10,AGHA,10,Fbhavya,F,ɡʱ,HIN
stimuli_raw/wav/Fbhavya2.wav,39.618020,39.989450,Fbhavya2_11,AGHA,11,Fbhavya,F,ɡʱ,HIN
stimuli_raw/wav/Fbhavya2.wav,41.590000,41.970000,Fbhavya2_12,AGHA,12,Fbhavya,F,ɡʱ,HIN
stimuli_raw/wav/Fbhavya2.wav,45.720000,46.169030,Fbhavya2_13,ATXA,13,Fbhavya,F,t͡ʃ,NA
stimuli_raw/wav/Fbhavya2.wav,48.030000,48.453780,Fbhavya2_14,ATXA,14,Fbhavya,F,t͡ʃ,NA
stimuli_raw/wav/Fbhavya2.wav,50.440000,50.831540,Fbhavya2_15,ATXA,15,Fbhavya,F,t͡ʃ,NA
stimuli_raw/wav/Fbhavya2.wav,54.460000,54.863260,Fbhavya2_16,ATXHA,16,Fbhavya,F,t͡ʃʰ,ENG
stimuli_raw/wav/Fbhavya2.wav,56.580000,56.980870,Fbhavya2_17,ATXHA,17,Fbhavya,F,t͡ʃʰ,ENG
stimuli_raw/wav/Fbhavya2.wav,58.670000,59.077960,Fbhavya2_18,ATXHA,18,Fbhavya,F,t͡ʃʰ,ENG
stimuli_raw/wav/Fbhavya2.wav,62.920000,63.346420,Fbhavya2_19,ADXA,19,Fbhavya,F,d͡ʒ,ENG
stimuli_raw/wav/Fbhavya2.wav,65.260000,65.651950,Fbhavya2_20,ADXA,20,Fbhavya,F,d͡ʒ,ENG
stimuli_raw/wav/Fbhavya2.wav,67.450000,67.833000,Fbhavya2_21,ADXA,21,Fbhavya,F,d͡ʒ,ENG
stimuli_raw/wav/Fbhavya2.wav,71.490000,71.924600,Fbhavya2_22,AZA,22,Fbhavya,F,z,ENG
stimuli_raw/wav/Fbhavya2.wav,73.850000,74.292510,Fbhavya2_23,AZA,23,Fbhavya,F,z,ENG
stimuli_raw/wav/Fbhavya2.wav,76.340000,76.759820,Fbhavya2_24,AZA,24,Fbhavya,F,z,ENG
stimuli_raw/wav/Fbhavya2.wav,81.750000,82.159610,Fbhavya2_25,ADXHA,25,Fbhavya,F,d͡ʒʱ,HIN
stimuli_raw/wav/Fbhavya2.wav,83.870000,84.278250,Fbhavya2_26,ADXHA,26,Fbhavya,F,d͡ʒʱ,HIN
stimuli_raw/wav/Fbhavya2.wav,85.850000,86.246710,Fbhavya2_27,ADXHA,27,Fbhavya,F,d͡ʒʱ,HIN
stimuli_raw/wav/Fbhavya2.wav,89.410150,89.792140,Fbhavya2_28,ATRA,28,Fbhavya,F,ʈ,NA
stimuli_raw/wav/Fbhavya2.wav,91.597040,91.945600,Fbhavya2_29,ATRA,29,Fbhavya,F,ʈ,NA
stimuli_raw/wav/Fbhavya2.wav,93.540410,93.893750,Fbhavya2_30,ATRA,30,Fbhavya,F,ʈ,NA
stimuli_raw/wav/Fbhavya2.wav,97.680000,98.075420,Fbhavya2_31,ATRHA,31,Fbhavya,F,ʈʰ,HIN
stimuli_raw/wav/Fbhavya2.wav,99.890000,100.323510,Fbhavya2_32,ATRHA,32,Fbhavya,F,ʈʰ,HIN
stimuli_raw/wav/Fbhavya2.wav,102.114460,102.517820,Fbhavya2_33,ATRHA,33,Fbhavya,F,ʈʰ,HIN
stimuli_raw/wav/Fbhavya2.wav,106.320000,106.731940,Fbhavya2_34,ADRA,34,Fbhavya,F,ɖ,HIN
stimuli_raw/wav/Fbhavya2.wav,108.320000,108.667230,Fbhavya2_35,ADRA,35,Fbhavya,F,ɖ,HIN
stimuli_raw/wav/Fbhavya2.wav,110.289470,110.645220,Fbhavya2_36,ADRA,36,Fbhavya,F,ɖ,HIN
stimuli_raw/wav/Fbhavya2.wav,114.552560,114.967250,Fbhavya2_37,ADRHA,37,Fbhavya,F,ɖʱ,HIN
stimuli_raw/wav/Fbhavya2.wav,116.650000,117.020900,Fbhavya2_38,ADRHA,38,Fbhavya,F,ɖʱ,HIN
stimuli_raw/wav/Fbhavya2.wav,118.760000,119.144430,Fbhavya2_39,ADRHA,39,Fbhavya,F,ɖʱ,HIN
stimuli_raw/wav/Fbhavya2.wav,129.459410,129.818620,Fbhavya2_40,ATA,40,Fbhavya,F,t,NA
stimuli_raw/wav/Fbhavya2.wav,131.634110,131.970000,Fbhavya2_41,ATA,41,Fbhavya,F,t,NA
stimuli_raw/wav/Fbhavya2.wav,133.540000,133.900000,Fbhavya2_42,ATA,42,Fbhavya,F,t,NA
stimuli_raw/wav/Fbhavya2.wav,137.210000,137.603950,Fbhavya2_43,ATHA,43,Fbhavya,F,tʰ,ENG
stimuli_raw/wav/Fbhavya2.wav,139.310000,139.700000,Fbhavya2_44,ATHA,44,Fbhavya,F,tʰ,ENG
stimuli_raw/wav/Fbhavya2.wav,141.250000,141.640000,Fbhavya2_45,ATHA,45,Fbhavya,F,tʰ,ENG
stimuli_raw/wav/Fbhavya2.wav,145.140000,145.507890,Fbhavya2_46,ADA,46,Fbhavya,F,d,ENG
stimuli_raw/wav/Fbhavya2.wav,146.995490,147.347690,Fbhavya2_47,ADA,47,Fbhavya,F,d,ENG
stimuli_raw/wav/Fbhavya2.wav,148.780000,149.130000,Fbhavya2_48,ADA,48,Fbhavya,F,d,ENG
stimuli_raw/wav/Fbhavya2.wav,153.427120,153.795810,Fbhavya2_49,ADHA,49,Fbhavya,F,dʱ,HIN
stimuli_raw/wav/Fbhavya2.wav,155.320710,155.682890,Fbhavya2_50,ADHA,50,Fbhavya,F,dʱ,HIN
stimuli_raw/wav/Fbhavya2.wav,157.205090,157.520000,Fbhavya2_51,ADHA,51,Fbhavya,F,dʱ,HIN
stimuli_raw/wav/Fbhavya2.wav,161.160000,161.540000,Fbhavya2_52,ANA,52,Fbhavya,F,n,ENG
stimuli_raw/wav/Fbhavya2.wav,163.060000,163.430000,Fbhavya2_53,ANA,53,Fbhavya,F,n,ENG
stimuli_raw/wav/Fbhavya2.wav,165.040000,165.390000,Fbhavya2_54,ANA,54,Fbhavya,F,n,ENG
stimuli_raw/wav/Fbhavya2.wav,168.640000,169.055610,Fbhavya2_55,ABA,55,Fbhavya,F,b,ENG
stimuli_raw/wav/Fbhavya2.wav,170.503690,170.877540,Fbhavya2_56,ABA,56,Fbhavya,F,b,ENG
stimuli_raw/wav/Fbhavya2.wav,172.368210,172.700000,Fbhavya2_57,ABA,57,Fbhavya,F,b,ENG
stimuli_raw/wav/Fbhavya2.wav,176.680000,177.102130,Fbhavya2_58,APHA,58,Fbhavya,F,pʰ,NA
stimuli_raw/wav/Fbhavya2.wav,178.710910,179.101830,Fbhavya2_59,APHA,59,Fbhavya,F,pʰ,NA
stimuli_raw/wav/Fbhavya2.wav,180.570000,180.991270,Fbhavya2_60,APHA,60,Fbhavya,F,pʰ,NA
stimuli_raw/wav/Fbhavya2.wav,184.381500,184.762100,Fbhavya2_61,ABA,61,Fbhavya,F,b,ENG
stimuli_raw/wav/Fbhavya2.wav,186.284490,186.660330,Fbhavya2_62,ABA,62,Fbhavya,F,b,ENG
stimuli_raw/wav/Fbhavya2.wav,188.273120,188.629930,Fbhavya2_63,ABA,63,Fbhavya,F,b,ENG
stimuli_raw/wav/Fbhavya2.wav,192.060000,192.473300,Fbhavya2_64,ABHA,64,Fbhavya,F,bʱ,HIN
stimuli_raw/wav/Fbhavya2.wav,194.150000,194.565290,Fbhavya2_65,ABHA,65,Fbhavya,F,bʱ,HIN
stimuli_raw/wav/Fbhavya2.wav,196.170000,196.560000,Fbhavya2_66,ABHA,66,Fbhavya,F,bʱ,HIN
stimuli_raw/wav/Fbhavya2.wav,199.700000,200.080420,Fbhavya2_67,AMA,67,Fbhavya,F,m,ENG
stimuli_raw/wav/Fbhavya2.wav,201.880000,202.293060,Fbhavya2_68,AMA,68,Fbhavya,F,m,ENG
stimuli_raw/wav/Fbhavya2.wav,203.850000,204.220000,Fbhavya2_69,AMA,69,Fbhavya,F,m,ENG
stimuli_raw/wav/Fbhavya2.wav,208.240000,208.629270,Fbhavya2_70,AJA,70,Fbhavya,F,j,ENG
stimuli_raw/wav/Fbhavya2.wav,210.457210,210.780000,Fbhavya2_71,AJA,71,Fbhavya,F,j,ENG
stimuli_raw/wav/Fbhavya2.wav,212.430000,212.787830,Fbhavya2_72,AJA,72,Fbhavya,F,j,ENG
stimuli_raw/wav/Fbhavya2.wav,216.720000,217.091100,Fbhavya2_73,ARA,73,Fbhavya,F,ɾ,ENG
stimuli_raw/wav/Fbhavya2.wav,218.690000,219.030000,Fbhavya2_74,ARA,74,Fbhavya,F,ɾ,ENG
stimuli_raw/wav/Fbhavya2.wav,220.600000,220.940000,Fbhavya2_75,ARA,75,Fbhavya,F,ɾ,ENG
stimuli_raw/wav/Fbhavya2.wav,225.520000,225.886910,Fbhavya2_76,ALA,76,Fbhavya,F,l,ENG
stimuli_raw/wav/Fbhavya2.wav,227.580000,227.900000,Fbhavya2_77,ALA,77,Fbhavya,F,l,ENG
stimuli_raw/wav/Fbhavya2.wav,229.700000,230.050000,Fbhavya2_78,ALA,78,Fbhavya,F,l,ENG
stimuli_raw/wav/Fbhavya2.wav,233.930000,234.293480,Fbhavya2_79,AVA,79,Fbhavya,F,NA,NA
stimuli_raw/wav/Fbhavya2.wav,235.909930,236.240000,Fbhavya2_80,AVA,80,Fbhavya,F,NA,NA
stimuli_raw/wav/Fbhavya2.wav,237.790000,238.140330,Fbhavya2_81,AVA,81,Fbhavya,F,NA,NA
stimuli_raw/wav/Fbhavya2.wav,241.570000,241.957260,Fbhavya2_82,AXA,82,Fbhavya,F,ʃ,ENG
stimuli_raw/wav/Fbhavya2.wav,243.450000,243.828220,Fbhavya2_83,AXA,83,Fbhavya,F,ʃ,ENG
stimuli_raw/wav/Fbhavya2.wav,245.250000,245.610080,Fbhavya2_84,AXA,84,Fbhavya,F,ʃ,ENG
stimuli_raw/wav/Fbhavya2.wav,248.680000,249.055890,Fbhavya2_85,AXRA,85,Fbhavya,F,ʂ,NA
stimuli_raw/wav/Fbhavya2.wav,250.540000,250.919160,Fbhavya2_86,AXRA,86,Fbhavya,F,ʂ,NA
stimuli_raw/wav/Fbhavya2.wav,252.400000,252.787020,Fbhavya2_87,AXRA,87,Fbhavya,F,ʂ,NA
stimuli_raw/wav/Fbhavya2.wav,256.550000,256.966200,Fbhavya2_88,ASA,88,Fbhavya,F,s,ENG
stimuli_raw/wav/Fbhavya2.wav,258.550000,258.945660,Fbhavya2_89,ASA,89,Fbhavya,F,s,ENG
stimuli_raw/wav/Fbhavya2.wav,260.440000,260.839460,Fbhavya2_90,ASA,90,Fbhavya,F,s,ENG
stimuli_raw/wav/Fbhavya2.wav,264.580000,265.004950,Fbhavya2_91,AHHA,91,Fbhavya,F,ɦ,ENG
stimuli_raw/wav/Fbhavya2.wav,266.470000,266.838190,Fbhavya2_92,AHHA,92,Fbhavya,F,ɦ,ENG
stimuli_raw/wav/Fbhavya2.wav,268.290000,268.633140,Fbhavya2_93,AHHA,93,Fbhavya,F,ɦ,ENG
stimuli_raw/wav/Fbhavya2.wav,272.270000,272.637880,Fbhavya2_94,ARRA,94,Fbhavya,F,ɣ,HIN
stimuli_raw/wav/Fbhavya2.wav,274.120000,274.528410,Fbhavya2_95,ARRA,95,Fbhavya,F,ɣ,HIN
stimuli_raw/wav/Fbhavya2.wav,276.050000,276.432670,Fbhavya2_96,ARRA,96,Fbhavya,F,ɣ,HIN
stimuli_raw/wav/Fbhavya2.wav,279.870000,280.275960,Fbhavya2_97,ARHA,97,Fbhavya,F,x,HIN
stimuli_raw/wav/Fbhavya2.wav,281.781060,282.184490,Fbhavya2_98,ARHA,98,Fbhavya,F,x,HIN
stimuli_raw/wav/Fbhavya2.wav,283.818910,284.186130,Fbhavya2_99,ARHA,99,Fbhavya,F,x,HIN
stimuli_raw/wav/Fbhavya2.wav,287.440000,287.783890,Fbhavya2_100,ARTHA,100,Fbhavya,F,ɽʱ,HIN
stimuli_raw/wav/Fbhavya2.wav,289.450270,289.797620,Fbhavya2_101,ARTHA,101,Fbhavya,F,ɽʱ,HIN
stimuli_raw/wav/Fbhavya2.wav,291.180000,291.490000,Fbhavya2_102,ARTHA,102,Fbhavya,F,ɽʱ,HIN
stimuli_raw/wav/Fbhavya2.wav,295.981000,296.329720,Fbhavya2_103,ARTA,103,Fbhavya,F,ɽ,HIN
stimuli_raw/wav/Fbhavya2.wav,298.080000,298.380000,Fbhavya2_104,ARTA,104,Fbhavya,F,ɽ,HIN
stimuli_raw/wav/Fbhavya2.wav,299.970000,300.280000,Fbhavya2_105,ARTA,105,Fbhavya,F,ɽ,HIN
stimuli_raw/wav/Fbhavya2.wav,304.180000,304.530000,Fbhavya2_106,ANRA,106,Fbhavya,F,ɳ,HIN
stimuli_raw/wav/Fbhavya2.wav,306.410000,306.766880,Fbhavya2_107,ANRA,107,Fbhavya,F,ɳ,HIN
stimuli_raw/wav/Fbhavya2.wav,308.630000,308.970850,Fbhavya2_108,ANRA,108,Fbhavya,F,ɳ,HIN
stimuli_raw/wav/Mrajesh2.wav,12.202300,12.536440,Mrajesh2_1,AKA,1,Mrajesh,M,k,NA
stimuli_raw/wav/Mrajesh2.wav,13.821670,14.170000,Mrajesh2_2,AKA,2,Mrajesh,M,k,NA
stimuli_raw/wav/Mrajesh2.wav,15.450710,15.780000,Mrajesh2_3,AKA,3,Mrajesh,M,k,NA
stimuli_raw/wav/Mrajesh2.wav,19.213650,19.620000,Mrajesh2_4,AKHA,4,Mrajesh,M,kʰ,ENG
stimuli_raw/wav/Mrajesh2.wav,20.953200,21.350000,Mrajesh2_5,AKHA,5,Mrajesh,M,kʰ,ENG
stimuli_raw/wav/Mrajesh2.wav,22.591720,22.990000,Mrajesh2_6,AKHA,6,Mrajesh,M,kʰ,ENG
stimuli_raw/wav/Mrajesh2.wav,26.899840,27.300000,Mrajesh2_7,AGA,7,Mrajesh,M,g,ENG
stimuli_raw/wav/Mrajesh2.wav,28.582120,28.970000,Mrajesh2_8,AGA,8,Mrajesh,M,g,ENG
stimuli_raw/wav/Mrajesh2.wav,30.301510,30.620000,Mrajesh2_9,AGA,9,Mrajesh,M,g,ENG
stimuli_raw/wav/Mrajesh2.wav,34.128890,34.520000,Mrajesh2_10,AGHA,10,Mrajesh,M,ɡʱ,HIN
stimuli_raw/wav/Mrajesh2.wav,35.809240,36.210000,Mrajesh2_11,AGHA,11,Mrajesh,M,ɡʱ,HIN
stimuli_raw/wav/Mrajesh2.wav,37.540000,37.946730,Mrajesh2_12,AGHA,12,Mrajesh,M,ɡʱ,HIN
stimuli_raw/wav/Mrajesh2.wav,41.100000,41.513350,Mrajesh2_13,ATXA,13,Mrajesh,M,t͡ʃ,NA
stimuli_raw/wav/Mrajesh2.wav,42.790000,43.160250,Mrajesh2_14,ATXA,14,Mrajesh,M,t͡ʃ,NA
stimuli_raw/wav/Mrajesh2.wav,44.492050,44.865960,Mrajesh2_15,ATXA,15,Mrajesh,M,t͡ʃ,NA
stimuli_raw/wav/Mrajesh2.wav,48.770090,49.173630,Mrajesh2_16,ATXHA,16,Mrajesh,M,t͡ʃʰ,ENG
stimuli_raw/wav/Mrajesh2.wav,50.495120,50.867620,Mrajesh2_17,ATXHA,17,Mrajesh,M,t͡ʃʰ,ENG
stimuli_raw/wav/Mrajesh2.wav,52.237880,52.592640,Mrajesh2_18,ATXHA,18,Mrajesh,M,t͡ʃʰ,ENG
stimuli_raw/wav/Mrajesh2.wav,56.541880,56.920730,Mrajesh2_19,ADXA,19,Mrajesh,M,d͡ʒ,ENG
stimuli_raw/wav/Mrajesh2.wav,58.293030,58.667680,Mrajesh2_20,ADXA,20,Mrajesh,M,d͡ʒ,ENG
stimuli_raw/wav/Mrajesh2.wav,59.981040,60.351480,Mrajesh2_21,ADXA,21,Mrajesh,M,d͡ʒ,ENG
stimuli_raw/wav/Mrajesh2.wav,64.180000,64.563290,Mrajesh2_22,AZA,22,Mrajesh,M,z,ENG
stimuli_raw/wav/Mrajesh2.wav,65.890000,66.286030,Mrajesh2_23,AZA,23,Mrajesh,M,z,ENG
stimuli_raw/wav/Mrajesh2.wav,67.666860,68.052610,Mrajesh2_24,AZA,24,Mrajesh,M,z,ENG
stimuli_raw/wav/Mrajesh2.wav,74.650660,74.998800,Mrajesh2_25,ADXHA,25,Mrajesh,M,d͡ʒʱ,HIN
stimuli_raw/wav/Mrajesh2.wav,76.405470,76.800660,Mrajesh2_26,ADXHA,26,Mrajesh,M,d͡ʒʱ,HIN
stimuli_raw/wav/Mrajesh2.wav,78.202620,78.550000,Mrajesh2_27,ADXHA,27,Mrajesh,M,d͡ʒʱ,HIN
stimuli_raw/wav/Mrajesh2.wav,81.946270,82.350000,Mrajesh2_28,ATRA,28,Mrajesh,M,ʈ,NA
stimuli_raw/wav/Mrajesh2.wav,83.635060,84.020000,Mrajesh2_29,ATRA,29,Mrajesh,M,ʈ,NA
stimuli_raw/wav/Mrajesh2.wav,85.422350,85.800000,Mrajesh2_30,ATRA,30,Mrajesh,M,ʈ,NA
stimuli_raw/wav/Mrajesh2.wav,89.149850,89.570000,Mrajesh2_31,ATRHA,31,Mrajesh,M,ʈʰ,HIN
stimuli_raw/wav/Mrajesh2.wav,90.982090,91.360000,Mrajesh2_32,ATRHA,32,Mrajesh,M,ʈʰ,HIN
stimuli_raw/wav/Mrajesh2.wav,92.802230,93.200000,Mrajesh2_33,ATRHA,33,Mrajesh,M,ʈʰ,HIN
stimuli_raw/wav/Mrajesh2.wav,96.701700,97.080000,Mrajesh2_34,ADRA,34,Mrajesh,M,ɖ,HIN
stimuli_raw/wav/Mrajesh2.wav,98.469500,98.850000,Mrajesh2_35,ADRA,35,Mrajesh,M,ɖ,HIN
stimuli_raw/wav/Mrajesh2.wav,100.215260,100.550000,Mrajesh2_36,ADRA,36,Mrajesh,M,ɖ,HIN
stimuli_raw/wav/Mrajesh2.wav,103.759130,104.120000,Mrajesh2_37,ADRHA,37,Mrajesh,M,ɖʱ,HIN
stimuli_raw/wav/Mrajesh2.wav,105.499030,105.910000,Mrajesh2_38,ADRHA,38,Mrajesh,M,ɖʱ,HIN
stimuli_raw/wav/Mrajesh2.wav,107.249230,107.660000,Mrajesh2_39,ADRHA,39,Mrajesh,M,ɖʱ,HIN
stimuli_raw/wav/Mrajesh2.wav,111.130000,111.630000,Mrajesh2_40,ATA,40,Mrajesh,M,t,NA
stimuli_raw/wav/Mrajesh2.wav,112.970000,113.450000,Mrajesh2_41,ATA,41,Mrajesh,M,t,NA
stimuli_raw/wav/Mrajesh2.wav,114.780000,115.200000,Mrajesh2_42,ATA,42,Mrajesh,M,t,NA
stimuli_raw/wav/Mrajesh2.wav,119.151330,119.590000,Mrajesh2_43,ATHA,43,Mrajesh,M,tʰ,ENG
stimuli_raw/wav/Mrajesh2.wav,120.942460,121.360000,Mrajesh2_44,ATHA,44,Mrajesh,M,tʰ,ENG
stimuli_raw/wav/Mrajesh2.wav,122.747300,123.140000,Mrajesh2_45,ATHA,45,Mrajesh,M,tʰ,ENG
stimuli_raw/wav/Mrajesh2.wav,126.927890,127.290000,Mrajesh2_46,ADA,46,Mrajesh,M,d,ENG
stimuli_raw/wav/Mrajesh2.wav,128.740600,129.070000,Mrajesh2_47,ADA,47,Mrajesh,M,d,ENG
stimuli_raw/wav/Mrajesh2.wav,130.488740,130.820000,Mrajesh2_48,ADA,48,Mrajesh,M,d,ENG
stimuli_raw/wav/Mrajesh2.wav,137.937880,138.280000,Mrajesh2_49,ADHA,49,Mrajesh,M,dʱ,HIN
stimuli_raw/wav/Mrajesh2.wav,139.803110,140.110000,Mrajesh2_50,ADHA,50,Mrajesh,M,dʱ,HIN
stimuli_raw/wav/Mrajesh2.wav,141.488820,141.880000,Mrajesh2_51,ADHA,51,Mrajesh,M,dʱ,HIN
stimuli_raw/wav/Mrajesh2.wav,145.544740,145.880000,Mrajesh2_52,ANA,52,Mrajesh,M,n,ENG
stimuli_raw/wav/Mrajesh2.wav,147.200000,147.640000,Mrajesh2_53,ANA,53,Mrajesh,M,n,ENG
stimuli_raw/wav/Mrajesh2.wav,149.078370,149.410000,Mrajesh2_54,ANA,54,Mrajesh,M,n,ENG
stimuli_raw/wav/Mrajesh2.wav,153.070000,153.550000,Mrajesh2_55,APA,55,Mrajesh,M,p,NA
stimuli_raw/wav/Mrajesh2.wav,154.850000,155.330000,Mrajesh2_56,APA,56,Mrajesh,M,p,NA
stimuli_raw/wav/Mrajesh2.wav,156.690000,157.050000,Mrajesh2_57,APA,57,Mrajesh,M,p,NA
stimuli_raw/wav/Mrajesh2.wav,161.480000,161.870000,Mrajesh2_58,APHA,58,Mrajesh,M,pʰ,NA
stimuli_raw/wav/Mrajesh2.wav,163.260000,163.690000,Mrajesh2_59,APHA,59,Mrajesh,M,pʰ,NA
stimuli_raw/wav/Mrajesh2.wav,165.045660,165.430000,Mrajesh2_60,APHA,60,Mrajesh,M,pʰ,NA
stimuli_raw/wav/Mrajesh2.wav,168.971630,169.350000,Mrajesh2_61,ABA,61,Mrajesh,M,b,ENG
stimuli_raw/wav/Mrajesh2.wav,170.720620,171.120000,Mrajesh2_62,ABA,62,Mrajesh,M,b,ENG
stimuli_raw/wav/Mrajesh2.wav,172.524560,172.870000,Mrajesh2_63,ABA,63,Mrajesh,M,b,ENG
stimuli_raw/wav/Mrajesh2.wav,176.589200,176.980000,Mrajesh2_64,ABHA,64,Mrajesh,M,bʱ,HIN
stimuli_raw/wav/Mrajesh2.wav,178.371310,178.720000,Mrajesh2_65,ABHA,65,Mrajesh,M,bʱ,HIN
stimuli_raw/wav/Mrajesh2.wav,180.162180,180.530000,Mrajesh2_66,ABHA,66,Mrajesh,M,bʱ,HIN
stimuli_raw/wav/Mrajesh2.wav,183.930000,184.380000,Mrajesh2_67,AMA,67,Mrajesh,M,m,ENG
stimuli_raw/wav/Mrajesh2.wav,185.705880,186.080000,Mrajesh2_68,AMA,68,Mrajesh,M,m,ENG
stimuli_raw/wav/Mrajesh2.wav,187.554260,187.880000,Mrajesh2_69,AMA,69,Mrajesh,M,m,ENG
stimuli_raw/wav/Mrajesh2.wav,191.090000,191.540000,Mrajesh2_70,AJA,70,Mrajesh,M,j,ENG
stimuli_raw/wav/Mrajesh2.wav,192.959670,193.320000,Mrajesh2_71,AJA,71,Mrajesh,M,j,ENG
stimuli_raw/wav/Mrajesh2.wav,194.703390,195.050000,Mrajesh2_72,AJA,72,Mrajesh,M,j,ENG
stimuli_raw/wav/Mrajesh2.wav,198.382880,198.750000,Mrajesh2_73,ARA,73,Mrajesh,M,ɾ,ENG
stimuli_raw/wav/Mrajesh2.wav,200.123530,200.530000,Mrajesh2_74,ARA,74,Mrajesh,M,ɾ,ENG
stimuli_raw/wav/Mrajesh2.wav,201.974920,202.320000,Mrajesh2_75,ARA,75,Mrajesh,M,ɾ,ENG
stimuli_raw/wav/Mrajesh2.wav,205.540430,205.920000,Mrajesh2_76,ALA,76,Mrajesh,M,l,ENG
stimuli_raw/wav/Mrajesh2.wav,207.359090,207.720000,Mrajesh2_77,ALA,77,Mrajesh,M,l,ENG
stimuli_raw/wav/Mrajesh2.wav,209.228020,209.530000,Mrajesh2_78,ALA,78,Mrajesh,M,l,ENG
stimuli_raw/wav/Mrajesh2.wav,213.139550,213.500000,Mrajesh2_79,AVLA,79,Mrajesh,M,ʋ,NA
stimuli_raw/wav/Mrajesh2.wav,214.938040,215.290000,Mrajesh2_80,AVLA,80,Mrajesh,M,ʋ,NA
stimuli_raw/wav/Mrajesh2.wav,216.750000,217.076030,Mrajesh2_81,AVLA,81,Mrajesh,M,ʋ,NA
stimuli_raw/wav/Mrajesh2.wav,223.321190,223.753490,Mrajesh2_82,AXA,82,Mrajesh,M,ʃ,ENG
stimuli_raw/wav/Mrajesh2.wav,225.140000,225.510000,Mrajesh2_83,AXA,83,Mrajesh,M,ʃ,ENG
stimuli_raw/wav/Mrajesh2.wav,226.960000,227.290000,Mrajesh2_84,AXA,84,Mrajesh,M,ʃ,ENG
stimuli_raw/wav/Mrajesh2.wav,231.200000,231.550000,Mrajesh2_85,AXRA,85,Mrajesh,M,ʂ,NA
stimuli_raw/wav/Mrajesh2.wav,232.951030,233.342170,Mrajesh2_86,AXRA,86,Mrajesh,M,ʂ,NA
stimuli_raw/wav/Mrajesh2.wav,234.660150,235.030000,Mrajesh2_87,AXRA,87,Mrajesh,M,ʂ,NA
stimuli_raw/wav/Mrajesh2.wav,238.464410,238.870000,Mrajesh2_88,ASA,88,Mrajesh,M,s,ENG
stimuli_raw/wav/Mrajesh2.wav,240.120000,240.590000,Mrajesh2_89,ASA,89,Mrajesh,M,s,ENG
stimuli_raw/wav/Mrajesh2.wav,241.925850,242.280000,Mrajesh2_90,ASA,90,Mrajesh,M,s,ENG
stimuli_raw/wav/Mrajesh2.wav,245.021690,245.382230,Mrajesh2_91,AHHA,91,Mrajesh,M,ɦ,ENG
stimuli_raw/wav/Mrajesh2.wav,246.803210,247.210410,Mrajesh2_92,AHHA,92,Mrajesh,M,ɦ,ENG
stimuli_raw/wav/Mrajesh2.wav,248.470200,248.840000,Mrajesh2_93,AHHA,93,Mrajesh,M,ɦ,ENG
