AB_Order,speaker_1,file_1,onset_1,offset_1,item_1,word_1,interval_1,sex_1,phone_1,language_1,triplet_id,target_other,file_2,interval_2,item_2,language_2,offset_2,onset_2,phone_2,sex_2,speaker_2,word_2
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,497.63769,497.98145,Fbhavya1_76,ARA,76,F,ɾ,ENG,t_1117744,OTH,stimuli_raw/wav/Mrajesh1.wav,31,Mrajesh1_31,HIN,138.11,137.67462,ʈʰ,M,Mrajesh,ATRHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,292.25,292.64,Mnirbhay2_74,ARA,74,M,ɾ,ENG,t_0393542,OTH,stimuli_raw/wav/Fbhavya2.wav,34,Fbhavya2_34,HIN,106.73194,106.32,ɖ,F,Fbhavya,ADRA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,292.25,292.64,Mnirbhay2_74,ARA,74,M,ɾ,ENG,t_0393542,OTH,stimuli_raw/wav/Fbhavya2.wav,34,Fbhavya2_34,HIN,106.73194,106.32,ɖ,F,Fbhavya,ADRA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,513.82299,514.22613,Mnirbhay1_73,ARA,73,M,ɾ,ENG,t_0397891,OTH,stimuli_raw/wav/Fbhavya1.wav,38,Fbhavya1_38,HIN,263.24319,262.8669,ɖʱ,F,Fbhavya,ADRHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,218.69,219.03,Fbhavya2_74,ARA,74,F,ɾ,ENG,t_0826061,OTH,stimuli_raw/wav/Mnirbhay1.wav,37,Mnirbhay1_37,HIN,252.58,252.07889,ɖʱ,M,Mnirbhay,ADRHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,292.25,292.64,Mnirbhay2_74,ARA,74,M,ɾ,ENG,t_1424681,OTH,stimuli_raw/wav/Fbhavya2.wav,51,Fbhavya2_51,HIN,157.52,157.20509,dʱ,F,Fbhavya,ADHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,501.83,502.17514000000006,Fbhavya1_78,ARA,78,F,ɾ,ENG,t_0826770,OTH,stimuli_raw/wav/Mnirbhay2.wav,49,Mnirbhay2_49,HIN,192.9594,192.53074,dʱ,M,Mnirbhay,ADHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,513.82299,514.22613,Mnirbhay1_73,ARA,73,M,ɾ,ENG,t_1422130,OTH,stimuli_raw/wav/Fbhavya1.wav,67,Fbhavya1_67,HIN,441.37087,440.97,bʱ,F,Fbhavya,ABHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,218.69,219.03,Fbhavya2_74,ARA,74,F,ɾ,ENG,t_0824873,OTH,stimuli_raw/wav/Mnirbhay1.wav,64,Mnirbhay1_64,HIN,446.47,445.96835,bʱ,M,Mnirbhay,ABHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,288.87,289.3,Mnirbhay2_73,ARA,73,M,ɾ,ENG,t_1423036,OTH,stimuli_raw/wav/Fbhavya2.wav,96,Fbhavya2_96,HIN,276.43267,276.05,ɣ,F,Fbhavya,ARRA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,295.55,295.94,Mnirbhay2_75,ARA,75,M,ɾ,ENG,t_0230037,OTH,stimuli_raw/wav/Fbhavya2.wav,94,Fbhavya2_94,HIN,272.63788,272.27,ɣ,F,Fbhavya,ARRA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,288.87,289.3,Mnirbhay2_73,ARA,73,M,ɾ,ENG,t_0227527,OTH,stimuli_raw/wav/Fsakshi1.wav,89,Fsakshi1_89,HIN,338.92,338.54,x,F,Fsakshi,ARHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,218.69,219.03,Fbhavya2_74,ARA,74,F,ɾ,ENG,t_0826277,OTH,stimuli_raw/wav/Mnirbhay1.wav,97,Mnirbhay1_97,HIN,696.52868,695.99463,x,M,Mnirbhay,ARHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,220.6,220.94,Fbhavya2_75,ARA,75,F,ɾ,ENG,t_1120080,OTH,stimuli_raw/wav/Mrajesh2.wav,102,Mrajesh2_102,HIN,273.93,273.52161,ɽʱ,M,Mrajesh,ARTHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,292.25,292.64,Mnirbhay2_74,ARA,74,M,ɾ,ENG,t_1421369,OTH,stimuli_raw/wav/Fbhavya2.wav,100,Fbhavya2_100,HIN,287.78389,287.44,ɽʱ,F,Fbhavya,ARTHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,295.55,295.94,Mnirbhay2_75,ARA,75,M,ɾ,ENG,t_1421406,OTH,stimuli_raw/wav/Fbhavya2.wav,103,Fbhavya2_103,HIN,296.32972,295.981,ɽ,F,Fbhavya,ARTA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,218.69,219.03,Fbhavya2_74,ARA,74,F,ɾ,ENG,t_0827681,OTH,stimuli_raw/wav/Mnirbhay1.wav,103,Mnirbhay1_103,HIN,738.40035,737.92155,ɽ,M,Mnirbhay,ARTA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,220.6,220.94,Fbhavya2_75,ARA,75,F,ɾ,ENG,t_0827124,OTH,stimuli_raw/wav/Mnirbhay2.wav,108,Mnirbhay2_108,HIN,437.17,436.76,ɳ,M,Mnirbhay,ANRA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,201.97492,202.32,Mrajesh2_75,ARA,75,M,ɾ,ENG,t_0395142,OTH,stimuli_raw/wav/FNiralee2.wav,108,FNiralee2_108,HIN,409.81447,409.34166,ɳ,F,FNiralee,ANRA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,225.52,225.88691,Fbhavya2_76,ALA,76,F,l,ENG,t_0539416,OTH,stimuli_raw/wav/Mrajesh2.wav,11,Mrajesh2_11,HIN,36.21,35.80924,ɡʱ,M,Mrajesh,AGHA
OthTgt,Fsakshi,stimuli_raw/wav/Fsakshi1.wav,273.68725,274.09,Fsakshi1_68,ALA,68,F,l,ENG,t_0830408,OTH,stimuli_raw/wav/Mnirbhay2.wav,11,Mnirbhay2_11,HIN,43.54,43.01,ɡʱ,M,Mnirbhay,AGHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,267.46272,267.83,Mrajesh1_78,ALA,78,M,l,ENG,t_0401640,OTH,stimuli_raw/wav/FNiralee2.wav,26,FNiralee2_26,HIN,96.49,95.94,d͡ʒʱ,F,FNiralee,ADXHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,516.90448,517.2434400000002,Fbhavya1_80,ALA,80,F,l,ENG,t_0829829,OTH,stimuli_raw/wav/Mnirbhay1.wav,27,Mnirbhay1_27,HIN,171.28,170.7166,d͡ʒʱ,M,Mnirbhay,ADXHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,539.62,540.04,Mnirbhay1_77,ALA,77,M,l,ENG,t_1427159,OTH,stimuli_raw/wav/Fbhavya1.wav,33,Fbhavya1_33,HIN,233.38,232.99,ʈʰ,F,Fbhavya,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,267.46272,267.83,Mrajesh1_78,ALA,78,M,l,ENG,t_0982746,OTH,stimuli_raw/wav/Fbhavya1.wav,31,Fbhavya1_31,HIN,229.46573,229.0929,ʈʰ,F,Fbhavya,ATRHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,303.83,304.23,Mnirbhay2_77,ALA,77,M,l,ENG,t_1427189,OTH,stimuli_raw/wav/Fbhavya1.wav,36,Fbhavya1_36,HIN,248.26,247.88,ɖ,F,Fbhavya,ADRA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,229.7,230.05,Fbhavya2_78,ALA,78,F,l,ENG,t_0085275,OTH,stimuli_raw/wav/Mnirbhay1.wav,34,Mnirbhay1_34,HIN,231.66,231.25,ɖ,M,Mnirbhay,ADRA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,205.54043,205.92,Mrajesh2_76,ALA,76,M,l,ENG,t_0403024,OTH,stimuli_raw/wav/Fbhavya1.wav,37,Fbhavya1_37,HIN,260.99617,260.60912,ɖʱ,F,Fbhavya,ADRHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,307.78,308.15,Mnirbhay2_78,ALA,78,M,l,ENG,t_1426362,OTH,stimuli_raw/wav/Fbhavya2.wav,39,Fbhavya2_39,HIN,119.14443,118.76,ɖʱ,F,Fbhavya,ADRHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,307.78,308.15,Mnirbhay2_78,ALA,78,M,l,ENG,t_0401799,OTH,stimuli_raw/wav/FNiralee2.wav,51,FNiralee2_51,HIN,179.07,178.52405,dʱ,F,FNiralee,ADHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,265.6,266.02283,Mrajesh1_77,ALA,77,M,l,ENG,t_0693515,OTH,stimuli_raw/wav/Fsakshi1.wav,51,Fsakshi1_51,HIN,185.22,184.92552,dʱ,F,Fsakshi,ADHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,537.03,537.47,Mnirbhay1_76,ALA,76,M,l,ENG,t_0403123,OTH,stimuli_raw/wav/Fbhavya1.wav,69,Fbhavya1_69,HIN,445.47325,445.09,bʱ,F,Fbhavya,ABHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,207.35909,207.72,Mrajesh2_77,ALA,77,M,l,ENG,t_0979091,OTH,stimuli_raw/wav/Fbhavya2.wav,65,Fbhavya2_65,HIN,194.56529,194.15,bʱ,F,Fbhavya,ABHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,229.7,230.05,Fbhavya2_78,ALA,78,F,l,ENG,t_0830760,OTH,stimuli_raw/wav/Mnirbhay2.wav,94,Mnirbhay2_94,HIN,377.54,377.08,ɣ,M,Mnirbhay,ARRA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,265.6,266.02283,Mrajesh1_77,ALA,77,M,l,ENG,t_1430282,OTH,stimuli_raw/wav/FNiralee1.wav,95,FNiralee1_95,HIN,770.77979,770.20962,ɣ,F,FNiralee,ARRA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,225.52,225.88691,Fbhavya2_76,ALA,76,F,l,ENG,t_0083635,OTH,stimuli_raw/wav/Mnirbhay2.wav,99,Mnirbhay2_99,HIN,397.41,396.95,x,M,Mnirbhay,ARHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,539.62,540.04,Mnirbhay1_77,ALA,77,M,l,ENG,t_1427363,OTH,stimuli_raw/wav/Fbhavya1.wav,101,Fbhavya1_101,HIN,634.94718,634.52019,x,F,Fbhavya,ARHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,229.7,230.05,Fbhavya2_78,ALA,78,F,l,ENG,t_0829572,OTH,stimuli_raw/wav/Mnirbhay2.wav,100,Mnirbhay2_100,HIN,402.5,402.06592,ɽʱ,M,Mnirbhay,ARTHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,307.78,308.15,Mnirbhay2_78,ALA,78,M,l,ENG,t_0402363,OTH,stimuli_raw/wav/Fbhavya2.wav,102,Fbhavya2_102,HIN,291.49,291.18,ɽʱ,F,Fbhavya,ARTHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,316.15774,316.62899,FNiralee2_78,ALA,78,F,l,ENG,t_0536766,OTH,stimuli_raw/wav/Mrajesh1.wav,105,Mrajesh1_105,HIN,340.55943,340.15351,ɽ,M,Mrajesh,ARTA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,316.15774,316.62899,FNiralee2_78,ALA,78,F,l,ENG,t_0536766,OTH,stimuli_raw/wav/Mrajesh1.wav,105,Mrajesh1_105,HIN,340.55943,340.15351,ɽ,M,Mrajesh,ARTA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,303.83,304.23,Mnirbhay2_77,ALA,77,M,l,ENG,t_0401570,OTH,stimuli_raw/wav/Fbhavya1.wav,110,Fbhavya1_110,HIN,687.63319,687.26899,ɳ,F,Fbhavya,ANRA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,267.46272,267.83,Mrajesh1_78,ALA,78,M,l,ENG,t_0403284,OTH,stimuli_raw/wav/Fbhavya1.wav,110,Fbhavya1_110,HIN,687.63319,687.26899,ɳ,F,Fbhavya,ANRA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,334.95,335.34,Mnirbhay2_84,AXA,84,M,ʃ,ENG,t_0404163,OTH,stimuli_raw/wav/FNiralee1.wav,10,FNiralee1_10,HIN,104.46157,103.95576,ɡʱ,F,FNiralee,AGHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,585.95,586.39,Mnirbhay1_84,AXA,84,M,ʃ,ENG,t_0403749,OTH,stimuli_raw/wav/Fbhavya2.wav,11,Fbhavya2_11,HIN,39.98945,39.61802,ɡʱ,F,Fbhavya,AGHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,334.95,335.34,Mnirbhay2_84,AXA,84,M,ʃ,ENG,t_0239157,OTH,stimuli_raw/wav/Fsakshi1.wav,26,Fsakshi1_26,HIN,101.99,101.56,d͡ʒʱ,F,Fsakshi,ADXHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,285.24808,285.64,Mrajesh1_84,AXA,84,M,ʃ,ENG,t_0406788,OTH,stimuli_raw/wav/FNiralee2.wav,26,FNiralee2_26,HIN,96.49,95.94,d͡ʒʱ,F,FNiralee,ADXHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,223.32119,223.75349,Mrajesh2_82,AXA,82,M,ʃ,ENG,t_0236626,OTH,stimuli_raw/wav/Fbhavya2.wav,31,Fbhavya2_31,HIN,98.07542,97.68,ʈʰ,F,Fbhavya,ATRHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,583.11,583.55602,Mnirbhay1_83,AXA,83,M,ʃ,ENG,t_1434011,OTH,stimuli_raw/wav/Fbhavya1.wav,32,Fbhavya1_32,HIN,231.31,230.94251,ʈʰ,F,Fbhavya,ATRHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,553.49274,553.85928,Fbhavya1_87,AXA,87,F,ʃ,ENG,t_0087873,OTH,stimuli_raw/wav/Mnirbhay1.wav,34,Mnirbhay1_34,HIN,231.66,231.25,ɖ,M,Mnirbhay,ADRA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,330.72,331.11,Mnirbhay2_83,AXA,83,M,ʃ,ENG,t_1284596,OTH,stimuli_raw/wav/Fsakshi2.wav,38,Fsakshi2_38,HIN,167.59,167.24135,ɖ,F,Fsakshi,ADRA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,334.95,335.34,Mnirbhay2_84,AXA,84,M,ʃ,ENG,t_0408171,OTH,stimuli_raw/wav/Fbhavya1.wav,37,Fbhavya1_37,HIN,260.99617,260.60912,ɖʱ,F,Fbhavya,ADRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,283.33177,283.76,Mrajesh1_83,AXA,83,M,ʃ,ENG,t_1433210,OTH,stimuli_raw/wav/Fbhavya2.wav,38,Fbhavya2_38,HIN,117.0209,116.65,ɖʱ,F,Fbhavya,ADRHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,580.21326,580.7,Mnirbhay1_82,AXA,82,M,ʃ,ENG,t_0987937,OTH,stimuli_raw/wav/Fbhavya1.wav,49,Fbhavya1_49,HIN,339.63549,339.23157,dʱ,F,Fbhavya,ADHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,583.11,583.55602,Mnirbhay1_83,AXA,83,M,ʃ,ENG,t_0407360,OTH,stimuli_raw/wav/Fbhavya2.wav,50,Fbhavya2_50,HIN,155.68289,155.32071,dʱ,F,Fbhavya,ADHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,334.95,335.34,Mnirbhay2_84,AXA,84,M,ʃ,ENG,t_0987129,OTH,stimuli_raw/wav/Fsakshi2.wav,66,Fsakshi2_66,HIN,274.86,274.39,bʱ,F,Fsakshi,ABHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,580.21326,580.7,Mnirbhay1_82,AXA,82,M,ʃ,ENG,t_1434154,OTH,stimuli_raw/wav/Fbhavya1.wav,68,Fbhavya1_68,HIN,443.32962,442.94,bʱ,F,Fbhavya,ABHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,583.11,583.55602,Mnirbhay1_83,AXA,83,M,ʃ,ENG,t_0985046,OTH,stimuli_raw/wav/Fsakshi1.wav,87,Fsakshi1_87,HIN,330.64,330.29,ɣ,F,Fsakshi,ARRA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,334.95,335.34,Mnirbhay2_84,AXA,84,M,ʃ,ENG,t_1435914,OTH,stimuli_raw/wav/Fbhavya1.wav,99,Fbhavya1_99,HIN,619.41037,619.04033,ɣ,F,Fbhavya,ARRA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,243.45,243.82822,Fbhavya2_83,AXA,83,F,ʃ,ENG,t_0087488,OTH,stimuli_raw/wav/Mnirbhay2.wav,97,Mnirbhay2_97,HIN,390.35,389.84,x,M,Mnirbhay,ARHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,281.5643100000001,281.96,Mrajesh1_82,AXA,82,M,ʃ,ENG,t_1283044,OTH,stimuli_raw/wav/Fsakshi2.wav,97,Fsakshi2_97,HIN,399.17,398.79,x,F,Fsakshi,ARHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,330.72,331.11,Mnirbhay2_83,AXA,83,M,ʃ,ENG,t_0406658,OTH,stimuli_raw/wav/Fbhavya1.wav,105,Fbhavya1_105,HIN,655.25808,654.86252,ɽʱ,F,Fbhavya,ARTHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,223.32119,223.75349,Mrajesh2_82,AXA,82,M,ʃ,ENG,t_0984262,OTH,stimuli_raw/wav/Fbhavya2.wav,100,Fbhavya2_100,HIN,287.78389,287.44,ɽʱ,F,Fbhavya,ARTHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,223.32119,223.75349,Mrajesh2_82,AXA,82,M,ʃ,ENG,t_0987706,OTH,stimuli_raw/wav/Fbhavya2.wav,105,Fbhavya2_105,HIN,300.28,299.97,ɽ,F,Fbhavya,ARTA
OthTgt,Fsakshi,stimuli_raw/wav/Fsakshi1.wav,292.28,292.55,Fsakshi1_75,AXA,75,F,ʃ,ENG,t_0834837,OTH,stimuli_raw/wav/Mnirbhay2.wav,104,Mnirbhay2_104,HIN,421.3,420.83,ɽ,M,Mnirbhay,ARTA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,245.25,245.61008,Fbhavya2_84,AXA,84,F,ʃ,ENG,t_0086355,OTH,stimuli_raw/wav/Mnirbhay2.wav,106,Mnirbhay2_106,HIN,430.27,429.85,ɳ,M,Mnirbhay,ANRA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,285.24808,285.64,Mrajesh1_84,AXA,84,M,ʃ,ENG,t_1287366,OTH,stimuli_raw/wav/Fsakshi1.wav,99,Fsakshi1_99,HIN,369.60616,369.16834,ɳ,F,Fsakshi,ANRA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,300.57555,300.96,Mrajesh1_90,ASA,90,M,s,ENG,t_0412320,OTH,stimuli_raw/wav/Fbhavya2.wav,11,Fbhavya2_11,HIN,39.98945,39.61802,ɡʱ,F,Fbhavya,AGHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,354.65,355.08,Mnirbhay2_89,ASA,89,M,s,ENG,t_0412322,OTH,stimuli_raw/wav/Fbhavya2.wav,11,Fbhavya2_11,HIN,39.98945,39.61802,ɡʱ,F,Fbhavya,AGHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,631.92526,632.41296,Mnirbhay1_89,ASA,89,M,s,ENG,t_1287434,OTH,stimuli_raw/wav/FNiralee2.wav,26,FNiralee2_26,HIN,96.49,95.94,d͡ʒʱ,F,FNiralee,ADXHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,260.44,260.83946000000003,Fbhavya2_90,ASA,90,F,s,ENG,t_0091647,OTH,stimuli_raw/wav/Mnirbhay1.wav,25,Mnirbhay1_25,HIN,167.27,166.78,d͡ʒʱ,M,Mnirbhay,ADXHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,634.49285,635.03792,Mnirbhay1_90,ASA,90,M,s,ENG,t_0408981,OTH,stimuli_raw/wav/Fbhavya2.wav,33,Fbhavya2_33,HIN,102.51782,102.11446,ʈʰ,F,Fbhavya,ATRHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,585.50872,585.89054,Fbhavya1_93,ASA,93,F,s,ENG,t_0838308,OTH,stimuli_raw/wav/Mnirbhay2.wav,33,Mnirbhay2_33,HIN,126.8,126.29,ʈʰ,M,Mnirbhay,ATRHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,260.44,260.83946000000003,Fbhavya2_90,ASA,90,F,s,ENG,t_0837672,OTH,stimuli_raw/wav/Mnirbhay1.wav,34,Mnirbhay1_34,HIN,231.66,231.25,ɖ,M,Mnirbhay,ADRA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,354.65,355.08,Mnirbhay2_89,ASA,89,M,s,ENG,t_0409874,OTH,stimuli_raw/wav/Fbhavya1.wav,36,Fbhavya1_36,HIN,248.26,247.88,ɖ,F,Fbhavya,ADRA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,581.61604,582.00153,Fbhavya1_91,ASA,91,F,s,ENG,t_0836434,OTH,stimuli_raw/wav/Mnirbhay1.wav,37,Mnirbhay1_37,HIN,252.58,252.07889,ɖʱ,M,Mnirbhay,ADRHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,351,351.46,Mnirbhay2_88,ASA,88,M,s,ENG,t_1436656,OTH,stimuli_raw/wav/Fbhavya2.wav,39,Fbhavya2_39,HIN,119.14443,118.76,ɖʱ,F,Fbhavya,ADRHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,585.50872,585.89054,Fbhavya1_93,ASA,93,F,s,ENG,t_1130724,OTH,stimuli_raw/wav/Mrajesh1.wav,51,Mrajesh1_51,HIN,194.90637,194.50738,dʱ,M,Mrajesh,ADHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,629.52981,629.98,Mnirbhay1_88,ASA,88,M,s,ENG,t_0242689,OTH,stimuli_raw/wav/Fsakshi1.wav,50,Fsakshi1_50,HIN,182.82,182.56,dʱ,F,Fsakshi,ADHA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,581.61604,582.00153,Fbhavya1_91,ASA,91,F,s,ENG,t_0838486,OTH,stimuli_raw/wav/Mnirbhay2.wav,64,Mnirbhay2_64,HIN,253.04,252.56,bʱ,M,Mnirbhay,ABHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,354.65,355.08,Mnirbhay2_89,ASA,89,M,s,ENG,t_0706526,OTH,stimuli_raw/wav/FNiralee1.wav,66,FNiralee1_66,HIN,499.52161,499.12528,bʱ,F,FNiralee,ABHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,358.36,358.93,Mnirbhay2_90,ASA,90,M,s,ENG,t_1440174,OTH,stimuli_raw/wav/Fbhavya2.wav,94,Fbhavya2_94,HIN,272.63788,272.27,ɣ,F,Fbhavya,ARRA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,241.92585,242.28,Mrajesh2_90,ASA,90,M,s,ENG,t_1287636,OTH,stimuli_raw/wav/FNiralee2.wav,95,FNiralee2_95,HIN,368.75826,368.24321,ɣ,F,FNiralee,ARRA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,241.92585,242.28,Mrajesh2_90,ASA,90,M,s,ENG,t_0245748,OTH,stimuli_raw/wav/Fbhavya1.wav,101,Fbhavya1_101,HIN,634.94718,634.52019,x,F,Fbhavya,ARHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,258.55,258.94566000000003,Fbhavya2_89,ASA,89,F,s,ENG,t_0836015,OTH,stimuli_raw/wav/Mnirbhay2.wav,98,Mnirbhay2_98,HIN,393.89,393.43,x,M,Mnirbhay,ARHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,631.92526,632.41296,Mnirbhay1_89,ASA,89,M,s,ENG,t_0410936,OTH,stimuli_raw/wav/Fbhavya2.wav,101,Fbhavya2_101,HIN,289.79762,289.45027,ɽʱ,F,Fbhavya,ARTHA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,258.55,258.94566000000003,Fbhavya2_89,ASA,89,F,s,ENG,t_0093374,OTH,stimuli_raw/wav/Mnirbhay1.wav,100,Mnirbhay1_100,HIN,718.57224,718.0566,ɽʱ,M,Mnirbhay,ARTHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,698.36577,698.8122900000002,FNiralee1_90,ASA,90,F,s,ENG,t_0090858,OTH,stimuli_raw/wav/Mnirbhay1.wav,104,Mnirbhay1_104,HIN,740.64706,740.16825,ɽ,M,Mnirbhay,ARTA
OthTgt,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,583.6113799999998,583.96,Fbhavya1_92,ASA,92,F,s,ENG,t_0547001,OTH,stimuli_raw/wav/Mrajesh1.wav,105,Mrajesh1_105,HIN,340.55943,340.15351,ɽ,M,Mrajesh,ARTA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,260.44,260.83946000000003,Fbhavya2_90,ASA,90,F,s,ENG,t_0837492,OTH,stimuli_raw/wav/Mnirbhay2.wav,108,Mnirbhay2_108,HIN,437.17,436.76,ɳ,M,Mnirbhay,ANRA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,351,351.46,Mnirbhay2_88,ASA,88,M,s,ENG,t_0244567,OTH,stimuli_raw/wav/Fsakshi1.wav,99,Fsakshi1_99,HIN,369.60616,369.16834,ɳ,F,Fsakshi,ANRA
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,599.37,599.75428,Fbhavya1_95,AHHA,95,F,ɦ,ENG,t_0095504,OTH,stimuli_raw/wav/Mnirbhay1.wav,11,Mnirbhay1_11,HIN,65.00944,64.51549,ɡʱ,M,Mnirbhay,AGHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,650.3895200000002,650.86833,Mnirbhay1_91,AHHA,91,M,ɦ,ENG,t_0415771,OTH,stimuli_raw/wav/Fbhavya2.wav,12,Fbhavya2_12,HIN,41.97,41.59,ɡʱ,F,Fbhavya,AGHA
