m_pos_vars,d_coef_econ,d_coef_loc,d_coef_glob,d_id,d_experiment,m_neg_vars,is_correct_model,m_stanfile,csv_filename,seed
Econ+Loc,0,-0.1,0.1,dinst9,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_-0.1_glob_0.1.csv,657.3876628528815
Glob+Loc,0,-0.1,0.1,dinst9,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_-0.1_glob_0.1.csv,2060.6852324570064
Econ,0,-0.1,0.1,dinst9,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_-0.1_glob_0.1.csv,8215.012711676536
Glob,0,-0.1,0.1,dinst9,hindi,Econ+Loc,TRUE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_-0.1_glob_0.1.csv,6599.050833058776
Loc,0,-0.1,0.1,dinst9,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_-0.1_glob_0.1.csv,1779.0607222486287
,0,-0.1,0.1,dinst9,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst9/econ_0_loc_-0.1_glob_0.1.csv,9032.509076815331
Econ+Glob+Loc,0.1,-0.1,0.1,dinst9,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst9/econ_0.1_loc_-0.1_glob_0.1.csv,2965.3983331690542
Econ+Glob,0.1,-0.1,0.1,dinst9,hindi,Loc,TRUE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_-0.1_glob_0.1.csv,7590.790491339285
Econ+Loc,0.1,-0.1,0.1,dinst9,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_-0.1_glob_0.1.csv,4993.572861219058
Glob+Loc,0.1,-0.1,0.1,dinst9,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_-0.1_glob_0.1.csv,5977.197672063252
Econ,0.1,-0.1,0.1,dinst9,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_-0.1_glob_0.1.csv,7257.587980663171
Glob,0.1,-0.1,0.1,dinst9,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_-0.1_glob_0.1.csv,3245.4497826665174
Loc,0.1,-0.1,0.1,dinst9,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_-0.1_glob_0.1.csv,1328.39758818876
,0.1,-0.1,0.1,dinst9,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst9/econ_0.1_loc_-0.1_glob_0.1.csv,5620.941056309501
Econ+Glob+Loc,-0.1,0,0.1,dinst9,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst9/econ_-0.1_loc_0_glob_0.1.csv,411.2229752934072
Econ+Glob,-0.1,0,0.1,dinst9,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0_glob_0.1.csv,3861.3506018929183
Econ+Loc,-0.1,0,0.1,dinst9,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0_glob_0.1.csv,2677.9436538382433
Glob+Loc,-0.1,0,0.1,dinst9,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0_glob_0.1.csv,2388.4317303602584
Econ,-0.1,0,0.1,dinst9,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0_glob_0.1.csv,8018.7723077638075
Glob,-0.1,0,0.1,dinst9,hindi,Econ+Loc,TRUE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0_glob_0.1.csv,711.1495639842469
Loc,-0.1,0,0.1,dinst9,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0_glob_0.1.csv,6597.213147205301
,-0.1,0,0.1,dinst9,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst9/econ_-0.1_loc_0_glob_0.1.csv,1616.5461032963358
Econ+Glob+Loc,0,0,0.1,dinst9,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst9/econ_0_loc_0_glob_0.1.csv,4794.737023071386
Econ+Glob,0,0,0.1,dinst9,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0_glob_0.1.csv,884.6611854969524
Econ+Loc,0,0,0.1,dinst9,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0_glob_0.1.csv,9032.489232315915
Glob+Loc,0,0,0.1,dinst9,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0_glob_0.1.csv,8888.541393815074
Econ,0,0,0.1,dinst9,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0_glob_0.1.csv,5084.26169042429
Glob,0,0,0.1,dinst9,hindi,Econ+Loc,TRUE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0_glob_0.1.csv,6833.849874586565
Loc,0,0,0.1,dinst9,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0_glob_0.1.csv,5350.609600469703
,0,0,0.1,dinst9,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst9/econ_0_loc_0_glob_0.1.csv,797.6639523436315
Econ+Glob+Loc,0.1,0,0.1,dinst9,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst9/econ_0.1_loc_0_glob_0.1.csv,712.4754251835402
Econ+Glob,0.1,0,0.1,dinst9,hindi,Loc,TRUE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0_glob_0.1.csv,6606.039512137417
Econ+Loc,0.1,0,0.1,dinst9,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0_glob_0.1.csv,7258.387927706819
Glob+Loc,0.1,0,0.1,dinst9,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0_glob_0.1.csv,3881.9826909385156
Econ,0.1,0,0.1,dinst9,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0_glob_0.1.csv,8393.069182186155
Glob,0.1,0,0.1,dinst9,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0_glob_0.1.csv,1882.2146116213407
Loc,0.1,0,0.1,dinst9,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0_glob_0.1.csv,6711.495170212351
,0.1,0,0.1,dinst9,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst9/econ_0.1_loc_0_glob_0.1.csv,7029.980020933319
Econ+Glob+Loc,-0.1,0.1,0.1,dinst9,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst9/econ_-0.1_loc_0.1_glob_0.1.csv,5923.507056545699
Econ+Glob,-0.1,0.1,0.1,dinst9,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0.1_glob_0.1.csv,3921.2172032424714
Econ+Loc,-0.1,0.1,0.1,dinst9,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0.1_glob_0.1.csv,7266.078476744238
Glob+Loc,-0.1,0.1,0.1,dinst9,hindi,Econ,TRUE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0.1_glob_0.1.csv,486.28941090684384
Econ,-0.1,0.1,0.1,dinst9,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0.1_glob_0.1.csv,3076.1538903850596
Glob,-0.1,0.1,0.1,dinst9,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0.1_glob_0.1.csv,2361.158802041551
Loc,-0.1,0.1,0.1,dinst9,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_-0.1_loc_0.1_glob_0.1.csv,3333.6604869377334
,-0.1,0.1,0.1,dinst9,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst9/econ_-0.1_loc_0.1_glob_0.1.csv,5879.354034774937
Econ+Glob+Loc,0,0.1,0.1,dinst9,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst9/econ_0_loc_0.1_glob_0.1.csv,5345.080143958796
Econ+Glob,0,0.1,0.1,dinst9,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0.1_glob_0.1.csv,3767.2377398072276
Econ+Loc,0,0.1,0.1,dinst9,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0.1_glob_0.1.csv,4615.459990131669
Glob+Loc,0,0.1,0.1,dinst9,hindi,Econ,TRUE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0.1_glob_0.1.csv,9313.814536176389
Econ,0,0.1,0.1,dinst9,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0.1_glob_0.1.csv,228.43402935075574
Glob,0,0.1,0.1,dinst9,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0.1_glob_0.1.csv,6616.35314826807
Loc,0,0.1,0.1,dinst9,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0_loc_0.1_glob_0.1.csv,8370.16238596593
,0,0.1,0.1,dinst9,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst9/econ_0_loc_0.1_glob_0.1.csv,8120.614998144796
Econ+Glob+Loc,0.1,0.1,0.1,dinst9,hindi,,TRUE,stan_models/master_pos.stan,hindi/dinst9/econ_0.1_loc_0.1_glob_0.1.csv,3557.4619275901932
Econ+Glob,0.1,0.1,0.1,dinst9,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0.1_glob_0.1.csv,1063.6432096054778
Econ+Loc,0.1,0.1,0.1,dinst9,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0.1_glob_0.1.csv,4007.236179866595
Glob+Loc,0.1,0.1,0.1,dinst9,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0.1_glob_0.1.csv,3652.646665028995
Econ,0.1,0.1,0.1,dinst9,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0.1_glob_0.1.csv,3421.4017770716455
Glob,0.1,0.1,0.1,dinst9,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0.1_glob_0.1.csv,3417.2563905844
Loc,0.1,0.1,0.1,dinst9,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst9/econ_0.1_loc_0.1_glob_0.1.csv,1860.8935664412566
,0.1,0.1,0.1,dinst9,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst9/econ_0.1_loc_0.1_glob_0.1.csv,6936.158591757761
