m_pos_vars,d_coef_econ,d_coef_loc,d_coef_glob,d_id,d_experiment,m_neg_vars,is_correct_model,m_stanfile,csv_filename,seed
,1,-1,0,dinst1,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst1/econ_1_loc_-1_glob_0.csv,16.35934688313864
Econ+Glob+Loc,-1,0,0,dinst1,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst1/econ_-1_loc_0_glob_0.csv,9811.489924918395
Econ+Glob,-1,0,0,dinst1,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_-1_loc_0_glob_0.csv,1161.863887726562
Econ+Loc,-1,0,0,dinst1,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_-1_loc_0_glob_0.csv,205.8044345267117
Glob+Loc,-1,0,0,dinst1,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_-1_loc_0_glob_0.csv,7185.554754901677
Econ,-1,0,0,dinst1,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_-1_loc_0_glob_0.csv,725.6544915575068
Glob,-1,0,0,dinst1,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_-1_loc_0_glob_0.csv,3332.71730982163
Loc,-1,0,0,dinst1,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_-1_loc_0_glob_0.csv,7209.404392995406
,-1,0,0,dinst1,hindi,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,hindi/dinst1/econ_-1_loc_0_glob_0.csv,4655.796188771259
Econ+Glob+Loc,0,0,0,dinst1,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst1/econ_0_loc_0_glob_0.csv,450.3383414463606
Econ+Glob,0,0,0,dinst1,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_0_loc_0_glob_0.csv,6435.54978603893
Econ+Loc,0,0,0,dinst1,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_0_loc_0_glob_0.csv,1054.6931890437845
Glob+Loc,0,0,0,dinst1,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_0_loc_0_glob_0.csv,6764.162730080308
Econ,0,0,0,dinst1,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_0_loc_0_glob_0.csv,4774.691445609322
Glob,0,0,0,dinst1,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_0_loc_0_glob_0.csv,5657.246474869316
Loc,0,0,0,dinst1,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_0_loc_0_glob_0.csv,2232.5053036245517
,0,0,0,dinst1,hindi,Econ+Glob+Loc,TRUE,stan_models/master_neg.stan,hindi/dinst1/econ_0_loc_0_glob_0.csv,4329.076632072451
Econ+Glob+Loc,1,0,0,dinst1,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst1/econ_1_loc_0_glob_0.csv,1295.3267159424722
Econ+Glob,1,0,0,dinst1,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_1_loc_0_glob_0.csv,6793.431958235335
Econ+Loc,1,0,0,dinst1,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_1_loc_0_glob_0.csv,4167.780559438514
Glob+Loc,1,0,0,dinst1,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_1_loc_0_glob_0.csv,4653.371521063382
Econ,1,0,0,dinst1,hindi,Glob+Loc,TRUE,stan_models/master_model.stan,hindi/dinst1/econ_1_loc_0_glob_0.csv,7852.00867278385
Glob,1,0,0,dinst1,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_1_loc_0_glob_0.csv,303.2915645914618
Loc,1,0,0,dinst1,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_1_loc_0_glob_0.csv,8363.114375931444
,1,0,0,dinst1,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst1/econ_1_loc_0_glob_0.csv,1854.8553536771797
Econ+Glob+Loc,-1,1,0,dinst1,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst1/econ_-1_loc_1_glob_0.csv,9744.712343946798
Econ+Glob,-1,1,0,dinst1,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_-1_loc_1_glob_0.csv,255.3586336246226
Econ+Loc,-1,1,0,dinst1,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_-1_loc_1_glob_0.csv,4612.375015563099
Glob+Loc,-1,1,0,dinst1,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_-1_loc_1_glob_0.csv,162.83089865534566
Econ,-1,1,0,dinst1,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_-1_loc_1_glob_0.csv,2887.2592990263365
Glob,-1,1,0,dinst1,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_-1_loc_1_glob_0.csv,7085.0993403017055
Loc,-1,1,0,dinst1,hindi,Econ+Glob,TRUE,stan_models/master_model.stan,hindi/dinst1/econ_-1_loc_1_glob_0.csv,2002.0669069257565
,-1,1,0,dinst1,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst1/econ_-1_loc_1_glob_0.csv,8186.6171303913
Econ+Glob+Loc,0,1,0,dinst1,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst1/econ_0_loc_1_glob_0.csv,8018.967747214949
Econ+Glob,0,1,0,dinst1,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_0_loc_1_glob_0.csv,5656.307977181161
Econ+Loc,0,1,0,dinst1,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_0_loc_1_glob_0.csv,5653.648662934545
Glob+Loc,0,1,0,dinst1,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_0_loc_1_glob_0.csv,5804.045542364474
Econ,0,1,0,dinst1,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_0_loc_1_glob_0.csv,1390.4814328721259
Glob,0,1,0,dinst1,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_0_loc_1_glob_0.csv,5509.301264144946
Loc,0,1,0,dinst1,hindi,Econ+Glob,TRUE,stan_models/master_model.stan,hindi/dinst1/econ_0_loc_1_glob_0.csv,9929.608159253607
,0,1,0,dinst1,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst1/econ_0_loc_1_glob_0.csv,8851.35337461438
Econ+Glob+Loc,1,1,0,dinst1,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst1/econ_1_loc_1_glob_0.csv,7833.1569128423
Econ+Glob,1,1,0,dinst1,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_1_loc_1_glob_0.csv,1574.8948457189836
Econ+Loc,1,1,0,dinst1,hindi,Glob,TRUE,stan_models/master_model.stan,hindi/dinst1/econ_1_loc_1_glob_0.csv,2669.885173720075
Glob+Loc,1,1,0,dinst1,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_1_loc_1_glob_0.csv,790.719075969886
Econ,1,1,0,dinst1,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_1_loc_1_glob_0.csv,811.1274068769999
Glob,1,1,0,dinst1,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_1_loc_1_glob_0.csv,6336.437381228432
Loc,1,1,0,dinst1,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_1_loc_1_glob_0.csv,5896.317387123359
,1,1,0,dinst1,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst1/econ_1_loc_1_glob_0.csv,9183.729365614709
Econ+Glob+Loc,-1,-1,1,dinst1,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst1/econ_-1_loc_-1_glob_1.csv,3440.6910495578777
Econ+Glob,-1,-1,1,dinst1,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_-1_loc_-1_glob_1.csv,8110.132672128733
Econ+Loc,-1,-1,1,dinst1,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_-1_loc_-1_glob_1.csv,8562.239030234516
Glob+Loc,-1,-1,1,dinst1,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_-1_loc_-1_glob_1.csv,2345.3143474769313
Econ,-1,-1,1,dinst1,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_-1_loc_-1_glob_1.csv,3700.4296494310256
Glob,-1,-1,1,dinst1,hindi,Econ+Loc,TRUE,stan_models/master_model.stan,hindi/dinst1/econ_-1_loc_-1_glob_1.csv,3455.364834637847
Loc,-1,-1,1,dinst1,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_-1_loc_-1_glob_1.csv,1769.8655788169708
,-1,-1,1,dinst1,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst1/econ_-1_loc_-1_glob_1.csv,1469.8510331772268
Econ+Glob+Loc,0,-1,1,dinst1,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst1/econ_0_loc_-1_glob_1.csv,6240.954289516667
Econ+Glob,0,-1,1,dinst1,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_0_loc_-1_glob_1.csv,3571.551363867009
Econ+Loc,0,-1,1,dinst1,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_0_loc_-1_glob_1.csv,6092.293922517449
Glob+Loc,0,-1,1,dinst1,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_0_loc_-1_glob_1.csv,5178.283252447378
Econ,0,-1,1,dinst1,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_0_loc_-1_glob_1.csv,1146.959330022335
Glob,0,-1,1,dinst1,hindi,Econ+Loc,TRUE,stan_models/master_model.stan,hindi/dinst1/econ_0_loc_-1_glob_1.csv,3645.7921085988637
Loc,0,-1,1,dinst1,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_0_loc_-1_glob_1.csv,7255.824115695665
,0,-1,1,dinst1,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst1/econ_0_loc_-1_glob_1.csv,4267.869055669755
Econ+Glob+Loc,1,-1,1,dinst1,hindi,,FALSE,stan_models/master_pos.stan,hindi/dinst1/econ_1_loc_-1_glob_1.csv,5798.60471328767
Econ+Glob,1,-1,1,dinst1,hindi,Loc,TRUE,stan_models/master_model.stan,hindi/dinst1/econ_1_loc_-1_glob_1.csv,2347.4469304140657
Econ+Loc,1,-1,1,dinst1,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_1_loc_-1_glob_1.csv,8146.3244969930965
Glob+Loc,1,-1,1,dinst1,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_1_loc_-1_glob_1.csv,731.3893167534843
Econ,1,-1,1,dinst1,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_1_loc_-1_glob_1.csv,2879.4665638541337
Glob,1,-1,1,dinst1,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_1_loc_-1_glob_1.csv,5999.329648138257
Loc,1,-1,1,dinst1,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst1/econ_1_loc_-1_glob_1.csv,173.66140670375898
,1,-1,1,dinst1,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst1/econ_1_loc_-1_glob_1.csv,6870.812706211582
