m_pos_vars,d_coef_econ,d_coef_loc,d_coef_glob,d_id,d_experiment,m_neg_vars,is_correct_model,m_stanfile,csv_filename,seed,Econ_coef_glm,Glob_coef_glm,Loc_coef_glm,ac_dist_coef_glm,acoustic_distance,Econ_glm_diff,Glob_glm_diff,Loc_glm_diff,ac_dist_diff,intercept_brms_coef,Econ_brms_coef,Glob_brms_coef,Loc_brms_coef,ac_dist_brms_coef,econ_sd,glob_sd,loc_sd,intercept_brms_rhat,Econ_brms_rhat,Glob_brms_rhat,Loc_brms_rhat,ac_dist_brms_rhat,Econ_brms_diff,Glob_brms_diff,Loc_brms_diff,ac_brms_diff
Econ+Loc,10,0,0,dinst7,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_10_loc_0_glob_0.csv,4709.162489667069,10.30050205842214,-2.313087514063686,-4.312733810860544,-0.1529962497875517,-0.1784,0.30050205842213984,-2.313087514063686,-4.312733810860544,0.02540375021244831,1.4717544617193183,8.779267763472715,-1.7038773778163312,2.6394455518752657,-0.1344630716505521,NA,NA,NA,NA,NA,NA,NA,NA,-1.2207322365272848,-1.7038773778163312,2.6394455518752657,0.0439369283494479
Glob+Loc,10,0,0,dinst7,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_10_loc_0_glob_0.csv,8105.718435045332,10.30050205842214,-2.313087514063686,-4.312733810860544,-0.1529962497875517,-0.1784,0.30050205842213984,-2.313087514063686,-4.312733810860544,0.02540375021244831,-1.1569195112075108,-0.17950833561082954,0.44476283954349566,30.159586841475836,0.17088265003375835,NA,NA,NA,NA,NA,NA,NA,NA,-10.17950833561083,0.44476283954349566,30.159586841475836,0.34928265003375836
Econ,10,0,0,dinst7,hindi,Glob+Loc,TRUE,stan_models/master_model.stan,hindi/dinst7/econ_10_loc_0_glob_0.csv,5753.732095605694,10.30050205842214,-2.313087514063686,-4.312733810860544,-0.1529962497875517,-0.1784,0.30050205842213984,-2.313087514063686,-4.312733810860544,0.02540375021244831,2.4063986878430286,10.565468783579307,-2.671167502766977,-5.239520617859203,-0.15332838917281763,NA,NA,NA,NA,NA,NA,NA,NA,0.5654687835793073,-2.671167502766977,-5.239520617859203,0.025071610827182372
Glob,10,0,0,dinst7,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_10_loc_0_glob_0.csv,2882.418055994436,10.30050205842214,-2.313087514063686,-4.312733810860544,-0.1529962497875517,-0.1784,0.30050205842213984,-2.313087514063686,-4.312733810860544,0.02540375021244831,3.0791156440419907,-0.19152211927628476,0.38353730106609496,-0.875819949728886,0.3606770233384064,NA,NA,NA,NA,NA,NA,NA,NA,-10.191522119276284,0.38353730106609496,-0.875819949728886,0.5390770233384063
Loc,10,0,0,dinst7,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_10_loc_0_glob_0.csv,5027.157543966314,10.30050205842214,-2.313087514063686,-4.312733810860544,-0.1529962497875517,-0.1784,0.30050205842213984,-2.313087514063686,-4.312733810860544,0.02540375021244831,0.2638212808064677,-0.22218348709955835,-4.358610555504513,24.33091100115235,0.0818870612383769,NA,NA,NA,NA,NA,NA,NA,NA,-10.222183487099558,-4.358610555504513,24.33091100115235,0.2602870612383769
NA,10,0,0,dinst7,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst7/econ_10_loc_0_glob_0.csv,3682.503161391476,10.30050205842214,-2.313087514063686,-4.312733810860544,-0.1529962497875517,-0.1784,0.30050205842213984,-2.313087514063686,-4.312733810860544,0.02540375021244831,4.5889058886975445,-0.2271697813970271,-11.551885418062144,-1.1187899087329758,0.03548678244798164,NA,NA,NA,NA,NA,NA,NA,NA,-10.227169781397027,-11.551885418062144,-1.1187899087329758,0.21388678244798165
Econ+Glob+Loc,-10,10,0,dinst7,hindi,NA,FALSE,stan_models/master_pos.stan,hindi/dinst7/econ_-10_loc_10_glob_0.csv,8090.742282093503,-9.706342453652502,-0.273422535278662,7.585408279604825,-0.2909839776994213,-0.1784,0.2936575463474984,-0.273422535278662,-2.4145917203951752,-0.1125839776994213,-0.13984865103237823,0.18053537991740523,8.877642543308474,1.0461404664518414,-0.393530461007863,NA,NA,NA,NA,NA,NA,NA,NA,10.180535379917405,8.877642543308474,-8.953859533548158,-0.21513046100786298
Econ+Glob,-10,10,0,dinst7,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_-10_loc_10_glob_0.csv,2567.9734792374074,-9.706342453652502,-0.273422535278662,7.585408279604825,-0.2909839776994213,-0.1784,0.2936575463474984,-0.273422535278662,-2.4145917203951752,-0.1125839776994213,2.8760920190797887,0.2055308568522548,4.606465889878279,-18.235473454032896,-0.5332125075305502,NA,NA,NA,NA,NA,NA,NA,NA,10.205530856852254,4.606465889878279,-28.235473454032896,-0.35481250753055016
Econ+Loc,-10,10,0,dinst7,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_-10_loc_10_glob_0.csv,3259.116603741655,-9.706342453652502,-0.273422535278662,7.585408279604825,-0.2909839776994213,-0.1784,0.2936575463474984,-0.273422535278662,-2.4145917203951752,-0.1125839776994213,0.914271174577933,0.18047858674392078,-0.3651095636449763,0.924572844219618,-0.7862216371601632,NA,NA,NA,NA,NA,NA,NA,NA,10.18047858674392,-0.3651095636449763,-9.075427155780382,-0.6078216371601632
Glob+Loc,-10,10,0,dinst7,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_-10_loc_10_glob_0.csv,6663.875032230979,-9.706342453652502,-0.273422535278662,7.585408279604825,-0.2909839776994213,-0.1784,0.2936575463474984,-0.273422535278662,-2.4145917203951752,-0.1125839776994213,1.572840275590318,-9.295807898599636,0.4216207950017291,7.2283226639206335,-0.27693315531968116,NA,NA,NA,NA,NA,NA,NA,NA,0.7041921014003645,0.4216207950017291,-2.7716773360793665,-0.09853315531968115
Econ,-10,10,0,dinst7,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_-10_loc_10_glob_0.csv,3805.4193691825494,-9.706342453652502,-0.273422535278662,7.585408279604825,-0.2909839776994213,-0.1784,0.2936575463474984,-0.273422535278662,-2.4145917203951752,-0.1125839776994213,4.525529097295407,0.184670304954226,-0.43017267262618686,-26.466233131220424,-0.722013322346053,NA,NA,NA,NA,NA,NA,NA,NA,10.184670304954226,-0.43017267262618686,-36.46623313122042,-0.543613322346053
Glob,-10,10,0,dinst7,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_-10_loc_10_glob_0.csv,6101.004975635791,-9.706342453652502,-0.273422535278662,7.585408279604825,-0.2909839776994213,-0.1784,0.2936575463474984,-0.273422535278662,-2.4145917203951752,-0.1125839776994213,2.3880894250369,-7.81134704228337,0.40454242221744585,-0.720899016361825,-0.32664665349155353,NA,NA,NA,NA,NA,NA,NA,NA,2.18865295771663,0.40454242221744585,-10.720899016361825,-0.14824665349155353
Loc,-10,10,0,dinst7,hindi,Econ+Glob,TRUE,stan_models/master_model.stan,hindi/dinst7/econ_-10_loc_10_glob_0.csv,3225.825949706603,-9.706342453652502,-0.273422535278662,7.585408279604825,-0.2909839776994213,-0.1784,0.2936575463474984,-0.273422535278662,-2.4145917203951752,-0.1125839776994213,1.828877859975225,-9.788526552387589,-0.6076574659913537,6.9077681246039315,-0.296496208360667,NA,NA,NA,NA,NA,NA,NA,NA,0.21147344761241094,-0.6076574659913537,-3.0922318753960685,-0.11809620836066698
NA,-10,10,0,dinst7,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst7/econ_-10_loc_10_glob_0.csv,2271.4029087566305,-9.706342453652502,-0.273422535278662,7.585408279604825,-0.2909839776994213,-0.1784,0.2936575463474984,-0.273422535278662,-2.4145917203951752,-0.1125839776994213,2.6383128212324545,-8.429921735432687,-0.7570494543719986,-0.7499402568068715,-0.35310575562037505,NA,NA,NA,NA,NA,NA,NA,NA,1.5700782645673126,-0.7570494543719986,-10.749940256806871,-0.17470575562037505
Econ+Glob+Loc,0,10,0,dinst7,hindi,NA,FALSE,stan_models/master_pos.stan,hindi/dinst7/econ_0_loc_10_glob_0.csv,9515.128799579572,2.0786526040928512,0.8571224785978718,6.610069552337976,-0.34551330653190726,-0.1784,2.0786526040928512,0.8571224785978718,-3.3899304476620236,-0.16711330653190726,1.371065853006992,2.4121643645806032,1.3083559524231863,6.1337876613651545,-0.3464208981447453,NA,NA,NA,NA,NA,NA,NA,NA,2.4121643645806032,1.3083559524231863,-3.8662123386348455,-0.1680208981447453
Econ+Glob,0,10,0,dinst7,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_0_loc_10_glob_0.csv,7606.892512327293,2.0786526040928512,0.8571224785978718,6.610069552337976,-0.34551330653190726,-0.1784,2.0786526040928512,0.8571224785978718,-3.3899304476620236,-0.16711330653190726,2.1983345299852703,3.9109264886233506,1.0950936590852143,-1.8342832343878182,-0.38754806917062673,NA,NA,NA,NA,NA,NA,NA,NA,3.9109264886233506,1.0950936590852143,-11.834283234387819,-0.20914806917062673
Econ+Loc,0,10,0,dinst7,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_0_loc_10_glob_0.csv,5872.761873192852,2.0786526040928512,0.8571224785978718,6.610069552337976,-0.34551330653190726,-0.1784,2.0786526040928512,0.8571224785978718,-3.3899304476620236,-0.16711330653190726,1.8283451817002925,1.7515419898727353,-0.6486752033157477,5.321888869860074,-0.36941142918137987,NA,NA,NA,NA,NA,NA,NA,NA,1.7515419898727353,-0.6486752033157477,-4.678111130139926,-0.19101142918137987
Glob+Loc,0,10,0,dinst7,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_0_loc_10_glob_0.csv,641.0781197117176,2.0786526040928512,0.8571224785978718,6.610069552337976,-0.34551330653190726,-0.1784,2.0786526040928512,0.8571224785978718,-3.3899304476620236,-0.16711330653190726,0.8401638722541754,-0.3084818927170339,0.742840978838122,14.1005064820327,-0.2478128422377056,NA,NA,NA,NA,NA,NA,NA,NA,-0.3084818927170339,0.742840978838122,4.100506482032699,-0.06941284223770561
Econ,0,10,0,dinst7,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_0_loc_10_glob_0.csv,4321.202328185318,2.0786526040928512,0.8571224785978718,6.610069552337976,-0.34551330653190726,-0.1784,2.0786526040928512,0.8571224785978718,-3.3899304476620236,-0.16711330653190726,2.593561164605963,3.182535126175508,-0.768145732381835,-2.159060951672236,-0.4079291735925863,NA,NA,NA,NA,NA,NA,NA,NA,3.182535126175508,-0.768145732381835,-12.159060951672236,-0.2295291735925863
Glob,0,10,0,dinst7,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_0_loc_10_glob_0.csv,9375.750746072037,2.0786526040928512,0.8571224785978718,6.610069552337976,-0.34551330653190726,-0.1784,2.0786526040928512,0.8571224785978718,-3.3899304476620236,-0.16711330653190726,2.8106683431140986,-0.12992993387856724,0.2878723351557547,-0.5634272305938333,-0.22688011578927217,NA,NA,NA,NA,NA,NA,NA,NA,-0.12992993387856724,0.2878723351557547,-10.563427230593833,-0.048480115789272166
Loc,0,10,0,dinst7,hindi,Econ+Glob,TRUE,stan_models/master_model.stan,hindi/dinst7/econ_0_loc_10_glob_0.csv,6279.14276342839,2.0786526040928512,0.8571224785978718,6.610069552337976,-0.34551330653190726,-0.1784,2.0786526040928512,0.8571224785978718,-3.3899304476620236,-0.16711330653190726,1.3914635323825586,-0.36722009486768775,-0.9317609449429105,11.501041785020728,-0.2995969995845721,NA,NA,NA,NA,NA,NA,NA,NA,-0.36722009486768775,-0.9317609449429105,1.5010417850207283,-0.12119699958457208
NA,0,10,0,dinst7,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst7/econ_0_loc_10_glob_0.csv,1932.3275576969609,2.0786526040928512,0.8571224785978718,6.610069552337976,-0.34551330653190726,-0.1784,2.0786526040928512,0.8571224785978718,-3.3899304476620236,-0.16711330653190726,3.2320328059012025,-0.1799779870603169,-3.047600825898323,-0.7691359344923134,-0.34647474299482367,NA,NA,NA,NA,NA,NA,NA,NA,-0.1799779870603169,-3.047600825898323,-10.769135934492313,-0.16807474299482367
Econ+Glob+Loc,10,10,0,dinst7,hindi,NA,FALSE,stan_models/master_pos.stan,hindi/dinst7/econ_10_loc_10_glob_0.csv,2399.9502516733482,15.518699195109145,-3.1507477373183574,-2.0887200227594045,-0.2568236079241632,-0.1784,5.518699195109145,-3.1507477373183574,-12.088720022759404,-0.0784236079241632,1.312592954218628,12.671277919049809,1.6218396191916633,8.759992076961314,-0.23832326975895715,NA,NA,NA,NA,NA,NA,NA,NA,2.6712779190498086,1.6218396191916633,-1.2400079230386858,-0.05992326975895715
Econ+Glob,10,10,0,dinst7,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_10_loc_10_glob_0.csv,114.31831228174269,15.518699195109145,-3.1507477373183574,-2.0887200227594045,-0.2568236079241632,-0.1784,5.518699195109145,-3.1507477373183574,-12.088720022759404,-0.0784236079241632,2.5836151430737906,15.232670884864236,1.110226003488343,-3.2406105023866307,-0.26037438113734895,NA,NA,NA,NA,NA,NA,NA,NA,5.232670884864236,1.110226003488343,-13.24061050238663,-0.08197438113734895
Econ+Loc,10,10,0,dinst7,hindi,Glob,TRUE,stan_models/master_model.stan,hindi/dinst7/econ_10_loc_10_glob_0.csv,906.2287829841953,15.518699195109145,-3.1507477373183574,-2.0887200227594045,-0.2568236079241632,-0.1784,5.518699195109145,-3.1507477373183574,-12.088720022759404,-0.0784236079241632,2.3435561718071924,13.595218441596394,-2.5002423342094175,5.444428953810725,-0.24317849418116422,NA,NA,NA,NA,NA,NA,NA,NA,3.595218441596394,-2.5002423342094175,-4.555571046189275,-0.06477849418116421
Glob+Loc,10,10,0,dinst7,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_10_loc_10_glob_0.csv,4349.934202031,15.518699195109145,-3.1507477373183574,-2.0887200227594045,-0.2568236079241632,-0.1784,5.518699195109145,-3.1507477373183574,-12.088720022759404,-0.0784236079241632,-0.33714585633489424,-0.28996193991795594,1.0912026972496232,33.17961540081265,0.05113533731793148,NA,NA,NA,NA,NA,NA,NA,NA,-10.289961939917957,1.0912026972496232,23.17961540081265,0.2295353373179315
Econ,10,10,0,dinst7,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_10_loc_10_glob_0.csv,7350.035939534195,15.518699195109145,-3.1507477373183574,-2.0887200227594045,-0.2568236079241632,-0.1784,5.518699195109145,-3.1507477373183574,-12.088720022759404,-0.0784236079241632,3.697190231745697,16.40274305851507,-4.111645005719903,-5.694360554292972,-0.2575375528777351,NA,NA,NA,NA,NA,NA,NA,NA,6.402743058515071,-4.111645005719903,-15.694360554292972,-0.0791375528777351
Glob,10,10,0,dinst7,hindi,Econ+Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_10_loc_10_glob_0.csv,4703.228516398696,15.518699195109145,-3.1507477373183574,-2.0887200227594045,-0.2568236079241632,-0.1784,5.518699195109145,-3.1507477373183574,-12.088720022759404,-0.0784236079241632,4.442542795777284,-0.25969522002052675,0.6149166323879365,-1.1403986502451677,0.2590260541621577,NA,NA,NA,NA,NA,NA,NA,NA,-10.259695220020527,0.6149166323879365,-11.140398650245167,0.4374260541621577
Loc,10,10,0,dinst7,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_10_loc_10_glob_0.csv,6738.264776001684,15.518699195109145,-3.1507477373183574,-2.0887200227594045,-0.2568236079241632,-0.1784,5.518699195109145,-3.1507477373183574,-12.088720022759404,-0.0784236079241632,0.9117357652788529,-0.34536734995394286,-3.170817106292402,28.371825666526927,-0.02479002448161292,NA,NA,NA,NA,NA,NA,NA,NA,-10.345367349953943,-3.170817106292402,18.371825666526927,0.1536099755183871
NA,10,10,0,dinst7,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst7/econ_10_loc_10_glob_0.csv,8742.701124809915,15.518699195109145,-3.1507477373183574,-2.0887200227594045,-0.2568236079241632,-0.1784,5.518699195109145,-3.1507477373183574,-12.088720022759404,-0.0784236079241632,6.004604142104898,-0.3367860006822412,-11.243643103448868,-1.531182067205254,-0.040498257261604234,NA,NA,NA,NA,NA,NA,NA,NA,-10.336786000682242,-11.243643103448868,-11.531182067205254,0.13790174273839578
Econ+Glob+Loc,-10,-10,10,dinst7,hindi,NA,FALSE,stan_models/master_pos.stan,hindi/dinst7/econ_-10_loc_-10_glob_10.csv,3036.648860584246,-10.311329776636278,10.576224238047221,-11.426521368900804,-0.04588778150227446,-0.1784,-0.3113297766362777,0.5762242380472209,-1.4265213689008043,0.13251221849772554,-3.84584145257602,0.2817265240960215,25.678665792090595,1.2776780848932932,-0.24961631614206567,NA,NA,NA,NA,NA,NA,NA,NA,10.28172652409602,15.678665792090595,11.277678084893292,-0.07121631614206567
Econ+Glob,-10,-10,10,dinst7,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_-10_loc_-10_glob_10.csv,979.3285574663896,-10.311329776636278,10.576224238047221,-11.426521368900804,-0.04588778150227446,-0.1784,-0.3113297766362777,0.5762242380472209,-1.4265213689008043,0.13251221849772554,3.1180318036616916,0.1993663609902773,15.64345689565164,-41.29025953655463,-0.2872283661845518,NA,NA,NA,NA,NA,NA,NA,NA,10.199366360990277,5.64345689565164,-31.29025953655463,-0.10882836618455177
Econ+Loc,-10,-10,10,dinst7,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_-10_loc_-10_glob_10.csv,3130.694124724716,-10.311329776636278,10.576224238047221,-11.426521368900804,-0.04588778150227446,-0.1784,-0.3113297766362777,0.5762242380472209,-1.4265213689008043,0.13251221849772554,-0.981934795040541,0.40498684140894625,-0.6547251971438204,1.7438599842703804,-1.2321112246801953,NA,NA,NA,NA,NA,NA,NA,NA,10.404986841408947,-10.65472519714382,11.74385998427038,-1.0537112246801952
Glob+Loc,-10,-10,10,dinst7,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_-10_loc_-10_glob_10.csv,9471.099906037329,-10.311329776636278,10.576224238047221,-11.426521368900804,-0.04588778150227446,-0.1784,-0.3113297766362777,0.5762242380472209,-1.4265213689008043,0.13251221849772554,0.16151597205998602,-13.327848322425643,10.87329113017403,1.2528885869443624,0.00664469018023938,NA,NA,NA,NA,NA,NA,NA,NA,-3.327848322425643,0.8732911301740298,11.252888586944362,0.1850446901802394
Econ,-10,-10,10,dinst7,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_-10_loc_-10_glob_10.csv,5564.074252299499,-10.311329776636278,10.576224238047221,-11.426521368900804,-0.04588778150227446,-0.1784,-0.3113297766362777,0.5762242380472209,-1.4265213689008043,0.13251221849772554,6.4355348732302,0.2439126561773223,-0.3503762792119185,-52.49151056668125,-0.8598295511630529,NA,NA,NA,NA,NA,NA,NA,NA,10.243912656177322,-10.350376279211918,-42.49151056668125,-0.6814295511630529
Glob,-10,-10,10,dinst7,hindi,Econ+Loc,TRUE,stan_models/master_model.stan,hindi/dinst7/econ_-10_loc_-10_glob_10.csv,3301.1658245492727,-10.311329776636278,10.576224238047221,-11.426521368900804,-0.04588778150227446,-0.1784,-0.3113297766362777,0.5762242380472209,-1.4265213689008043,0.13251221849772554,1.3430823027619647,-10.73028616909754,10.622653148138784,-10.065652969347834,-0.037071436438285595,NA,NA,NA,NA,NA,NA,NA,NA,-0.7302861690975408,0.6226531481387845,-0.06565296934783404,0.14132856356171442
Loc,-10,-10,10,dinst7,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_-10_loc_-10_glob_10.csv,428.27981143747456,-10.311329776636278,10.576224238047221,-11.426521368900804,-0.04588778150227446,-0.1784,-0.3113297766362777,0.5762242380472209,-1.4265213689008043,0.13251221849772554,2.2483964850670417,-17.684577698310576,-0.2824695018269807,1.9981731350290741,-0.06792477868272911,NA,NA,NA,NA,NA,NA,NA,NA,-7.6845776983105765,-10.28246950182698,11.998173135029074,0.11047522131727089
NA,-10,-10,10,dinst7,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst7/econ_-10_loc_-10_glob_10.csv,4347.194953377126,-10.311329776636278,10.576224238047221,-11.426521368900804,-0.04588778150227446,-0.1784,-0.3113297766362777,0.5762242380472209,-1.4265213689008043,0.13251221849772554,3.724251482226406,-14.65232285553504,-0.26760372463974025,-12.519759864436452,-0.09676908907196581,NA,NA,NA,NA,NA,NA,NA,NA,-4.65232285553504,-10.26760372463974,-2.519759864436452,0.08163091092803419
Econ+Glob+Loc,0,-10,10,dinst7,hindi,NA,FALSE,stan_models/master_pos.stan,hindi/dinst7/econ_0_loc_-10_glob_10.csv,8247.691210397286,-0.3813431672039926,11.076427253179467,-7.934334100743577,-0.1638151369344726,-0.1784,-0.3813431672039926,1.0764272531794674,2.065665899256423,0.014584863065527393,-0.48987780349303606,0.12715033551944843,13.855715786474024,0.4353467528252817,-0.09184031938711673,NA,NA,NA,NA,NA,NA,NA,NA,0.12715033551944843,3.8557157864740237,10.435346752825282,0.08655968061288327
Econ+Glob,0,-10,10,dinst7,hindi,Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_0_loc_-10_glob_10.csv,9041.548495403491,-0.3813431672039926,11.076427253179467,-7.934334100743577,-0.1638151369344726,-0.1784,-0.3813431672039926,1.0764272531794674,2.065665899256423,0.014584863065527393,1.1044482231812085,0.3717789616486619,11.60709786828485,-10.031733456674738,-0.18329393762769944,NA,NA,NA,NA,NA,NA,NA,NA,0.3717789616486619,1.6070978682848498,-0.031733456674738036,-0.004893937627699435
Econ+Loc,0,-10,10,dinst7,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_0_loc_-10_glob_10.csv,8551.470847044606,-0.3813431672039926,11.076427253179467,-7.934334100743577,-0.1638151369344726,-0.1784,-0.3813431672039926,1.0764272531794674,2.065665899256423,0.014584863065527393,1.0146832872928462,0.24100322160432672,-0.28929949212710526,0.9643585561522806,-0.7153809558292626,NA,NA,NA,NA,NA,NA,NA,NA,0.24100322160432672,-10.289299492127105,10.96435855615228,-0.5369809558292626
Glob+Loc,0,-10,10,dinst7,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_0_loc_-10_glob_10.csv,8686.771209789207,-0.3813431672039926,11.076427253179467,-7.934334100743577,-0.1638151369344726,-0.1784,-0.3813431672039926,1.0764272531794674,2.065665899256423,0.014584863065527393,0.06891530066568462,-1.8488545416785727,11.424148608269011,0.7870828297300785,-0.09631808431941571,NA,NA,NA,NA,NA,NA,NA,NA,-1.8488545416785727,1.424148608269011,10.787082829730078,0.08208191568058429
Econ,0,-10,10,dinst7,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_0_loc_-10_glob_10.csv,2750.777140933322,-0.3813431672039926,11.076427253179467,-7.934334100743577,-0.1638151369344726,-0.1784,-0.3813431672039926,1.0764272531794674,2.065665899256423,0.014584863065527393,5.0561720354739865,0.3297698118955469,-0.2360092790152219,-29.638767360762493,-0.6169330201929887,NA,NA,NA,NA,NA,NA,NA,NA,0.3297698118955469,-10.236009279015223,-19.638767360762493,-0.4385330201929887
Glob,0,-10,10,dinst7,hindi,Econ+Loc,TRUE,stan_models/master_model.stan,hindi/dinst7/econ_0_loc_-10_glob_10.csv,1436.8963108512107,-0.3813431672039926,11.076427253179467,-7.934334100743577,-0.1638151369344726,-0.1784,-0.3813431672039926,1.0764272531794674,2.065665899256423,0.014584863065527393,0.9385131712505637,-0.7122526178115213,10.992451049020616,-6.837210980327783,-0.157966316874531,NA,NA,NA,NA,NA,NA,NA,NA,-0.7122526178115213,0.992451049020616,3.162789019672217,0.020433683125469004
Loc,0,-10,10,dinst7,hindi,Econ+Glob,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_0_loc_-10_glob_10.csv,6128.24295025738,-0.3813431672039926,11.076427253179467,-7.934334100743577,-0.1638151369344726,-0.1784,-0.3813431672039926,1.0764272531794674,2.065665899256423,0.014584863065527393,2.294890935761006,-7.990023377597624,-0.2693157800599079,1.926316723762103,-0.27079347385945096,NA,NA,NA,NA,NA,NA,NA,NA,-7.990023377597624,-10.269315780059907,11.926316723762103,-0.09239347385945096
NA,0,-10,10,dinst7,hindi,Econ+Glob+Loc,FALSE,stan_models/master_neg.stan,hindi/dinst7/econ_0_loc_-10_glob_10.csv,1985.5250872247852,-0.3813431672039926,11.076427253179467,-7.934334100743577,-0.1638151369344726,-0.1784,-0.3813431672039926,1.0764272531794674,2.065665899256423,0.014584863065527393,3.6027776487968333,-5.383484396314571,-0.2544848269495272,-11.327055808395652,-0.3658258882195739,NA,NA,NA,NA,NA,NA,NA,NA,-5.383484396314571,-10.254484826949527,-1.3270558083956523,-0.1874258882195739
Econ+Glob+Loc,10,-10,10,dinst7,hindi,NA,FALSE,stan_models/master_pos.stan,hindi/dinst7/econ_10_loc_-10_glob_10.csv,7183.16257546097,8.988419783810748,9.308574081519994,-5.114319886663244,-0.28695238856155075,-0.1784,-1.0115802161892518,-0.6914259184800056,4.885680113336756,-0.10855238856155075,0.0928156489134484,7.777146855238184,9.80657547406397,2.2155623037760965,-0.23418850720513154,NA,NA,NA,NA,NA,NA,NA,NA,-2.2228531447618156,-0.1934245259360292,12.215562303776096,-0.05578850720513154
Econ+Glob,10,-10,10,dinst7,hindi,Loc,TRUE,stan_models/master_model.stan,hindi/dinst7/econ_10_loc_-10_glob_10.csv,6418.0468630550895,8.988419783810748,9.308574081519994,-5.114319886663244,-0.28695238856155075,-0.1784,-1.0115802161892518,-0.6914259184800056,4.885680113336756,-0.10855238856155075,0.9298113877483299,8.994369491690462,9.183982777161733,-5.126054499595997,-0.2940063127074502,NA,NA,NA,NA,NA,NA,NA,NA,-1.0056305083095385,-0.8160172228382674,4.873945500404003,-0.1156063127074502
Econ+Loc,10,-10,10,dinst7,hindi,Glob,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_10_loc_-10_glob_10.csv,3491.272362137679,8.988419783810748,9.308574081519994,-5.114319886663244,-0.28695238856155075,-0.1784,-1.0115802161892518,-0.6914259184800056,4.885680113336756,-0.10855238856155075,2.004702905667983,3.240154294757654,-0.2870747611820301,2.1162830645716104,-0.3742469819947142,NA,NA,NA,NA,NA,NA,NA,NA,-6.759845705242347,-10.28707476118203,12.116283064571611,-0.19584698199471418
Glob+Loc,10,-10,10,dinst7,hindi,Econ,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_10_loc_-10_glob_10.csv,266.7852309513837,8.988419783810748,9.308574081519994,-5.114319886663244,-0.28695238856155075,-0.1784,-1.0115802161892518,-0.6914259184800056,4.885680113336756,-0.10855238856155075,-0.1021054128357627,-0.23248921319591026,4.913799276548716,18.061523940018283,-0.031187281722069884,NA,NA,NA,NA,NA,NA,NA,NA,-10.23248921319591,-5.086200723451284,28.061523940018283,0.14721271827793012
Econ,10,-10,10,dinst7,hindi,Glob+Loc,FALSE,stan_models/master_model.stan,hindi/dinst7/econ_10_loc_-10_glob_10.csv,1349.0612342720851,8.988419783810748,9.308574081519994,-5.114319886663244,-0.28695238856155075,-0.1784,-1.0115802161892518,-0.6914259184800056,4.885680113336756,-0.10855238856155075,3.3082235017968156,5.987419336531405,-0.2698795506189355,-11.154776198878151,-0.4412437336980099,NA,NA,NA,NA,NA,NA,NA,NA,-4.012580663468595,-10.269879550618935,-1.1547761988781513,-0.2628437336980099
