AB_Order,speaker_X,file_X,onset_X,offset_X,item_X,word_X,interval_X,sex_X,phone_X,language_X,triplet_id,distance_OTH,file_OTH,interval_OTH,item_OTH,language_OTH,offset_OTH,onset_OTH,phone_OTH,sex_OTH,speaker_OTH,word_OTH,distance_TGT,file_TGT,interval_TGT,item_TGT,language_TGT,offset_TGT,onset_TGT,phone_TGT,sex_TGT,speaker_TGT,word_TGT
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,139.80311,140.11,Mrajesh2_50,ADHA,50,M,dʱ,HIN,t_1237475,0.391873235258629,stimuli_raw/wav/Fsakshi1.wav,74,Fsakshi1_74,ENG,290.35,289.96,ʃ,False,Fsakshi,AXA,0.251108496853628,stimuli_raw/wav/Fbhavya1.wav,50,Fbhavya1_50,HIN,341.64,341.2481,dʱ,False,Fbhavya,ADHA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,195.88,196.32,Mnirbhay2_50,ADHA,50,M,dʱ,HIN,t_1409426,0.31437170644888,stimuli_raw/wav/Fbhavya2.wav,82,Fbhavya2_82,ENG,241.95726,241.57,ʃ,False,Fbhavya,AXA,0.251998682954796,stimuli_raw/wav/Fsakshi1.wav,51,Fsakshi1_51,HIN,185.22,184.92552,dʱ,False,Fsakshi,ADHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,337.76,338.25,Mnirbhay1_50,ADHA,50,M,dʱ,HIN,t_1409492,0.337980714189474,stimuli_raw/wav/Fbhavya2.wav,90,Fbhavya2_90,ENG,260.83946,260.44,s,False,Fbhavya,ASA,0.258060451019304,stimuli_raw/wav/Fsakshi1.wav,51,Fsakshi1_51,HIN,185.22,184.92552,dʱ,False,Fsakshi,ADHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,192.64545,193.08,Mrajesh1_50,ADHA,50,M,dʱ,HIN,t_0651107,0.331302685881863,stimuli_raw/wav/Fsakshi2.wav,88,Fsakshi2_88,ENG,365.28,364.92,s,False,Fsakshi,ASA,0.227363091388275,stimuli_raw/wav/Fbhavya2.wav,50,Fbhavya2_50,HIN,155.68289,155.32071,dʱ,False,Fbhavya,ADHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,339.93,340.45,Mnirbhay1_51,ADHA,51,M,dʱ,HIN,t_1407117,0.344896578427444,stimuli_raw/wav/Fbhavya2.wav,93,Fbhavya2_93,ENG,268.63314,268.29,ɦ,False,Fbhavya,AHHA,0.317649265475291,stimuli_raw/wav/Fsakshi1.wav,50,Fsakshi1_50,HIN,182.82,182.56,dʱ,False,Fsakshi,ADHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,141.48882,141.88,Mrajesh2_51,ADHA,51,M,dʱ,HIN,t_0652290,0.361563920435023,stimuli_raw/wav/Fsakshi1.wav,84,Fsakshi1_84,ENG,320.93,320.47,ɦ,False,Fsakshi,AHHA,0.216213335938642,stimuli_raw/wav/Fbhavya2.wav,50,Fbhavya2_50,HIN,155.68289,155.32071,dʱ,False,Fbhavya,ADHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,245,245.42,Mnirbhay2_62,ABA,62,M,b,ENG,t_0372220,0.304241118764344,stimuli_raw/wav/Fbhavya2.wav,10,Fbhavya2_10,HIN,38.00178,37.60526,ɡʱ,False,Fbhavya,AGHA,0.247200213369695,stimuli_raw/wav/Fsakshi2.wav,62,Fsakshi2_62,ENG,261.18533,260.76,b,False,Fsakshi,ABA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,168.97163,169.35,Mrajesh2_61,ABA,61,M,b,ENG,t_1252220,0.340914929546798,stimuli_raw/wav/Fsakshi2.wav,12,Fsakshi2_12,HIN,63.6,63.18,ɡʱ,False,Fsakshi,AGHA,0.20524408273263,stimuli_raw/wav/Fbhavya1.wav,65,Fbhavya1_65,ENG,428.76003,428.38,b,False,Fbhavya,ABA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,222.02,222.41,Mrajesh1_61,ABA,61,M,b,ENG,t_0659677,0.402260193417459,stimuli_raw/wav/Fsakshi2.wav,25,Fsakshi2_25,HIN,117.1,116.79986,d͡ʒʱ,False,Fsakshi,ADXHA,0.248564319267353,stimuli_raw/wav/Fbhavya2.wav,55,Fbhavya2_55,ENG,169.05561,168.64,b,False,Fbhavya,ABA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,428.28,428.74,Mnirbhay1_62,ABA,62,M,b,ENG,t_0371368,0.334639213634812,stimuli_raw/wav/Fbhavya1.wav,27,Fbhavya1_27,HIN,197.66,197.23,d͡ʒʱ,False,Fbhavya,ADXHA,0.237613878849222,stimuli_raw/wav/Fsakshi2.wav,61,Fsakshi2_61,ENG,258.67,258.28,b,False,Fsakshi,ABA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,428.28,428.74,Mnirbhay1_62,ABA,62,M,b,ENG,t_0374189,0.357715650599937,stimuli_raw/wav/Fbhavya2.wav,33,Fbhavya2_33,HIN,102.51782,102.11446,ʈʰ,False,Fbhavya,ATRHA,0.243755170854595,stimuli_raw/wav/Fsakshi2.wav,63,Fsakshi2_63,ENG,264.37,264,b,False,Fsakshi,ABA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,168.97163,169.35,Mrajesh2_61,ABA,61,M,b,ENG,t_0666131,0.334599180756177,stimuli_raw/wav/Fsakshi1.wav,32,Fsakshi1_32,HIN,122.98,122.57,ʈʰ,False,Fsakshi,ATRHA,0.188018158726982,stimuli_raw/wav/Fbhavya2.wav,61,Fbhavya2_61,ENG,184.7621,184.3815,b,False,Fbhavya,ABA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,198.67358000000002,199.02,Mrajesh1_52,ABA,52,M,b,ENG,t_0663446,0.305892533113542,stimuli_raw/wav/Fsakshi2.wav,38,Fsakshi2_38,HIN,167.59,167.24135,ɖ,False,Fsakshi,ADRA,0.344798002510963,stimuli_raw/wav/Fbhavya2.wav,57,Fbhavya2_57,ENG,172.7,172.36821,b,False,Fbhavya,ABA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,428.28,428.74,Mnirbhay1_62,ABA,62,M,b,ENG,t_0370484,0.294857160231722,stimuli_raw/wav/Fbhavya2.wav,34,Fbhavya2_34,HIN,106.73194,106.32,ɖ,False,Fbhavya,ADRA,0.237613878849222,stimuli_raw/wav/Fsakshi2.wav,61,Fsakshi2_61,ENG,258.67,258.28,b,False,Fsakshi,ABA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,425.99905,426.44,Mnirbhay1_61,ABA,61,M,b,ENG,t_0374253,0.339525781604676,stimuli_raw/wav/Fbhavya2.wav,38,Fbhavya2_38,HIN,117.0209,116.65,ɖʱ,False,Fbhavya,ADRHA,0.225867899368659,stimuli_raw/wav/Fsakshi2.wav,63,Fsakshi2_63,ENG,264.37,264,b,False,Fsakshi,ABA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,198.67358000000002,199.02,Mrajesh1_52,ABA,52,M,b,ENG,t_0666215,0.308880727456106,stimuli_raw/wav/Fsakshi1.wav,39,Fsakshi1_39,HIN,145.76,145.33,ɖʱ,False,Fsakshi,ADRHA,0.333289445260484,stimuli_raw/wav/Fbhavya2.wav,61,Fbhavya2_61,ENG,184.7621,184.3815,b,False,Fbhavya,ABA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,425.99905,426.44,Mnirbhay1_61,ABA,61,M,b,ENG,t_0370574,0.324626686584648,stimuli_raw/wav/Fbhavya2.wav,50,Fbhavya2_50,HIN,155.68289,155.32071,dʱ,False,Fbhavya,ADHA,0.213899048392556,stimuli_raw/wav/Fsakshi2.wav,61,Fsakshi2_61,ENG,258.67,258.28,b,False,Fsakshi,ABA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,198.67358000000002,199.02,Mrajesh1_52,ABA,52,M,b,ENG,t_0663498,0.299037886193428,stimuli_raw/wav/Fsakshi2.wav,51,Fsakshi2_51,HIN,217.12,216.68,dʱ,False,Fsakshi,ADHA,0.344798002510963,stimuli_raw/wav/Fbhavya2.wav,57,Fbhavya2_57,ENG,172.7,172.36821,b,False,Fbhavya,ABA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,241.61,242.01,Mnirbhay2_61,ABA,61,M,b,ENG,t_0370620,0.29380243400069,stimuli_raw/wav/Fbhavya2.wav,66,Fbhavya2_66,HIN,196.56,196.17,bʱ,False,Fbhavya,ABHA,0.207292540666015,stimuli_raw/wav/Fsakshi2.wav,61,Fsakshi2_61,ENG,258.67,258.28,b,False,Fsakshi,ABA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,198.67358000000002,199.02,Mrajesh1_52,ABA,52,M,b,ENG,t_0663511,0.316042865159802,stimuli_raw/wav/Fsakshi2.wav,64,Fsakshi2_64,HIN,270.46,270.07,bʱ,False,Fsakshi,ABHA,0.344798002510963,stimuli_raw/wav/Fbhavya2.wav,57,Fbhavya2_57,ENG,172.7,172.36821,b,False,Fbhavya,ABA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,168.97163,169.35,Mrajesh2_61,ABA,61,M,b,ENG,t_0661750,0.318291393592644,stimuli_raw/wav/Fsakshi2.wav,95,Fsakshi2_95,HIN,390.55,390.17,ɣ,False,Fsakshi,ARRA,0.21674547278964101,stimuli_raw/wav/Fbhavya2.wav,56,Fbhavya2_56,ENG,170.87754,170.50369,b,False,Fbhavya,ABA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,245,245.42,Mnirbhay2_62,ABA,62,M,b,ENG,t_0375288,0.273567759434921,stimuli_raw/wav/Fbhavya1.wav,97,Fbhavya1_97,HIN,615.54963,615.17959,ɣ,False,Fbhavya,ARRA,0.224396489962872,stimuli_raw/wav/Fsakshi2.wav,63,Fsakshi2_63,ENG,264.37,264,b,False,Fsakshi,ABA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,222.02,222.41,Mrajesh1_61,ABA,61,M,b,ENG,t_1248860,0.372378699587065,stimuli_raw/wav/Fsakshi2.wav,97,Fsakshi2_97,HIN,399.17,398.79,x,False,Fsakshi,ARHA,0.202388834075066,stimuli_raw/wav/Fbhavya1.wav,63,Fbhavya1_63,ENG,414.02,413.63,b,False,Fbhavya,ABA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,248.3,248.7,Mnirbhay2_63,ABA,63,M,b,ENG,t_0375341,0.358048441461361,stimuli_raw/wav/Fbhavya1.wav,101,Fbhavya1_101,HIN,634.94718,634.52019,x,False,Fbhavya,ARHA,0.219545350328,stimuli_raw/wav/Fsakshi2.wav,63,Fsakshi2_63,ENG,264.37,264,b,False,Fsakshi,ABA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,248.3,248.7,Mnirbhay2_63,ABA,63,M,b,ENG,t_0374444,0.387732509757026,stimuli_raw/wav/Fbhavya2.wav,101,Fbhavya2_101,HIN,289.79762,289.45027,ɽʱ,False,Fbhavya,ARTHA,0.219545350328,stimuli_raw/wav/Fsakshi2.wav,63,Fsakshi2_63,ENG,264.37,264,b,False,Fsakshi,ABA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,170.72062,171.12,Mrajesh2_62,ABA,62,M,b,ENG,t_1251623,0.442192213858369,stimuli_raw/wav/Fsakshi1.wav,91,Fsakshi1_91,HIN,347.25,346.82911,ɽʱ,False,Fsakshi,ARTHA,0.195549835147871,stimuli_raw/wav/Fbhavya1.wav,64,Fbhavya1_64,ENG,426.54848,426.15,b,False,Fbhavya,ABA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,198.67358000000002,199.02,Mrajesh1_52,ABA,52,M,b,ENG,t_0670024,0.266743063643923,stimuli_raw/wav/Fsakshi1.wav,94,Fsakshi1_94,HIN,357.34,357.02343,ɽ,False,Fsakshi,ARTA,0.32812082799398,stimuli_raw/wav/Fbhavya2.wav,63,Fbhavya2_63,ENG,188.62993,188.27312,b,False,Fbhavya,ABA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,241.61,242.01,Mnirbhay2_61,ABA,61,M,b,ENG,t_0370750,0.327333746707671,stimuli_raw/wav/Fbhavya2.wav,103,Fbhavya2_103,HIN,296.32972,295.981,ɽ,False,Fbhavya,ARTA,0.207292540666015,stimuli_raw/wav/Fsakshi2.wav,61,Fsakshi2_61,ENG,258.67,258.28,b,False,Fsakshi,ABA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,172.52456,172.87,Mrajesh2_63,ABA,63,M,b,ENG,t_0662792,0.343211271493843,stimuli_raw/wav/Fsakshi1.wav,97,Fsakshi1_97,HIN,365.78,365.43939,ɳ,False,Fsakshi,ANRA,0.21435284109334,stimuli_raw/wav/Fbhavya2.wav,56,Fbhavya2_56,ENG,170.87754,170.50369,b,False,Fbhavya,ABA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,245,245.42,Mnirbhay2_62,ABA,62,M,b,ENG,t_0374508,0.358777398882841,stimuli_raw/wav/Fbhavya2.wav,106,Fbhavya2_106,HIN,304.53,304.18,ɳ,False,Fbhavya,ANRA,0.224396489962872,stimuli_raw/wav/Fsakshi2.wav,63,Fsakshi2_63,ENG,264.37,264,b,False,Fsakshi,ABA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,145.54474,145.88,Mrajesh2_52,ANA,52,M,n,ENG,t_0656514,0.305863777754919,stimuli_raw/wav/Fsakshi2.wav,12,Fsakshi2_12,HIN,63.6,63.18,ɡʱ,False,Fsakshi,AGHA,0.262626901300328,stimuli_raw/wav/Fbhavya2.wav,53,Fbhavya2_53,ENG,163.43,163.06,n,False,Fbhavya,ANA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,204.85,205.31,Mnirbhay2_52,ANA,52,M,n,ENG,t_0367956,0.301445283116002,stimuli_raw/wav/Fbhavya1.wav,12,Fbhavya1_12,HIN,78.8573,78.43,ɡʱ,False,Fbhavya,AGHA,0.23182738887422,stimuli_raw/wav/Fsakshi2.wav,53,Fsakshi2_53,ENG,227.19,226.8,n,False,Fsakshi,ANA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,204.85,205.31,Mnirbhay2_52,ANA,52,M,n,ENG,t_0366394,0.337111304057633,stimuli_raw/wav/Fbhavya1.wav,25,Fbhavya1_25,HIN,193.47174,193.03361,d͡ʒʱ,False,Fbhavya,ADXHA,0.225957953364828,stimuli_raw/wav/Fsakshi2.wav,52,Fsakshi2_52,ENG,224.96,224.58,n,False,Fsakshi,ANA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,147.2,147.64,Mrajesh2_53,ANA,53,M,n,ENG,t_1244139,0.284147941770205,stimuli_raw/wav/Fsakshi1.wav,26,Fsakshi1_26,HIN,101.99,101.56,d͡ʒʱ,False,Fsakshi,ADXHA,0.266738033073856,stimuli_raw/wav/Fbhavya1.wav,54,Fbhavya1_54,ENG,360.44001,360.05,n,False,Fbhavya,ANA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,149.07837,149.41,Mrajesh2_54,ANA,54,M,n,ENG,t_1243392,0.318917659906078,stimuli_raw/wav/Fsakshi2.wav,33,Fsakshi2_33,HIN,146.02,145.65575,ʈʰ,False,Fsakshi,ATRHA,0.273759493545862,stimuli_raw/wav/Fbhavya1.wav,54,Fbhavya1_54,ENG,360.44001,360.05,n,False,Fbhavya,ANA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,361.27,361.78,Mnirbhay1_53,ANA,53,M,n,ENG,t_0366434,0.363718066370805,stimuli_raw/wav/Fbhavya1.wav,31,Fbhavya1_31,HIN,229.46573,229.0929,ʈʰ,False,Fbhavya,ATRHA,0.260497453079964,stimuli_raw/wav/Fsakshi2.wav,52,Fsakshi2_52,ENG,224.96,224.58,n,False,Fsakshi,ANA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,200.47,200.86,Mrajesh1_53,ANA,53,M,n,ENG,t_0658148,0.25238773722634,stimuli_raw/wav/Fsakshi2.wav,36,Fsakshi2_36,HIN,158.51,158.2176,ɖ,False,Fsakshi,ADRA,0.241313539353087,stimuli_raw/wav/Fbhavya2.wav,54,Fbhavya2_54,ENG,165.39,165.04,n,False,Fbhavya,ANA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,361.27,361.78,Mnirbhay1_53,ANA,53,M,n,ENG,t_1413612,0.334872767215846,stimuli_raw/wav/Fbhavya1.wav,34,Fbhavya1_34,HIN,244.21963,243.83139,ɖ,False,Fbhavya,ADRA,0.287355761551993,stimuli_raw/wav/Fsakshi1.wav,53,Fsakshi1_53,ENG,192.74,192.37,n,False,Fsakshi,ANA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,147.2,147.64,Mrajesh2_53,ANA,53,M,n,ENG,t_1244249,0.246124878703395,stimuli_raw/wav/Fsakshi1.wav,39,Fsakshi1_39,HIN,145.76,145.33,ɖʱ,False,Fsakshi,ADRHA,0.266738033073856,stimuli_raw/wav/Fbhavya1.wav,54,Fbhavya1_54,ENG,360.44001,360.05,n,False,Fbhavya,ANA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,361.27,361.78,Mnirbhay1_53,ANA,53,M,n,ENG,t_1411302,0.335365975942059,stimuli_raw/wav/Fbhavya2.wav,39,Fbhavya2_39,HIN,119.14443,118.76,ɖʱ,False,Fbhavya,ADRHA,0.275680222803709,stimuli_raw/wav/Fsakshi1.wav,52,Fsakshi1_52,ENG,190.52,190.13,n,False,Fsakshi,ANA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,200.47,200.86,Mrajesh1_53,ANA,53,M,n,ENG,t_1241933,0.280930904414363,stimuli_raw/wav/Fsakshi2.wav,50,Fsakshi2_50,HIN,214.73746,214.45848,dʱ,False,Fsakshi,ADHA,0.23061520738371,stimuli_raw/wav/Fbhavya1.wav,53,Fbhavya1_53,ENG,358.27,357.86,n,False,Fbhavya,ANA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,358.67,359.1,Mnirbhay1_52,ANA,52,M,n,ENG,t_1411312,0.315919997548233,stimuli_raw/wav/Fbhavya2.wav,49,Fbhavya2_49,HIN,153.79581,153.42712,dʱ,False,Fbhavya,ADHA,0.229905088448097,stimuli_raw/wav/Fsakshi1.wav,52,Fsakshi1_52,ENG,190.52,190.13,n,False,Fsakshi,ANA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,208.33,208.79,Mnirbhay2_53,ANA,53,M,n,ENG,t_0368155,0.312582088639958,stimuli_raw/wav/Fbhavya1.wav,69,Fbhavya1_69,HIN,445.47325,445.09,bʱ,False,Fbhavya,ABHA,0.259390525003235,stimuli_raw/wav/Fsakshi2.wav,53,Fsakshi2_53,ENG,227.19,226.8,n,False,Fsakshi,ANA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,145.54474,145.88,Mrajesh2_52,ANA,52,M,n,ENG,t_0656712,0.307691224620003,stimuli_raw/wav/Fsakshi2.wav,66,Fsakshi2_66,HIN,274.86,274.39,bʱ,False,Fsakshi,ABHA,0.262626901300328,stimuli_raw/wav/Fbhavya2.wav,53,Fbhavya2_53,ENG,163.43,163.06,n,False,Fbhavya,ANA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,145.54474,145.88,Mrajesh2_52,ANA,52,M,n,ENG,t_0658263,0.260110027222891,stimuli_raw/wav/Fsakshi2.wav,94,Fsakshi2_94,HIN,388.44,388,ɣ,False,Fsakshi,ARRA,0.251092074742603,stimuli_raw/wav/Fbhavya2.wav,54,Fbhavya2_54,ENG,165.39,165.04,n,False,Fbhavya,ANA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,208.33,208.79,Mnirbhay2_53,ANA,53,M,n,ENG,t_0369750,0.32479387800638,stimuli_raw/wav/Fbhavya1.wav,98,Fbhavya1_98,HIN,617.52317,617.15313,ɣ,False,Fbhavya,ARRA,0.244879670170769,stimuli_raw/wav/Fsakshi2.wav,54,Fsakshi2_54,ENG,229.46,229.07,n,False,Fsakshi,ANA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,202.37083,202.71,Mrajesh1_54,ANA,54,M,n,ENG,t_1244343,0.333728380129328,stimuli_raw/wav/Fsakshi1.wav,90,Fsakshi1_90,HIN,340.93,340.53772,x,False,Fsakshi,ARHA,0.244483265413375,stimuli_raw/wav/Fbhavya1.wav,54,Fbhavya1_54,ENG,360.44001,360.05,n,False,Fbhavya,ANA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,204.85,205.31,Mnirbhay2_52,ANA,52,M,n,ENG,t_1411427,0.36912618568706,stimuli_raw/wav/Fbhavya2.wav,99,Fbhavya2_99,HIN,284.18613,283.81891,x,False,Fbhavya,ARHA,0.239821851527684,stimuli_raw/wav/Fsakshi1.wav,52,Fsakshi1_52,ENG,190.52,190.13,n,False,Fsakshi,ANA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,358.67,359.1,Mnirbhay1_52,ANA,52,M,n,ENG,t_1413831,0.296283640078623,stimuli_raw/wav/Fbhavya1.wav,105,Fbhavya1_105,HIN,655.25808,654.86252,ɽʱ,False,Fbhavya,ARTHA,0.245958261515086,stimuli_raw/wav/Fsakshi1.wav,53,Fsakshi1_53,ENG,192.74,192.37,n,False,Fsakshi,ANA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,202.37083,202.71,Mrajesh1_54,ANA,54,M,n,ENG,t_1241285,0.281223040658648,stimuli_raw/wav/Fsakshi1.wav,92,Fsakshi1_92,HIN,349.18,348.80067,ɽʱ,False,Fsakshi,ARTHA,0.276274149694578,stimuli_raw/wav/Fbhavya1.wav,52,Fbhavya1_52,ENG,356.0774,355.67,n,False,Fbhavya,ANA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,202.37083,202.71,Mrajesh1_54,ANA,54,M,n,ENG,t_0655300,0.259008551529347,stimuli_raw/wav/Fsakshi2.wav,105,Fsakshi2_105,HIN,426.27,425.91506,ɽ,False,Fsakshi,ARTA,0.256584222206086,stimuli_raw/wav/Fbhavya2.wav,52,Fbhavya2_52,ENG,161.54,161.16,n,False,Fbhavya,ANA
OthTgt,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,358.67,359.1,Mnirbhay1_52,ANA,52,M,n,ENG,t_1415415,0.283673222336739,stimuli_raw/wav/Fbhavya1.wav,106,Fbhavya1_106,HIN,668.21979,667.85559,ɽ,False,Fbhavya,ARTA,0.237335535951411,stimuli_raw/wav/Fsakshi1.wav,54,Fsakshi1_54,ENG,195.1,194.7,n,False,Fsakshi,ANA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,361.27,361.78,Mnirbhay1_53,ANA,53,M,n,ENG,t_0367512,0.30630934574629,stimuli_raw/wav/Fbhavya2.wav,106,Fbhavya2_106,HIN,304.53,304.18,ɳ,False,Fbhavya,ANRA,0.254058049754154,stimuli_raw/wav/Fsakshi2.wav,53,Fsakshi2_53,ENG,227.19,226.8,n,False,Fsakshi,ANA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,200.47,200.86,Mrajesh1_53,ANA,53,M,n,ENG,t_0659171,0.294873267256224,stimuli_raw/wav/Fsakshi1.wav,99,Fsakshi1_99,HIN,369.60616,369.16834,ɳ,False,Fsakshi,ANRA,0.241313539353087,stimuli_raw/wav/Fbhavya2.wav,54,Fbhavya2_54,ENG,165.39,165.04,n,False,Fbhavya,ANA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,445.96835,446.47,Mnirbhay1_64,ABHA,64,M,bʱ,HIN,t_0378475,0.313155107325255,stimuli_raw/wav/Fbhavya2.wav,4,Fbhavya2_4,ENG,20.78212,20.36,kʰ,False,Fbhavya,AKHA,0.261791207923363,stimuli_raw/wav/Fsakshi2.wav,65,Fsakshi2_65,HIN,272.59,272.14,bʱ,False,Fsakshi,ABHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,180.16218,180.53,Mrajesh2_66,ABHA,66,M,bʱ,HIN,t_0670686,0.27951582561687,stimuli_raw/wav/Fsakshi2.wav,4,Fsakshi2_4,ENG,39.07,38.65,kʰ,False,Fsakshi,AKHA,0.197177868899326,stimuli_raw/wav/Fbhavya2.wav,64,Fbhavya2_64,HIN,192.4733,192.06,bʱ,False,Fbhavya,ABHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,450.96,451.5,Mnirbhay1_66,ABHA,66,M,bʱ,HIN,t_0377349,0.309265252334029,stimuli_raw/wav/Fbhavya1.wav,9,Fbhavya1_9,ENG,60.69581,60.24,g,False,Fbhavya,AGA,0.257344375453431,stimuli_raw/wav/Fsakshi2.wav,64,Fsakshi2_64,HIN,270.46,270.07,bʱ,False,Fsakshi,ABHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,180.16218,180.53,Mrajesh2_66,ABHA,66,M,bʱ,HIN,t_0675282,0.32747002620757,stimuli_raw/wav/Fsakshi2.wav,9,Fsakshi2_9,ENG,55.01,54.52,g,False,Fsakshi,AGA,0.191039181501208,stimuli_raw/wav/Fbhavya2.wav,66,Fbhavya2_66,HIN,196.56,196.17,bʱ,False,Fbhavya,ABHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,450.96,451.5,Mnirbhay1_66,ABHA,66,M,bʱ,HIN,t_0380985,0.346129099579522,stimuli_raw/wav/Fbhavya2.wav,18,Fbhavya2_18,ENG,59.07796,58.67,t͡ʃʰ,False,Fbhavya,ATXHA,0.272958818794846,stimuli_raw/wav/Fsakshi2.wav,66,Fsakshi2_66,HIN,274.86,274.39,bʱ,False,Fsakshi,ABHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,232.25019,232.68,Mrajesh1_65,ABHA,65,M,bʱ,HIN,t_1256021,0.350719563858352,stimuli_raw/wav/Fsakshi2.wav,16,Fsakshi2_16,ENG,84.29,83.87406,t͡ʃʰ,False,Fsakshi,ATXHA,0.212620604817411,stimuli_raw/wav/Fbhavya1.wav,67,Fbhavya1_67,HIN,441.37087,440.97,bʱ,False,Fbhavya,ABHA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay2.wav,252.56,253.04,Mnirbhay2_64,ABHA,64,M,bʱ,HIN,t_0377389,0.370754746906664,stimuli_raw/wav/Fbhavya1.wav,19,Fbhavya1_19,ENG,152.18549,151.8021,d͡ʒ,False,Fbhavya,ADXA,0.274555973182616,stimuli_raw/wav/Fsakshi2.wav,64,Fsakshi2_64,HIN,270.46,270.07,bʱ,False,Fsakshi,ABHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,176.5892,176.98,Mrajesh2_64,ABHA,64,M,bʱ,HIN,t_1261786,0.375177375675677,stimuli_raw/wav/Fsakshi1.wav,19,Fsakshi1_19,ENG,80.88,80.6,d͡ʒ,False,Fsakshi,ADXA,0.249916199879281,stimuli_raw/wav/Fbhavya1.wav,69,Fbhavya1_69,HIN,445.47325,445.09,bʱ,False,Fbhavya,ABHA
