m_pos_vars_CORRECT,d_coef_econ,d_coef_loc,d_coef_glob,d_id,d_experiment,m_neg_vars_CORRECT,m_stanfile_CORRECT,csv_filename.x,seed.x,m_pos_vars_INCORRECT,m_neg_vars_INCORRECT,m_stanfile_INCORRECT,csv_filename.y,seed.y,elpd_diff,se_diff,elpd_over_se
Econ,1,0,-1,dinst1,hk,Glob+Loc,stan_models/master_model.stan,hk/dinst1/econ_1_loc_0_glob_-1.csv,9352.85260562948,Econ+Loc,Glob,stan_models/master_model.stan,hk/dinst1/econ_1_loc_0_glob_-1.csv,5385.429517166922,-6.1940427084621135,3.187882554268555,-1.9429958924202926
Econ,1,0,-1,dinst1,hk,Glob+Loc,stan_models/master_model.stan,hk/dinst1/econ_1_loc_0_glob_-1.csv,9352.85260562948,Glob+Loc,Econ,stan_models/master_model.stan,hk/dinst1/econ_1_loc_0_glob_-1.csv,9071.759857697645,8.59559928747995,5.625053812640011,1.5280919212123538
Econ,1,0,-1,dinst1,hk,Glob+Loc,stan_models/master_model.stan,hk/dinst1/econ_1_loc_0_glob_-1.csv,9352.85260562948,Glob,Econ+Loc,stan_models/master_model.stan,hk/dinst1/econ_1_loc_0_glob_-1.csv,8289.223263621796,10.95720011482361,4.920613382418851,2.226795576741151
Econ,1,0,-1,dinst1,hk,Glob+Loc,stan_models/master_model.stan,hk/dinst1/econ_1_loc_0_glob_-1.csv,9352.85260562948,Loc,Econ+Glob,stan_models/master_model.stan,hk/dinst1/econ_1_loc_0_glob_-1.csv,1295.4022642590571,10.176294821553048,5.6142620182578975,1.8125792470068482
Econ,1,0,-1,dinst1,hk,Glob+Loc,stan_models/master_model.stan,hk/dinst1/econ_1_loc_0_glob_-1.csv,9352.85260562948,NA,Econ+Glob+Loc,stan_models/master_neg.stan,hk/dinst1/econ_1_loc_0_glob_-1.csv,9972.023974827724,12.172145446978586,4.920841697128368,2.4735901287135142
Econ+Loc,1,1,-1,dinst1,hk,Glob,stan_models/master_model.stan,hk/dinst1/econ_1_loc_1_glob_-1.csv,6979.126949993428,Econ+Glob+Loc,NA,stan_models/master_pos.stan,hk/dinst1/econ_1_loc_1_glob_-1.csv,3604.5311362650245,-3.00430539335448,1.8837435234557818,-1.594859043147761
Econ+Loc,1,1,-1,dinst1,hk,Glob,stan_models/master_model.stan,hk/dinst1/econ_1_loc_1_glob_-1.csv,6979.126949993428,Econ+Glob,Loc,stan_models/master_model.stan,hk/dinst1/econ_1_loc_1_glob_-1.csv,6420.304093381157,-1.9047328607841756,2.256593598413048,-0.844074388105896
Econ+Loc,1,1,-1,dinst1,hk,Glob,stan_models/master_model.stan,hk/dinst1/econ_1_loc_1_glob_-1.csv,6979.126949993428,Glob+Loc,Econ,stan_models/master_model.stan,hk/dinst1/econ_1_loc_1_glob_-1.csv,684.6205762424506,-2.44899979027303,2.6500669652256112,-0.924127511647441
Econ+Loc,1,1,-1,dinst1,hk,Glob,stan_models/master_model.stan,hk/dinst1/econ_1_loc_1_glob_-1.csv,6979.126949993428,Econ,Glob+Loc,stan_models/master_model.stan,hk/dinst1/econ_1_loc_1_glob_-1.csv,4423.028424057644,1.4261821128206176,1.3407709596457893,1.0637030154631277
Econ+Loc,1,1,-1,dinst1,hk,Glob,stan_models/master_model.stan,hk/dinst1/econ_1_loc_1_glob_-1.csv,6979.126949993428,Glob,Econ+Loc,stan_models/master_model.stan,hk/dinst1/econ_1_loc_1_glob_-1.csv,1934.9114097657148,-1.113093274363404,2.9434971052057914,-0.37815334433141334
Econ+Loc,1,1,-1,dinst1,hk,Glob,stan_models/master_model.stan,hk/dinst1/econ_1_loc_1_glob_-1.csv,6979.126949993428,Loc,Econ+Glob,stan_models/master_model.stan,hk/dinst1/econ_1_loc_1_glob_-1.csv,7553.1435715816915,2.6296687057111665,2.0481374281149827,1.283931766303104
