#file onset offset #item word
raw_data/wav/FNiralee1.wav 103.95576 104.46157 FNiralee1_10 AGHA
raw_data/wav/FNiralee1.wav 106.02601 106.55178 FNiralee1_11 AGHA
raw_data/wav/FNiralee1.wav 108.19187 108.69767 FNiralee1_12 AGHA
raw_data/wav/FNiralee1.wav 123.74137 124.21639 FNiralee1_13 ATXA
raw_data/wav/FNiralee1.wav 125.83 126.3625 FNiralee1_14 ATXA
raw_data/wav/FNiralee1.wav 127.92101 128.4 FNiralee1_15 ATXA
raw_data/wav/FNiralee1.wav 141.90668 142.41555 FNiralee1_16 ATXHA
raw_data/wav/FNiralee1.wav 144.06573 144.56335 FNiralee1_17 ATXHA
raw_data/wav/FNiralee1.wav 146.14092 146.63 FNiralee1_18 ATXHA
raw_data/wav/FNiralee1.wav 160.07458 160.54616 FNiralee1_19 ADXA
raw_data/wav/FNiralee1.wav 162.05628 162.51196 FNiralee1_20 ADXA
raw_data/wav/FNiralee1.wav 164.24 164.8 FNiralee1_21 ADXA
raw_data/wav/FNiralee1.wav 186.71964 187.2242 FNiralee1_22 AZA
raw_data/wav/FNiralee1.wav 188.88816 189.40346 FNiralee1_23 AZA
raw_data/wav/FNiralee1.wav 191.04058 191.49146 FNiralee1_24 AZA
raw_data/wav/FNiralee1.wav 215.872 216.32702 FNiralee1_25 ADXA
raw_data/wav/FNiralee1.wav 217.85708 218.3271 FNiralee1_26 ADXA
raw_data/wav/FNiralee1.wav 219.92717 220.37719 FNiralee1_27 ADXA
raw_data/wav/FNiralee1.wav 236.4669 236.91 FNiralee1_28 ATRA
raw_data/wav/FNiralee1.wav 238.65638 239.08452 FNiralee1_29 ATRA
raw_data/wav/FNiralee1.wav 240.73205 241.16 FNiralee1_30 ATRA
raw_data/wav/FNiralee1.wav 256.32772 256.82063 FNiralee1_31 ATRHA
raw_data/wav/FNiralee1.wav 258.39535 258.87049 FNiralee1_32 ATRHA
raw_data/wav/FNiralee1.wav 260.56219 261.06865 FNiralee1_33 ATRHA
raw_data/wav/FNiralee1.wav 276.27178 276.7203 FNiralee1_34 ADRA
raw_data/wav/FNiralee1.wav 278.36311 278.81684 FNiralee1_35 ADRA
raw_data/wav/FNiralee1.wav 280.49094 280.92381 FNiralee1_36 ADRA
raw_data/wav/FNiralee1.wav 295.78499 296.32082 FNiralee1_37 ADRHA
raw_data/wav/FNiralee1.wav 297.88 298.35 FNiralee1_38 ADRHA
raw_data/wav/FNiralee1.wav 300.04459 300.50023 FNiralee1_39 ADRHA
raw_data/wav/FNiralee1.wav 334.4052 334.87117 FNiralee1_40 ATA
raw_data/wav/FNiralee1.wav 336.53384 337.01041 FNiralee1_41 ATA
raw_data/wav/FNiralee1.wav 338.68367 339.25554 FNiralee1_42 ATA
raw_data/wav/FNiralee1.wav 354.51901 355.01848 FNiralee1_43 ATHA
raw_data/wav/FNiralee1.wav 356.64808 357.12738 FNiralee1_44 ATHA
raw_data/wav/FNiralee1.wav 358.71157 359.24 FNiralee1_45 ATHA
raw_data/wav/FNiralee1.wav 372.64645 373.15218 FNiralee1_46 ADA
raw_data/wav/FNiralee1.wav 374.75278 375.22 FNiralee1_47 ADA
raw_data/wav/FNiralee1.wav 376.87997 377.41 FNiralee1_48 ADA
raw_data/wav/FNiralee1.wav 397.21643 397.74569 FNiralee1_49 ADHA
raw_data/wav/FNiralee1.wav 399.4068 399.89415 FNiralee1_50 ADHA
raw_data/wav/FNiralee1.wav 401.58646 402.09008 FNiralee1_51 ADHA
raw_data/wav/FNiralee1.wav 416.87951 417.29986 FNiralee1_52 ANA
raw_data/wav/FNiralee1.wav 418.97076 419.42 FNiralee1_53 ANA
raw_data/wav/FNiralee1.wav 421.11981 421.58 FNiralee1_54 ANA
raw_data/wav/FNiralee1.wav 437.95 438.38 FNiralee1_55 APA
raw_data/wav/FNiralee1.wav 440.03662 440.5 FNiralee1_56 APA
raw_data/wav/FNiralee1.wav 442.49329 442.93438 FNiralee1_57 APA
raw_data/wav/FNiralee1.wav 456.75664 457.24 FNiralee1_58 APHA
raw_data/wav/FNiralee1.wav 458.98193 459.51362 FNiralee1_59 APHA
raw_data/wav/FNiralee1.wav 461.20382 461.67953 FNiralee1_60 APHA
raw_data/wav/FNiralee1.wav 475.01444 475.43082 FNiralee1_61 ABA
raw_data/wav/FNiralee1.wav 476.94868 477.40014 FNiralee1_62 ABA
raw_data/wav/FNiralee1.wav 479.04454 479.54849 FNiralee1_63 ABA
raw_data/wav/FNiralee1.wav 494.7005 495.21627 FNiralee1_64 ABHA
raw_data/wav/FNiralee1.wav 496.92613 497.37098 FNiralee1_65 ABHA
raw_data/wav/FNiralee1.wav 499.12528 499.52161 FNiralee1_66 ABHA
raw_data/wav/FNiralee1.wav 523.48494 523.88923 FNiralee1_67 AMA
raw_data/wav/FNiralee1.wav 525.72241 526.14886 FNiralee1_68 AMA
raw_data/wav/FNiralee1.wav 527.96823 528.44725 FNiralee1_69 AMA
raw_data/wav/FNiralee1.wav 541.04764 541.47252 FNiralee1_70 AJA
raw_data/wav/FNiralee1.wav 543.11246 543.54403 FNiralee1_71 AJA
raw_data/wav/FNiralee1.wav 545.20555 545.63786 FNiralee1_72 AJA
raw_data/wav/FNiralee1.wav 587.54402 588.01231 FNiralee1_73 ARA
raw_data/wav/FNiralee1.wav 589.6186 590.04704 FNiralee1_74 ARA
raw_data/wav/FNiralee1.wav 591.67062 592.14416 FNiralee1_75 ARA
raw_data/wav/FNiralee1.wav 605.33987 605.76817 FNiralee1_76 ALA
raw_data/wav/FNiralee1.wav 607.44483 607.87318 FNiralee1_77 ALA
raw_data/wav/FNiralee1.wav 609.55502 610.0154 FNiralee1_78 ALA
raw_data/wav/FNiralee1.wav 630.65411 631.11226 FNiralee1_79 AVLA
raw_data/wav/FNiralee1.wav 632.95786 633.46145 FNiralee1_80 AVLA
raw_data/wav/FNiralee1.wav 635.2971 635.76642 FNiralee1_81 AVLA
raw_data/wav/FNiralee1.wav 647.29597 647.79427 FNiralee1_82 AXA
raw_data/wav/FNiralee1.wav 649.4161 649.87823 FNiralee1_83 AXA
raw_data/wav/FNiralee1.wav 651.74198 652.41868 FNiralee1_84 AXA
raw_data/wav/FNiralee1.wav 666.42464 666.94931 FNiralee1_85 AXRA
raw_data/wav/FNiralee1.wav 668.56602 669.04799 FNiralee1_86 AXRA
raw_data/wav/FNiralee1.wav 670.78191 671.24207 FNiralee1_87 AXRA
raw_data/wav/FNiralee1.wav 693.8913 694.39174 FNiralee1_88 ASA
raw_data/wav/FNiralee1.wav 696.1034 696.60946 FNiralee1_89 ASA
raw_data/wav/FNiralee1.wav 698.36577 698.81229 FNiralee1_90 ASA
raw_data/wav/FNiralee1.wav 710.88793 711.37069 FNiralee1_91 AHHA
raw_data/wav/FNiralee1.wav 713.12009 713.63019 FNiralee1_92 AHHA
raw_data/wav/FNiralee1.wav 715.26062 715.74846 FNiralee1_93 AHHA
raw_data/wav/FNiralee1.wav 767.99258 768.53831 FNiralee1_94 ARRA
raw_data/wav/FNiralee1.wav 770.20962 770.77979 FNiralee1_95 ARRA
raw_data/wav/FNiralee1.wav 772.46145 773.0997 FNiralee1_96 ARRA
raw_data/wav/FNiralee1.wav 786.51315 787.04294 FNiralee1_97 ARTHA
raw_data/wav/FNiralee1.wav 788.70799 789.26481 FNiralee1_98 ARTHA
raw_data/wav/FNiralee1.wav 791.00555 791.53534 FNiralee1_99 ARTHA
raw_data/wav/FNiralee1.wav 837.45387 837.96248 FNiralee1_100 ARHA
raw_data/wav/FNiralee1.wav 839.62392 840.14947 FNiralee1_101 ARHA
raw_data/wav/FNiralee1.wav 841.82787 842.33647 FNiralee1_102 ARHA
raw_data/wav/FNiralee1.wav 887.90466 888.38248 FNiralee1_103 ARTHA
raw_data/wav/FNiralee1.wav 889.96685 890.44296 FNiralee1_104 ARTHA
raw_data/wav/FNiralee1.wav 892.5444 892.97769 FNiralee1_105 ARTHA
raw_data/wav/FNiralee1.wav 904.87257 905.29323 FNiralee1_106 ARTA
raw_data/wav/FNiralee1.wav 906.99719 907.41752 FNiralee1_107 ARTA
raw_data/wav/FNiralee1.wav 909.12643 909.54182 FNiralee1_108 ARTA
raw_data/wav/FNiralee1.wav 922.56447 923.00095 FNiralee1_109 ANRA
raw_data/wav/FNiralee1.wav 924.61698 925.04307 FNiralee1_110 ANRA
raw_data/wav/FNiralee1.wav 926.789 927.23068 FNiralee1_111 ANRA
raw_data/wav/Mnirbhay1.wav 9.43 9.85 Mnirbhay1_1 AKA
raw_data/wav/Mnirbhay1.wav 11.18 11.67 Mnirbhay1_2 AKA
raw_data/wav/Mnirbhay1.wav 13.12 13.58 Mnirbhay1_3 AKA
raw_data/wav/Mnirbhay1.wav 25.88 26.38762 Mnirbhay1_4 AKHA
raw_data/wav/Mnirbhay1.wav 27.76 28.24 Mnirbhay1_5 AKHA
raw_data/wav/Mnirbhay1.wav 29.65 30.12 Mnirbhay1_6 AKHA
raw_data/wav/Mnirbhay1.wav 44.81 45.27 Mnirbhay1_7 AGA
raw_data/wav/Mnirbhay1.wav 46.7 47.11 Mnirbhay1_8 AGA
raw_data/wav/Mnirbhay1.wav 48.62 49.04 Mnirbhay1_9 AGA
raw_data/wav/Mnirbhay1.wav 62.66857 63.11956 Mnirbhay1_10 AGHA
raw_data/wav/Mnirbhay1.wav 64.51549 65.00944 Mnirbhay1_11 AGHA
raw_data/wav/Mnirbhay1.wav 66.42 66.86 Mnirbhay1_12 AGHA
raw_data/wav/Mnirbhay1.wav 82.38248 82.85495 Mnirbhay1_13 ATXA
raw_data/wav/Mnirbhay1.wav 84.37 84.88 Mnirbhay1_14 ATXA
raw_data/wav/Mnirbhay1.wav 86.52732 87.02126 Mnirbhay1_15 ATXA
raw_data/wav/Mnirbhay1.wav 103.61 104.07 Mnirbhay1_16 ATXHA
raw_data/wav/Mnirbhay1.wav 105.58 106.04 Mnirbhay1_17 ATXHA
raw_data/wav/Mnirbhay1.wav 107.51 107.97 Mnirbhay1_18 ATXHA
raw_data/wav/Mnirbhay1.wav 124.84 125.29 Mnirbhay1_19 ADXA
raw_data/wav/Mnirbhay1.wav 126.89 127.32 Mnirbhay1_20 ADXA
raw_data/wav/Mnirbhay1.wav 129.03132 129.51 Mnirbhay1_21 ADXA
raw_data/wav/Mnirbhay1.wav 145.45592 145.54 Mnirbhay1_22 AZA
raw_data/wav/Mnirbhay1.wav 147.14869 147.63 Mnirbhay1_23 AZA
raw_data/wav/Mnirbhay1.wav 149.46 149.99 Mnirbhay1_24 AZA
raw_data/wav/Mnirbhay1.wav 166.78 167.27 Mnirbhay1_25 ADXHA
raw_data/wav/Mnirbhay1.wav 168.79 169.23984 Mnirbhay1_26 ADXHA
raw_data/wav/Mnirbhay1.wav 170.7166 171.28 Mnirbhay1_27 ADXHA
raw_data/wav/Mnirbhay1.wav 189.61112 190.00786 Mnirbhay1_28 ATRA
raw_data/wav/Mnirbhay1.wav 191.55 191.97104 Mnirbhay1_29 ATRA
raw_data/wav/Mnirbhay1.wav 193.69 194.09835 Mnirbhay1_30 ATRA
raw_data/wav/Mnirbhay1.wav 210.15 210.61 Mnirbhay1_31 ATRHA
raw_data/wav/Mnirbhay1.wav 212.14 212.59 Mnirbhay1_32 ATRHA
raw_data/wav/Mnirbhay1.wav 214.24 214.68 Mnirbhay1_33 ATRHA
raw_data/wav/Mnirbhay1.wav 231.25 231.66 Mnirbhay1_34 ADRA
raw_data/wav/Mnirbhay1.wav 233.08 233.54 Mnirbhay1_35 ADRA
raw_data/wav/Mnirbhay1.wav 234.99684 235.42 Mnirbhay1_36 ADRA
raw_data/wav/Mnirbhay1.wav 252.07889 252.58 Mnirbhay1_37 ADRHA
raw_data/wav/Mnirbhay1.wav 254.09 254.56 Mnirbhay1_38 ADRHA
raw_data/wav/Mnirbhay1.wav 256.08874 256.6 Mnirbhay1_39 ADRHA
raw_data/wav/Mnirbhay1.wav 273.25014 273.69 Mnirbhay1_40 ATA
raw_data/wav/Mnirbhay1.wav 275.22682 275.68 Mnirbhay1_41 ATA
raw_data/wav/Mnirbhay1.wav 277.22 277.69 Mnirbhay1_42 ATA
raw_data/wav/Mnirbhay1.wav 294.29 294.78 Mnirbhay1_43 ATHA
raw_data/wav/Mnirbhay1.wav 296.39 296.97403 Mnirbhay1_44 ATHA
raw_data/wav/Mnirbhay1.wav 298.86 299.31 Mnirbhay1_45 ATHA
raw_data/wav/Mnirbhay1.wav 314.52 314.98 Mnirbhay1_46 ADA
raw_data/wav/Mnirbhay1.wav 316.69 317.12 Mnirbhay1_47 ADA
raw_data/wav/Mnirbhay1.wav 318.83 319.32 Mnirbhay1_48 ADA
raw_data/wav/Mnirbhay1.wav 335.74 336.18 Mnirbhay1_49 ADHA
raw_data/wav/Mnirbhay1.wav 337.76 338.25 Mnirbhay1_50 ADHA
raw_data/wav/Mnirbhay1.wav 339.93 340.45 Mnirbhay1_51 ADHA
raw_data/wav/Mnirbhay1.wav 358.67 359.1 Mnirbhay1_52 ANA
raw_data/wav/Mnirbhay1.wav 361.27 361.78 Mnirbhay1_53 ANA
raw_data/wav/Mnirbhay1.wav 364.11 364.63 Mnirbhay1_54 ANA
raw_data/wav/Mnirbhay1.wav 378.95 379.38 Mnirbhay1_55 APA
raw_data/wav/Mnirbhay1.wav 381.2 381.7 Mnirbhay1_56 APA
raw_data/wav/Mnirbhay1.wav 383.65 384.12 Mnirbhay1_57 APA
raw_data/wav/Mnirbhay1.wav 402.09 402.52 Mnirbhay1_58 APHA
raw_data/wav/Mnirbhay1.wav 404.26 404.7615 Mnirbhay1_59 APHA
raw_data/wav/Mnirbhay1.wav 406.49 406.99992 Mnirbhay1_60 APHA
raw_data/wav/Mnirbhay1.wav 425.99905 426.44 Mnirbhay1_61 ABA
raw_data/wav/Mnirbhay1.wav 428.28 428.74 Mnirbhay1_62 ABA
raw_data/wav/Mnirbhay1.wav 430.66 431.24591 Mnirbhay1_63 ABA
raw_data/wav/Mnirbhay1.wav 445.96835 446.47 Mnirbhay1_64 ABHA
raw_data/wav/Mnirbhay1.wav 448.35 448.85 Mnirbhay1_65 ABHA
raw_data/wav/Mnirbhay1.wav 450.96 451.5 Mnirbhay1_66 ABHA
raw_data/wav/Mnirbhay1.wav 468.9 469.36 Mnirbhay1_67 AMA
raw_data/wav/Mnirbhay1.wav 471.5 471.89 Mnirbhay1_68 AMA
raw_data/wav/Mnirbhay1.wav 474.39 474.84 Mnirbhay1_69 AMA
raw_data/wav/Mnirbhay1.wav 491.13545 491.56 Mnirbhay1_70 AJA
raw_data/wav/Mnirbhay1.wav 493.5 493.93 Mnirbhay1_71 AJA
raw_data/wav/Mnirbhay1.wav 495.76 496.28 Mnirbhay1_72 AJA
raw_data/wav/Mnirbhay1.wav 513.82299 514.22613 Mnirbhay1_73 ARA
raw_data/wav/Mnirbhay1.wav 516.58 516.96 Mnirbhay1_74 ARA
raw_data/wav/Mnirbhay1.wav 519.87 520.25 Mnirbhay1_75 ARA
raw_data/wav/Mnirbhay1.wav 537.03 537.47 Mnirbhay1_76 ALA
raw_data/wav/Mnirbhay1.wav 539.62 540.04 Mnirbhay1_77 ALA
raw_data/wav/Mnirbhay1.wav 542.56 542.98 Mnirbhay1_78 ALA
raw_data/wav/Mnirbhay1.wav 559.51 559.97 Mnirbhay1_79 AVLA
raw_data/wav/Mnirbhay1.wav 562.11 562.54 Mnirbhay1_80 AVLA
raw_data/wav/Mnirbhay1.wav 564.81 565.22 Mnirbhay1_81 AVLA
raw_data/wav/Mnirbhay1.wav 580.21326 580.7 Mnirbhay1_82 AXA
raw_data/wav/Mnirbhay1.wav 583.11 583.55602 Mnirbhay1_83 AXA
raw_data/wav/Mnirbhay1.wav 585.95 586.39 Mnirbhay1_84 AXA
raw_data/wav/Mnirbhay1.wav 606.88 607.33091 Mnirbhay1_85 AXRA
raw_data/wav/Mnirbhay1.wav 609.07788 609.57 Mnirbhay1_86 AXRA
raw_data/wav/Mnirbhay1.wav 611.51356 612.01 Mnirbhay1_87 AXRA
raw_data/wav/Mnirbhay1.wav 629.52981 629.98 Mnirbhay1_88 ASA
raw_data/wav/Mnirbhay1.wav 631.92526 632.41296 Mnirbhay1_89 ASA
raw_data/wav/Mnirbhay1.wav 634.49285 635.03792 Mnirbhay1_90 ASA
raw_data/wav/Mnirbhay1.wav 650.38952 650.86833 Mnirbhay1_91 AHHA
raw_data/wav/Mnirbhay1.wav 652.91246 653.42809 Mnirbhay1_92 AHHA
raw_data/wav/Mnirbhay1.wav 655.8037 656.31934 Mnirbhay1_93 AHHA
raw_data/wav/Mnirbhay1.wav 672.69836 673.19558 Mnirbhay1_94 ARRA
raw_data/wav/Mnirbhay1.wav 675.09238 675.62643 Mnirbhay1_95 ARRA
raw_data/wav/Mnirbhay1.wav 677.57849 678.29669 Mnirbhay1_96 ARRA
raw_data/wav/Mnirbhay1.wav 695.99463 696.52868 Mnirbhay1_97 ARHA
raw_data/wav/Mnirbhay1.wav 698.53598 698.99637 Mnirbhay1_98 ARHA
raw_data/wav/Mnirbhay1.wav 701.40881 701.85078 Mnirbhay1_99 ARHA
raw_data/wav/Mnirbhay1.wav 718.0566 718.57224 Mnirbhay1_100 ARTHA
raw_data/wav/Mnirbhay1.wav 720.39538 721.00309 Mnirbhay1_101 ARTHA
raw_data/wav/Mnirbhay1.wav 722.95515 723.54445 Mnirbhay1_102 ARTHA
raw_data/wav/Mnirbhay1.wav 737.92155 738.40035 Mnirbhay1_103 ARTA
raw_data/wav/Mnirbhay1.wav 740.16825 740.64706 Mnirbhay1_104 ARTA
raw_data/wav/Mnirbhay1.wav 742.4702 742.98584 Mnirbhay1_105 ARTA
raw_data/wav/Mnirbhay1.wav 758.73893 759.21774 Mnirbhay1_106 ANRA
raw_data/wav/Mnirbhay1.wav 761.16979 761.66701 Mnirbhay1_107 ANRA
raw_data/wav/Mnirbhay1.wav 763.84005 764.31886 Mnirbhay1_108 ANRA
raw_data/wav/Fbhavya1.wav 20.35 20.77837 Fbhavya1_1 AKA
raw_data/wav/Fbhavya1.wav 22.44 22.84 Fbhavya1_2 AKA
raw_data/wav/Fbhavya1.wav 24.57 24.98 Fbhavya1_3 AKA
raw_data/wav/Fbhavya1.wav 38.87 39.26 Fbhavya1_4 AKHA
raw_data/wav/Fbhavya1.wav 40.87 41.29 Fbhavya1_5 AKHA
raw_data/wav/Fbhavya1.wav 42.9 43.35 Fbhavya1_6 AKHA
raw_data/wav/Fbhavya1.wav 56.22 56.61873 Fbhavya1_7 AGA
raw_data/wav/Fbhavya1.wav 58.22 58.61 Fbhavya1_8 AGA
raw_data/wav/Fbhavya1.wav 60.24 60.69581 Fbhavya1_9 AGA
raw_data/wav/Fbhavya1.wav 74.46 74.87529 Fbhavya1_10 AGHA
raw_data/wav/Fbhavya1.wav 76.48 76.92138 Fbhavya1_11 AGHA
raw_data/wav/Fbhavya1.wav 78.43 78.8573 Fbhavya1_12 AGHA
raw_data/wav/Fbhavya1.wav 114.12 114.51 Fbhavya1_13 ATXA
raw_data/wav/Fbhavya1.wav 116.04 116.44672 Fbhavya1_14 ATXA
raw_data/wav/Fbhavya1.wav 118.07 118.49498 Fbhavya1_15 ATXA
raw_data/wav/Fbhavya1.wav 132.92457 133.32595 Fbhavya1_16 ATXHA
raw_data/wav/Fbhavya1.wav 134.73685 135.13849 Fbhavya1_17 ATXHA
raw_data/wav/Fbhavya1.wav 136.90851 137.37327 Fbhavya1_18 ATXHA
raw_data/wav/Fbhavya1.wav 151.8021 152.18549 Fbhavya1_19 ADXA
raw_data/wav/Fbhavya1.wav 153.72406 154.12737 Fbhavya1_20 ADXA
raw_data/wav/Fbhavya1.wav 155.72 156.16386 Fbhavya1_21 ADXA
raw_data/wav/Fbhavya1.wav 170.38181 170.79595 Fbhavya1_22 AZA
raw_data/wav/Fbhavya1.wav 172.56227 172.99696 Fbhavya1_23 AZA
raw_data/wav/Fbhavya1.wav 174.79101 175.15 Fbhavya1_24 AZA
raw_data/wav/Fbhavya1.wav 193.03361 193.47174 Fbhavya1_25 ADXHA
raw_data/wav/Fbhavya1.wav 195.16689 195.58 Fbhavya1_26 ADXHA
raw_data/wav/Fbhavya1.wav 197.23 197.66 Fbhavya1_27 ADXHA
raw_data/wav/Fbhavya1.wav 210.93129 211.278 Fbhavya1_28 ATRA
raw_data/wav/Fbhavya1.wav 212.75891 213.11 Fbhavya1_29 ATRA
raw_data/wav/Fbhavya1.wav 214.91341 215.28983 Fbhavya1_30 ATRA
raw_data/wav/Fbhavya1.wav 229.0929 229.46573 Fbhavya1_31 ATRHA
raw_data/wav/Fbhavya1.wav 230.94251 231.31 Fbhavya1_32 ATRHA
raw_data/wav/Fbhavya1.wav 232.99 233.38 Fbhavya1_33 ATRHA
raw_data/wav/Fbhavya1.wav 243.83139 244.21963 Fbhavya1_34 ADRA
raw_data/wav/Fbhavya1.wav 245.69698 246.03 Fbhavya1_35 ADRA
raw_data/wav/Fbhavya1.wav 247.88 248.26 Fbhavya1_36 ADRA
raw_data/wav/Fbhavya1.wav 260.60912 260.99617 Fbhavya1_37 ADRHA
raw_data/wav/Fbhavya1.wav 262.8669 263.24319 Fbhavya1_38 ADRHA
raw_data/wav/Fbhavya1.wav 265.13 265.54397 Fbhavya1_39 ADRHA
raw_data/wav/Fbhavya1.wav 280.84359 281.20185 Fbhavya1_40 ATA
raw_data/wav/Fbhavya1.wav 282.95 283.34586 Fbhavya1_41 ATA
raw_data/wav/Fbhavya1.wav 285.07 285.50107 Fbhavya1_42 ATA
raw_data/wav/Fbhavya1.wav 299.5564 299.99011 Fbhavya1_43 ATHA
raw_data/wav/Fbhavya1.wav 301.67338 302.12617 Fbhavya1_44 ATHA
raw_data/wav/Fbhavya1.wav 303.84758 304.27806 Fbhavya1_45 ATHA
raw_data/wav/Fbhavya1.wav 318.58988 318.97445 Fbhavya1_46 ADA
raw_data/wav/Fbhavya1.wav 320.82 321.21 Fbhavya1_47 ADA
raw_data/wav/Fbhavya1.wav 323.04 323.44 Fbhavya1_48 ADA
raw_data/wav/Fbhavya1.wav 339.23157 339.63549 Fbhavya1_49 ADHA
raw_data/wav/Fbhavya1.wav 341.2481 341.64 Fbhavya1_50 ADHA
raw_data/wav/Fbhavya1.wav 343.41385 343.81776 Fbhavya1_51 ADHA
raw_data/wav/Fbhavya1.wav 355.67 356.0774 Fbhavya1_52 ANA
raw_data/wav/Fbhavya1.wav 357.86 358.27 Fbhavya1_53 ANA
raw_data/wav/Fbhavya1.wav 360.05 360.44001 Fbhavya1_54 ANA
raw_data/wav/Fbhavya1.wav 372.54633 372.91319 Fbhavya1_55 APA
raw_data/wav/Fbhavya1.wav 374.63614 375.0 Fbhavya1_56 APA
raw_data/wav/Fbhavya1.wav 376.76 377.17 Fbhavya1_57 APA
raw_data/wav/Fbhavya1.wav 392.06584 392.45 Fbhavya1_58 APA
raw_data/wav/Fbhavya1.wav 394.14 394.55 Fbhavya1_59 APA
raw_data/wav/Fbhavya1.wav 396.27 396.69 Fbhavya1_60 APA
raw_data/wav/Fbhavya1.wav 409.47 409.88389 Fbhavya1_61 ABA
raw_data/wav/Fbhavya1.wav 411.59 412.01642 Fbhavya1_62 ABA
raw_data/wav/Fbhavya1.wav 413.63 414.02 Fbhavya1_63 ABA
raw_data/wav/Fbhavya1.wav 426.15 426.54848 Fbhavya1_64 ABA
raw_data/wav/Fbhavya1.wav 428.38 428.76003 Fbhavya1_65 ABA
raw_data/wav/Fbhavya1.wav 430.66 431.05113 Fbhavya1_66 ABA
raw_data/wav/Fbhavya1.wav 440.97 441.37087 Fbhavya1_67 ABHA
raw_data/wav/Fbhavya1.wav 442.94 443.32962 Fbhavya1_68 ABHA
raw_data/wav/Fbhavya1.wav 445.09 445.47325 Fbhavya1_69 ABHA
raw_data/wav/Fbhavya1.wav 458.79 459.16 Fbhavya1_70 AMA
raw_data/wav/Fbhavya1.wav 460.75 461.12842 Fbhavya1_71 AMA
raw_data/wav/Fbhavya1.wav 463.13 463.54 Fbhavya1_72 AMA
raw_data/wav/Fbhavya1.wav 478.28 478.67036 Fbhavya1_73 AJA
raw_data/wav/Fbhavya1.wav 480.43426 480.82 Fbhavya1_74 AJA
raw_data/wav/Fbhavya1.wav 482.43522 482.78475 Fbhavya1_75 AJA
raw_data/wav/Fbhavya1.wav 497.63769 497.98145 Fbhavya1_76 ARA
raw_data/wav/Fbhavya1.wav 499.78126 500.16902 Fbhavya1_77 ARA
raw_data/wav/Fbhavya1.wav 501.83 502.17514 Fbhavya1_78 ARA
raw_data/wav/Fbhavya1.wav 514.9 515.26385 Fbhavya1_79 ALA
raw_data/wav/Fbhavya1.wav 516.90448 517.24344 Fbhavya1_80 ALA
raw_data/wav/Fbhavya1.wav 518.86482 519.19947 Fbhavya1_81 ALA
raw_data/wav/Fbhavya1.wav 530.10344 530.45017 Fbhavya1_82 AVLA
raw_data/wav/Fbhavya1.wav 532.08 532.4602 Fbhavya1_83 AVLA
raw_data/wav/Fbhavya1.wav 534.08 534.47023 Fbhavya1_84 AVLA
raw_data/wav/Fbhavya1.wav 549.42038 549.79708 Fbhavya1_85 AXA
raw_data/wav/Fbhavya1.wav 551.55838 551.93508 Fbhavya1_86 AXA
raw_data/wav/Fbhavya1.wav 553.49274 553.85928 Fbhavya1_87 AXA
raw_data/wav/Fbhavya1.wav 564.94465 565.32762 Fbhavya1_88 AXRA
raw_data/wav/Fbhavya1.wav 566.85417 567.24 Fbhavya1_89 AXRA
raw_data/wav/Fbhavya1.wav 568.85 569.27 Fbhavya1_90 AXRA
raw_data/wav/Fbhavya1.wav 581.61604 582.00153 Fbhavya1_91 ASA
raw_data/wav/Fbhavya1.wav 583.61138 583.96 Fbhavya1_92 ASA
raw_data/wav/Fbhavya1.wav 585.50872 585.89054 Fbhavya1_93 ASA
raw_data/wav/Fbhavya1.wav 597.50397 597.86209 Fbhavya1_94 AHHA
raw_data/wav/Fbhavya1.wav 599.37 599.75428 Fbhavya1_95 AHHA
raw_data/wav/Fbhavya1.wav 601.31716 601.67 Fbhavya1_96 AHHA
raw_data/wav/Fbhavya1.wav 615.17959 615.54963 Fbhavya1_97 ARRA
raw_data/wav/Fbhavya1.wav 617.15313 617.52317 Fbhavya1_98 ARRA
raw_data/wav/Fbhavya1.wav 619.04033 619.41037 Fbhavya1_99 ARRA
raw_data/wav/Fbhavya1.wav 632.49827 632.9127 Fbhavya1_100 ARHA
raw_data/wav/Fbhavya1.wav 634.52019 634.94718 Fbhavya1_101 ARHA
raw_data/wav/Fbhavya1.wav 636.50444 636.91887 Fbhavya1_102 ARHA
raw_data/wav/Fbhavya1.wav 650.79154 651.15414 Fbhavya1_103 ARTHA
raw_data/wav/Fbhavya1.wav 652.78583 653.14842 Fbhavya1_104 ARTHA
raw_data/wav/Fbhavya1.wav 654.86252 655.25808 Fbhavya1_105 ARTHA
raw_data/wav/Fbhavya1.wav 667.85559 668.21979 Fbhavya1_106 ARTA
raw_data/wav/Fbhavya1.wav 669.71425 670.06589 Fbhavya1_107 ARTA
raw_data/wav/Fbhavya1.wav 671.53524 671.87432 Fbhavya1_108 ARTA
raw_data/wav/Fbhavya1.wav 685.35135 685.68661 Fbhavya1_109 ANRA
raw_data/wav/Fbhavya1.wav 687.26899 687.63319 Fbhavya1_110 ANRA
raw_data/wav/Fbhavya1.wav 689.4165 689.76814 Fbhavya1_111 ANRA
raw_data/wav/Fsakshi1.wav 26.58 26.97 Fsakshi1_1 AKA
raw_data/wav/Fsakshi1.wav 28.72 29.12 Fsakshi1_2 AKA
raw_data/wav/Fsakshi1.wav 31.08 31.51 Fsakshi1_3 AKA
raw_data/wav/Fsakshi1.wav 34.18 34.72 Fsakshi1_4 AKHA
